## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:18:23
Temperature	21.34
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	1.2
DC Offset (V)	1.250
Duty Cycle (%)	50
Phase (°)	0
Cycles	1

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	2.49267E+0	8.30802E-6	2.51253E+0	-2.07498E-7
6.55360E-4	2.49132E+0	1.05361E-5	2.49997E+0	-1.44584E-8
1.31072E-3	2.49065E+0	2.06280E-5	2.49989E+0	-8.04021E-9
1.96608E-3	2.49065E+0	1.25021E-5	2.50000E+0	-4.49832E-9
2.62144E-3	2.49065E+0	1.07982E-5	2.49998E+0	-3.33353E-9
3.27680E-3	2.48998E+0	7.78377E-6	2.50009E+0	-1.36433E-9
3.93216E-3	2.48998E+0	8.43908E-6	2.49999E+0	-1.96223E-10
4.58752E-3	2.49334E+0	9.09440E-6	2.49992E+0	6.79504E-10
5.24288E-3	2.49334E+0	1.51233E-5	2.49995E+0	2.08343E-9
5.89824E-3	2.49132E+0	1.09293E-5	2.50006E+0	2.02257E-9
6.55360E-3	2.48796E+0	-5.19152E-6	2.49997E+0	4.19382E-9
7.20896E-3	2.49199E+0	1.11914E-5	2.50002E+0	3.01906E-9
7.86432E-3	2.49065E+0	9.48759E-6	2.49996E+0	4.94784E-9
8.51968E-3	2.49065E+0	1.10604E-5	2.50006E+0	3.78306E-9
9.17504E-3	2.49199E+0	1.14535E-5	2.50000E+0	5.25687E-9
9.83040E-3	2.48998E+0	-1.39068E-6	2.49994E+0	4.93596E-9
1.04858E-2	2.48930E+0	1.01429E-5	2.50004E+0	5.74227E-9
1.11411E-2	2.48863E+0	1.91863E-5	2.50005E+0	4.59128E-9
1.17965E-2	2.49132E+0	1.32884E-5	2.50001E+0	5.70899E-9
1.24518E-2	2.49132E+0	1.72203E-5	2.50002E+0	6.42545E-9
1.31072E-2	2.49065E+0	9.22547E-6	2.49992E+0	5.70044E-9
1.37626E-2	2.49065E+0	9.61866E-6	2.50009E+0	6.13877E-9
1.44179E-2	2.49132E+0	1.28952E-5	2.49994E+0	6.69407E-9
1.50733E-2	2.48998E+0	1.15846E-5	2.49999E+0	6.37934E-9
1.57286E-2	2.49132E+0	1.21089E-5	2.49997E+0	6.86046E-9
1.63840E-2	2.48998E+0	8.43908E-6	2.49998E+0	6.06984E-9
1.70394E-2	2.49199E+0	7.52164E-6	2.50005E+0	6.31563E-9
1.76947E-2	2.49468E+0	1.04050E-5	2.49996E+0	6.71071E-9
1.83501E-2	2.49065E+0	1.70893E-5	2.50004E+0	7.55886E-9
1.90054E-2	2.48998E+0	1.00118E-5	2.50003E+0	5.39949E-9
1.96608E-2	2.49401E+0	1.10604E-5	2.50002E+0	7.96202E-9
2.03162E-2	2.49132E+0	6.34207E-6	2.49990E+0	6.82243E-9
2.09715E-2	2.48998E+0	3.72080E-6	2.50003E+0	8.13317E-9
2.16269E-2	2.48930E+0	1.81378E-5	2.49996E+0	7.44904E-9
2.22822E-2	2.49468E+0	8.43908E-6	2.50004E+0	7.26172E-9
2.29376E-2	2.49132E+0	2.22008E-5	2.50006E+0	6.60659E-9
2.35930E-2	2.49065E+0	1.06672E-5	2.49992E+0	1.08939E-8
2.42483E-2	2.48998E+0	1.17157E-5	2.49985E+0	2.16561E-8
2.49037E-2	2.49065E+0	9.74972E-6	2.49987E+0	4.51334E-8
2.55590E-2	2.49132E+0	6.99739E-6	2.49974E+0	9.25505E-8
2.62144E-2	2.49065E+0	9.88078E-6	2.50003E+0	1.13269E-7
2.68698E-2	2.48930E+0	1.15846E-5	2.50005E+0	1.10678E-7
2.75251E-2	2.49199E+0	1.18467E-5	2.50000E+0	9.63339E-8
2.81805E-2	2.49199E+0	8.96334E-6	2.50001E+0	8.71778E-8
2.88358E-2	2.49132E+0	1.25021E-5	2.50013E+0	7.75771E-8
2.94912E-2	2.49065E+0	9.88078E-6	2.50003E+0	6.45677E-8
3.01466E-2	2.49065E+0	1.07982E-5	2.50000E+0	5.80106E-8
3.08019E-2	2.48863E+0	1.02740E-5	2.50008E+0	5.31870E-8
3.14573E-2	2.49199E+0	5.68675E-6	2.50002E+0	4.48453E-8
3.21126E-2	2.49132E+0	7.39058E-6	2.49995E+0	4.31542E-8
3.27680E-2	2.48930E+0	1.04050E-5	2.50010E+0	3.90998E-8
3.34234E-2	2.49065E+0	1.10604E-5	2.49997E+0	3.90056E-8
3.40787E-2	2.48863E+0	1.51233E-5	2.50000E+0	3.31765E-8
3.47341E-2	2.49065E+0	8.70121E-6	2.49995E+0	3.19889E-8
3.53894E-2	2.48998E+0	1.07982E-5	2.50004E+0	2.87375E-8
3.60448E-2	2.49132E+0	-2.04600E-6	2.50010E+0	2.99122E-8
3.67002E-2	2.49132E+0	1.28952E-5	2.49995E+0	2.74115E-8
3.73555E-2	2.48729E+0	1.04050E-5	2.50001E+0	2.60147E-8
3.80109E-2	2.48796E+0	8.43908E-6	2.50000E+0	2.81708E-8
3.86662E-2	2.48930E+0	1.07982E-5	2.50007E+0	2.59643E-8
3.93216E-2	2.49065E+0	8.57015E-6	2.50006E+0	2.51209E-8
3.99770E-2	2.49334E+0	9.22547E-6	2.49987E+0	2.52041E-8
4.06323E-2	2.49267E+0	1.38127E-5	2.50002E+0	2.19665E-8
4.12877E-2	2.49199E+0	7.65270E-6	2.50001E+0	2.34503E-8
4.19430E-2	2.48998E+0	1.09293E-5	2.49996E+0	2.25556E-8
4.25984E-2	2.48930E+0	7.78377E-6	2.50003E+0	2.22874E-8
4.32538E-2	2.48863E+0	5.03143E-6	2.50008E+0	2.16551E-8
4.39091E-2	2.48998E+0	1.30263E-5	2.50000E+0	2.12406E-8
4.45645E-2	2.49132E+0	2.41016E-6	2.49996E+0	2.17103E-8
4.52198E-2	2.49065E+0	6.47313E-6	2.50001E+0	2.15382E-8
4.58752E-2	2.48796E+0	5.81781E-6	2.49992E+0	2.03358E-8
4.65306E-2	2.48930E+0	1.06672E-5	2.50003E+0	1.94173E-8
4.71859E-2	2.48998E+0	1.45991E-5	2.50000E+0	2.05845E-8
4.78413E-2	2.49401E+0	1.04050E-5	2.49999E+0	1.91482E-8
4.84966E-2	2.49065E+0	8.37401E-7	2.50001E+0	1.91140E-8
4.91520E-2	2.48998E+0	4.50718E-6	2.50002E+0	1.93954E-8
4.98074E-2	2.48662E+0	1.82084E-7	2.50003E+0	2.01271E-8
5.04627E-2	2.48796E+0	1.11914E-5	2.49992E+0	1.83714E-8
5.11181E-2	2.48930E+0	1.26331E-5	2.50003E+0	1.84741E-8
5.17734E-2	2.49267E+0	1.26331E-5	2.49996E+0	1.82383E-8
5.24288E-2	2.48998E+0	8.04589E-6	2.50004E+0	1.83747E-8
5.30842E-2	2.49065E+0	8.30802E-6	2.50001E+0	1.73911E-8
5.37395E-2	2.49199E+0	1.11914E-5	2.50000E+0	1.66822E-8
5.43949E-2	2.48930E+0	1.13225E-5	2.50000E+0	1.65614E-8
5.50502E-2	2.49334E+0	7.78377E-6	2.50000E+0	1.70716E-8
5.57056E-2	2.48998E+0	1.01429E-5	2.50004E+0	1.80809E-8
5.63610E-2	2.48998E+0	1.19778E-5	2.50000E+0	1.67878E-8
5.70163E-2	2.49132E+0	8.30802E-6	2.49999E+0	1.66618E-8
5.76717E-2	2.48863E+0	1.15846E-5	2.50005E+0	1.59643E-8
5.83270E-2	2.49132E+0	1.15846E-5	2.49999E+0	1.58032E-8
5.89824E-2	2.49267E+0	1.31574E-5	2.49995E+0	1.67440E-8
5.96378E-2	2.49401E+0	9.88078E-6	2.49993E+0	1.62643E-8
6.02931E-2	2.49401E+0	5.68675E-6	2.50002E+0	1.69784E-8
6.09485E-2	2.49065E+0	9.09440E-6	2.49997E+0	1.56116E-8
6.16038E-2	2.49199E+0	1.11914E-5	2.50009E+0	1.58379E-8
6.22592E-2	2.49065E+0	7.52164E-6	2.49997E+0	1.61236E-8
6.29146E-2	2.48863E+0	1.09293E-5	2.49996E+0	1.53196E-8
6.35699E-2	2.49132E+0	8.96334E-6	2.50004E+0	1.65800E-8
6.42253E-2	2.49334E+0	9.09440E-6	2.50003E+0	1.63641E-8
6.48806E-2	2.49132E+0	1.64340E-5	2.49992E+0	1.45186E-8
6.55360E-2	2.48998E+0	1.13225E-5	2.50000E+0	1.56653E-8
6.61914E-2	2.49065E+0	8.43908E-6	2.50012E+0	1.47986E-8
6.68467E-2	2.49065E+0	1.27642E-5	2.49999E+0	1.54513E-8
6.75021E-2	2.48998E+0	1.77446E-5	2.49993E+0	1.53125E-8
6.81574E-2	2.49267E+0	-4.79833E-6	2.50006E+0	1.61526E-8
6.88128E-2	2.48930E+0	1.06672E-5	2.50000E+0	1.41011E-8
6.94682E-2	2.49065E+0	7.12845E-6	2.49998E+0	1.49579E-8
7.01235E-2	2.48796E+0	2.25939E-5	2.49996E+0	1.62096E-8
