## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:06:29
Temperature	21.35
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	5.0
DC Offset (V)	0.000
Duty Cycle (%)	50
Phase (°)	0
Cycles	2

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	1.24559E+0	1.43369E-5	1.01181E+0	-2.06429E-7
6.55360E-4	1.24344E+0	1.07982E-5	1.00000E+0	-1.62013E-8
1.31072E-3	1.24398E+0	9.35653E-6	9.99980E-1	-8.92497E-9
1.96608E-3	1.24479E+0	8.96334E-6	9.99954E-1	-6.59493E-9
2.62144E-3	1.24532E+0	8.43908E-6	9.99954E-1	-4.14032E-9
3.27680E-3	1.24532E+0	1.05361E-5	1.00003E+0	-5.34409E-9
3.93216E-3	1.24506E+0	1.62378E-6	9.99980E-1	-1.30728E-9
4.58752E-3	1.24425E+0	7.52164E-6	1.00006E+0	-2.48918E-9
5.24288E-3	1.24559E+0	1.52544E-5	1.00001E+0	-2.54814E-9
5.89824E-3	1.24398E+0	8.04589E-6	9.99931E-1	-9.33127E-10
6.55360E-3	1.24398E+0	8.17696E-6	1.00006E+0	-2.42833E-9
7.20896E-3	1.24479E+0	1.09293E-5	9.99914E-1	8.46853E-10
7.86432E-3	1.24371E+0	8.43908E-6	1.00004E+0	-1.76226E-9
8.51968E-3	1.24398E+0	9.88078E-6	9.99988E-1	4.45597E-10
9.17504E-3	1.24532E+0	1.02740E-5	9.99988E-1	1.68901E-10
9.83040E-3	1.24586E+0	1.30263E-5	1.00006E+0	-1.67222E-10
1.04858E-2	1.24452E+0	1.02740E-5	1.00002E+0	1.34195E-10
1.11411E-2	1.24506E+0	9.22547E-6	9.99935E-1	5.63977E-10
1.17965E-2	1.24371E+0	1.27642E-5	1.00000E+0	9.44314E-10
1.24518E-2	1.24452E+0	3.72080E-6	9.99990E-1	-3.64813E-11
1.31072E-2	1.24479E+0	8.17696E-6	1.00003E+0	-2.19519E-10
1.37626E-2	1.24425E+0	6.21101E-6	1.00002E+0	1.09883E-9
1.44179E-2	1.24371E+0	1.13225E-5	1.00003E+0	9.48118E-10
1.50733E-2	1.24479E+0	9.88078E-6	9.99954E-1	1.28852E-9
1.57286E-2	1.24236E+0	2.45599E-5	9.99912E-1	8.61115E-10
1.63840E-2	1.24532E+0	1.14535E-5	1.00002E+0	1.45967E-9
1.70394E-2	1.24586E+0	1.17157E-5	1.00001E+0	1.07696E-9
1.76947E-2	1.24344E+0	9.22547E-6	1.00006E+0	1.61228E-9
1.83501E-2	1.24317E+0	1.31574E-5	9.99982E-1	4.30858E-10
1.90054E-2	1.24452E+0	9.61866E-6	1.00000E+0	2.78248E-10
1.96608E-2	1.24290E+0	1.06672E-5	9.99887E-1	1.41118E-9
2.03162E-2	1.24452E+0	1.59097E-5	1.00012E+0	1.29755E-9
2.09715E-2	1.24506E+0	8.57015E-6	9.99942E-1	1.59564E-9
2.16269E-2	1.24559E+0	1.80067E-5	1.00010E+0	1.03845E-9
2.22822E-2	1.24452E+0	1.09293E-5	9.99984E-1	1.55903E-9
2.29376E-2	1.24479E+0	3.19654E-6	9.99938E-1	2.26266E-9
2.35930E-2	1.24452E+0	1.26331E-5	1.00001E+0	9.63806E-10
2.42483E-2	1.24479E+0	1.09293E-5	1.00004E+0	1.31324E-9
