## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:12:24
Temperature	21.34
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	5.0
DC Offset (V)	1.250
Duty Cycle (%)	50
Phase (°)	0
Cycles	6

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	2.20949E+0	5.03143E-6	3.01161E+0	-2.00730E-7
6.55360E-4	2.20949E+0	3.17684E-5	3.00001E+0	-1.11167E-8
1.31072E-3	2.20949E+0	1.04050E-5	2.99994E+0	-2.55574E-9
1.96608E-3	2.20949E+0	1.07982E-5	2.99998E+0	3.92825E-10
2.62144E-3	2.20949E+0	3.19654E-6	2.99996E+0	4.60554E-9
3.27680E-3	2.20949E+0	1.88591E-6	2.99999E+0	8.01051E-9
3.93216E-3	2.20949E+0	6.99739E-6	2.99998E+0	1.03824E-8
4.58752E-3	2.20949E+0	9.61866E-6	2.99994E+0	1.15738E-8
5.24288E-3	2.20949E+0	8.30802E-6	2.99998E+0	1.40598E-8
5.89824E-3	2.20949E+0	1.18467E-5	3.00003E+0	1.37522E-8
6.55360E-3	2.20949E+0	1.04050E-5	3.00000E+0	1.41948E-8
7.20896E-3	2.20949E+0	8.57015E-6	3.00000E+0	1.66922E-8
7.86432E-3	2.20949E+0	1.00118E-5	2.99999E+0	1.59334E-8
8.51968E-3	2.20949E+0	1.05361E-5	3.00002E+0	1.78532E-8
9.17504E-3	2.20949E+0	1.22399E-5	2.99995E+0	1.87760E-8
9.83040E-3	2.20949E+0	1.39438E-5	3.00005E+0	1.85844E-8
1.04858E-2	2.20949E+0	7.39058E-6	2.99999E+0	1.90403E-8
1.11411E-2	2.20949E+0	4.63824E-6	3.00000E+0	2.04200E-8
1.17965E-2	2.20949E+0	7.39058E-6	3.00001E+0	2.16941E-8
1.24518E-2	2.20949E+0	1.06672E-5	2.99992E+0	2.03986E-8
1.31072E-2	2.20949E+0	1.01429E-5	3.00013E+0	2.11027E-8
1.37626E-2	2.20949E+0	5.16250E-6	2.99989E+0	2.15676E-8
1.44179E-2	2.20949E+0	1.02740E-5	2.99715E+0	3.79171E-7
1.50733E-2	2.20949E+0	8.04589E-6	3.00196E+0	3.37766E-7
1.57286E-2	2.20949E+0	1.25021E-5	3.00033E+0	1.67423E-7
1.63840E-2	2.20949E+0	1.06672E-5	3.00023E+0	1.02586E-7
1.70394E-2	2.20949E+0	9.35653E-6	3.00009E+0	8.28448E-8
1.76947E-2	2.20949E+0	1.28952E-5	3.00004E+0	6.31804E-8
1.83501E-2	2.20949E+0	8.04589E-6	3.00014E+0	5.39158E-8
1.90054E-2	2.20949E+0	6.73526E-6	2.99989E+0	5.06055E-8
1.96608E-2	2.20949E+0	8.70121E-6	3.00004E+0	4.80277E-8
2.03162E-2	2.20949E+0	4.50718E-6	2.99995E+0	4.63904E-8
2.09715E-2	2.20949E+0	9.48759E-6	3.00011E+0	4.45671E-8
2.16269E-2	2.20949E+0	7.91483E-6	3.00002E+0	4.37936E-8
2.22822E-2	2.20949E+0	3.06548E-6	2.99998E+0	4.10290E-8
2.29376E-2	2.20949E+0	9.61866E-6	3.00003E+0	4.01795E-8
2.35930E-2	2.20949E+0	9.09440E-6	3.00002E+0	3.90879E-8
2.42483E-2	2.20949E+0	5.29356E-6	2.99998E+0	3.83111E-8
2.49037E-2	2.20949E+0	9.48759E-6	2.99996E+0	3.77610E-8
2.55590E-2	2.20949E+0	1.85310E-5	3.00012E+0	3.58441E-8
2.62144E-2	2.20949E+0	4.90037E-6	2.99989E+0	3.59891E-8
2.68698E-2	2.20949E+0	1.32884E-5	3.00002E+0	3.44444E-8
2.75251E-2	2.20949E+0	1.00118E-5	2.99998E+0	3.39543E-8
2.81805E-2	2.20949E+0	8.37401E-7	3.00004E+0	3.40926E-8
2.88358E-2	2.20949E+0	1.19778E-5	3.00002E+0	3.44240E-8
2.94912E-2	2.20949E+0	9.61866E-6	2.99991E+0	3.29958E-8
3.01466E-2	2.20949E+0	9.61866E-6	3.00002E+0	3.33923E-8
3.08019E-2	2.20949E+0	8.17696E-6	3.00003E+0	3.28931E-8
3.14573E-2	2.20949E+0	6.34207E-6	2.99999E+0	3.09753E-8
3.21126E-2	2.20949E+0	2.36425E-5	3.00000E+0	3.26778E-8
3.27680E-2	2.20949E+0	8.70121E-6	3.00001E+0	3.10856E-8
3.34234E-2	2.20949E+0	1.06672E-5	2.99996E+0	3.19233E-8
3.40787E-2	2.20949E+0	-2.70131E-6	3.00010E+0	3.04809E-8
3.47341E-2	2.20949E+0	6.86632E-6	3.00004E+0	3.16670E-8
3.53894E-2	2.20949E+0	2.14144E-5	2.99996E+0	3.07737E-8
3.60448E-2	2.20949E+0	2.67229E-6	3.00002E+0	3.00620E-8
3.67002E-2	2.20949E+0	2.32493E-5	2.99999E+0	3.08864E-8
3.73555E-2	2.20949E+0	3.13147E-7	2.99997E+0	2.90674E-8
3.80109E-2	2.20949E+0	9.61866E-6	3.00004E+0	2.97596E-8
