## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:12:06
Temperature	21.34
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	5.0
DC Offset (V)	1.250
Duty Cycle (%)	50
Phase (°)	0
Cycles	6

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	2.20949E+0	3.32761E-6	3.01130E+0	-1.82080E-7
6.55360E-4	2.20949E+0	6.47313E-6	2.99992E+0	8.78022E-9
1.31072E-3	2.20949E+0	1.05361E-5	3.00002E+0	1.46612E-8
1.96608E-3	2.20949E+0	8.43908E-6	2.99984E+0	1.96312E-8
2.62144E-3	2.20949E+0	4.76931E-6	3.00008E+0	2.51732E-8
3.27680E-3	2.20949E+0	1.11914E-5	3.00004E+0	2.39509E-8
3.93216E-3	2.20949E+0	1.02740E-5	2.99995E+0	2.67835E-8
4.58752E-3	2.20949E+0	1.19778E-5	3.00000E+0	2.80282E-8
5.24288E-3	2.20949E+0	8.96334E-6	3.00009E+0	2.76036E-8
5.89824E-3	2.20949E+0	9.09440E-6	2.99991E+0	2.66837E-8
6.55360E-3	2.20949E+0	1.09293E-5	3.00001E+0	2.93522E-8
7.20896E-3	2.20949E+0	1.52544E-5	3.00007E+0	2.92067E-8
7.86432E-3	2.20949E+0	1.47301E-5	2.99992E+0	3.02840E-8
8.51968E-3	2.20949E+0	8.57015E-6	2.99999E+0	2.80790E-8
9.17504E-3	2.20949E+0	7.78377E-6	2.99999E+0	2.83286E-8
9.83040E-3	2.20949E+0	8.57015E-6	3.00001E+0	2.89514E-8
1.04858E-2	2.20949E+0	9.35653E-6	2.99999E+0	2.84755E-8
1.11411E-2	2.20949E+0	9.61866E-6	3.00004E+0	3.03981E-8
1.17965E-2	2.20949E+0	1.05361E-5	2.99997E+0	2.93627E-8
1.24518E-2	2.20949E+0	5.03143E-6	2.99996E+0	2.90294E-8
1.31072E-2	2.20949E+0	2.71812E-5	3.00002E+0	3.00335E-8
1.37626E-2	2.20949E+0	6.99739E-6	2.99999E+0	3.05916E-8
1.44179E-2	2.20949E+0	1.39438E-5	3.00006E+0	2.89695E-8
