## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:19:09
Temperature	21.33
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	1.2
DC Offset (V)	1.250
Duty Cycle (%)	40
Phase (°)	0
Cycles	2

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	2.49267E+0	1.13225E-5	1.73649E+0	-1.00074E-6
6.55360E-4	2.49267E+0	1.07982E-5	1.60729E+0	-9.92227E-7
1.31072E-3	2.49468E+0	1.43369E-5	1.33558E+0	-9.95190E-7
1.96608E-3	2.48863E+0	1.07982E-5	1.14496E+0	-6.31389E-7
2.62144E-3	2.49065E+0	6.73526E-6	9.99724E-1	-9.83112E-9
3.27680E-3	2.49199E+0	1.47301E-5	1.00005E+0	-6.50270E-9
3.93216E-3	2.49132E+0	9.88078E-6	9.99969E-1	-6.06293E-9
4.58752E-3	2.49132E+0	7.78377E-6	9.99942E-1	-4.29008E-9
5.24288E-3	2.49065E+0	9.61866E-6	1.00006E+0	-2.82578E-9
5.89824E-3	2.49132E+0	1.05361E-5	1.00000E+0	-3.83035E-9
6.55360E-3	2.49334E+0	4.50718E-6	1.00005E+0	-3.82084E-9
7.20896E-3	2.48930E+0	2.22008E-5	9.99944E-1	-1.89538E-9
7.86432E-3	2.48998E+0	2.57395E-5	9.99946E-1	-2.56478E-9
8.51968E-3	2.49199E+0	1.04050E-5	1.00004E+0	-3.38155E-9
9.17504E-3	2.49267E+0	1.02740E-5	9.99925E-1	-1.25166E-9
9.83040E-3	2.49132E+0	6.86632E-6	1.00003E+0	-2.61992E-9
1.04858E-2	2.48930E+0	7.39058E-6	9.99980E-1	-2.55574E-9
1.11411E-2	2.48930E+0	1.04050E-5	1.00011E+0	-1.85497E-9
1.17965E-2	2.49199E+0	6.07994E-6	9.99925E-1	-3.28409E-9
1.24518E-2	2.49401E+0	7.39058E-6	1.00005E+0	-1.01395E-9
1.31072E-2	2.49199E+0	1.22399E-5	9.99988E-1	-2.42215E-9
1.37626E-2	2.48930E+0	8.70121E-6	9.99976E-1	-7.77189E-10
1.44179E-2	2.49132E+0	6.60420E-6	9.99919E-1	-2.47777E-9
1.50733E-2	2.49267E+0	1.28952E-5	1.00012E+0	-1.62724E-9
1.57286E-2	2.49065E+0	8.30802E-6	9.99872E-1	-1.39952E-9
1.63840E-2	2.49065E+0	1.15846E-5	1.00008E+0	-1.28969E-9
1.70394E-2	2.49267E+0	1.02740E-5	9.99999E-1	-1.66242E-9
1.76947E-2	2.49132E+0	1.25021E-5	1.00005E+0	-2.66889E-9
1.83501E-2	2.49065E+0	8.70121E-6	1.00002E+0	8.28496E-11
1.90054E-2	2.49267E+0	1.68271E-5	1.00003E+0	-1.92676E-9
1.96608E-2	2.49065E+0	1.18467E-5	9.99889E-1	-2.04704E-9
2.03162E-2	2.49065E+0	9.74972E-6	1.00002E+0	8.20832E-12
