## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:05:54
Temperature	21.35
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	5.0
DC Offset (V)	1.000
Duty Cycle (%)	50
Phase (°)	0
Cycles	3

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	2.20949E+0	1.04050E-5	1.01183E+0	-2.09923E-7
6.55360E-4	2.20949E+0	1.23710E-5	9.99986E-1	-2.00356E-8
1.31072E-3	2.20949E+0	9.09440E-6	9.99995E-1	-1.37809E-8
1.96608E-3	2.20949E+0	6.73526E-6	1.00000E+0	-8.73670E-9
2.62144E-3	2.20949E+0	1.31574E-5	9.99948E-1	-8.02072E-9
3.27680E-3	2.20949E+0	9.35653E-6	9.99995E-1	-7.71645E-9
3.93216E-3	2.20949E+0	1.06672E-5	9.99935E-1	-5.33316E-9
4.58752E-3	2.20949E+0	7.52164E-6	1.00007E+0	6.16873E-9
5.24288E-3	2.20949E+0	7.78377E-6	9.99976E-1	-3.04495E-9
5.89824E-3	2.20949E+0	8.57015E-6	9.99935E-1	-4.35426E-9
6.55360E-3	2.20949E+0	8.43908E-6	1.00003E+0	-4.02860E-9
7.20896E-3	2.20949E+0	9.48759E-6	1.00003E+0	-3.34827E-9
7.86432E-3	2.20949E+0	2.01037E-5	1.00000E+0	-2.48205E-9
8.51968E-3	2.20949E+0	3.58973E-6	9.99978E-1	-2.22485E-9
9.17504E-3	2.20949E+0	9.74972E-6	9.99952E-1	-1.85830E-9
9.83040E-3	2.20949E+0	1.34195E-5	1.00011E+0	-1.58873E-9
1.04858E-2	2.20949E+0	1.31574E-5	9.99963E-1	-2.69124E-9
1.11411E-2	2.20949E+0	7.39058E-6	1.00006E+0	-2.16114E-9
1.17965E-2	2.20949E+0	8.83228E-6	1.00001E+0	-1.06006E-9
1.24518E-2	2.20949E+0	6.99739E-6	9.99948E-1	-7.99058E-10
1.31072E-2	2.20949E+0	9.74972E-6	9.99973E-1	-1.50031E-9
1.37626E-2	2.20949E+0	8.57015E-6	9.99990E-1	-1.99997E-9
1.44179E-2	2.20949E+0	5.29356E-6	1.00001E+0	-1.17369E-9
1.50733E-2	2.20949E+0	1.15846E-5	9.99990E-1	-1.17778E-10
1.57286E-2	2.20949E+0	9.61866E-6	9.99980E-1	-1.05008E-9
1.63840E-2	2.20949E+0	6.47313E-6	1.00009E+0	-1.72756E-9
1.70394E-2	2.20949E+0	1.26331E-5	9.99942E-1	-1.01157E-9
1.76947E-2	2.20949E+0	1.22399E-5	9.99959E-1	-9.44828E-11
1.83501E-2	2.20949E+0	5.16250E-6	1.00011E+0	-8.56109E-10
1.90054E-2	2.20949E+0	1.06672E-5	9.99878E-1	-2.98914E-10
1.96608E-2	2.20949E+0	9.74972E-6	1.00007E+0	-1.01157E-9
2.03162E-2	2.20949E+0	2.70501E-5	9.99908E-1	-4.74160E-11
2.09715E-2	2.20949E+0	9.35653E-6	1.00006E+0	-8.80355E-10
2.16269E-2	2.20949E+0	6.73526E-6	1.00009E+0	-2.64975E-11
2.22822E-2	2.20949E+0	1.81378E-5	9.99933E-1	3.50988E-10
2.29376E-2	2.20949E+0	1.10604E-5	9.99980E-1	-6.16021E-10
2.35930E-2	2.20949E+0	1.05361E-5	9.99940E-1	-4.40881E-11
2.42483E-2	2.20949E+0	9.61866E-6	1.00007E+0	-1.33943E-10
2.49037E-2	2.20949E+0	5.55569E-6	1.00001E+0	-1.40189E-9
2.55590E-2	2.20949E+0	9.22547E-6	9.99950E-1	2.12164E-10
2.62144E-2	2.20949E+0	6.86632E-6	1.00006E+0	-5.91774E-10
2.68698E-2	2.20949E+0	3.85186E-6	9.99923E-1	5.25943E-10
2.75251E-2	2.20949E+0	1.17157E-5	1.00006E+0	-7.12056E-10
2.81805E-2	2.20949E+0	4.24505E-6	1.00003E+0	1.60343E-10
2.88358E-2	2.20949E+0	7.52164E-6	9.99973E-1	-3.57867E-10
2.94912E-2	2.20949E+0	1.00118E-5	9.99973E-1	-2.96537E-10
3.01466E-2	2.20949E+0	1.09293E-5	9.99963E-1	1.29993E-9
3.08019E-2	2.20949E+0	9.48759E-6	9.99997E-1	-1.32345E-9
3.14573E-2	2.20949E+0	4.50718E-6	1.00004E+0	-6.52976E-12
3.21126E-2	2.20949E+0	5.68675E-6	9.99978E-1	7.05652E-10
3.27680E-2	2.20949E+0	2.40356E-5	1.00004E+0	-5.47560E-10
3.34234E-2	2.20949E+0	5.68675E-6	1.00003E+0	8.95821E-10
3.40787E-2	2.20949E+0	6.21101E-6	9.99904E-1	-3.79076E-11
3.47341E-2	2.20949E+0	1.40748E-5	1.00002E+0	-3.95900E-10
3.53894E-2	2.20949E+0	5.16250E-6	1.00003E+0	1.28995E-9
3.60448E-2	2.20949E+0	8.57015E-6	9.99988E-1	-9.83046E-10
3.67002E-2	2.20949E+0	1.01429E-5	1.00009E+0	1.28015E-10
3.73555E-2	2.20949E+0	3.72080E-6	9.99876E-1	-1.71026E-10
3.80109E-2	2.20949E+0	1.34195E-5	1.00012E+0	8.64443E-10
3.86662E-2	2.20949E+0	7.52164E-6	9.99878E-1	8.17376E-10
3.93216E-2	2.20949E+0	9.09440E-6	1.00013E+0	-3.30292E-10
3.99770E-2	2.20949E+0	1.28952E-5	9.99961E-1	-1.92895E-10
4.06323E-2	2.20949E+0	1.01429E-5	9.99973E-1	1.18031E-10
4.12877E-2	2.20949E+0	1.56476E-5	9.99933E-1	1.23955E-9
4.19430E-2	2.20949E+0	8.57015E-6	1.00003E+0	5.62259E-11
