## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:20:27
Temperature	21.33
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	1.2
DC Offset (V)	1.250
Duty Cycle (%)	40
Phase (°)	0
Cycles	2

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	2.49401E+0	7.39058E-6	9.31360E-1	4.01499E-7
6.55360E-4	2.49267E+0	5.68675E-6	9.99957E-1	5.66193E-9
1.31072E-3	2.49132E+0	6.73526E-6	1.00008E+0	2.74141E-9
1.96608E-3	2.49267E+0	7.12845E-6	9.99984E-1	3.35803E-9
2.62144E-3	2.49132E+0	1.01429E-5	9.99980E-1	2.92492E-9
3.27680E-3	2.48729E+0	7.39058E-6	1.00004E+0	3.29242E-9
3.93216E-3	2.48930E+0	8.17696E-6	9.99976E-1	3.38038E-9
4.58752E-3	2.49065E+0	3.06548E-6	9.99965E-1	2.65203E-9
5.24288E-3	2.48863E+0	1.98416E-5	9.99992E-1	2.77326E-9
5.89824E-3	2.49199E+0	1.10604E-5	9.99973E-1	2.71621E-9
6.55360E-3	2.49334E+0	1.95795E-5	1.00002E+0	2.67437E-9
7.20896E-3	2.49401E+0	8.43908E-6	1.00006E+0	1.63368E-9
7.86432E-3	2.48998E+0	1.13225E-5	9.99921E-1	2.70433E-9
8.51968E-3	2.48729E+0	8.17696E-6	1.00004E+0	3.26342E-9
9.17504E-3	2.49132E+0	8.57015E-6	1.00008E+0	2.47137E-9
9.83040E-3	2.49468E+0	7.65270E-6	9.99973E-1	2.96533E-9
1.04858E-2	2.49468E+0	2.93442E-6	9.99954E-1	2.53222E-9
1.11411E-2	2.49132E+0	3.19654E-6	1.00004E+0	3.12365E-9
1.17965E-2	2.49199E+0	-2.04600E-6	9.99980E-1	1.73542E-9
1.24518E-2	2.49267E+0	1.69582E-5	1.00006E+0	3.44598E-9
1.31072E-2	2.48998E+0	1.69582E-5	9.99817E-1	2.49704E-9
1.37626E-2	2.48998E+0	8.43908E-6	1.00011E+0	3.76404E-9
1.44179E-2	2.49132E+0	4.11399E-6	9.99952E-1	2.45663E-9
1.50733E-2	2.49334E+0	9.48759E-6	9.99982E-1	2.54506E-9
1.57286E-2	2.49267E+0	5.94888E-6	1.00002E+0	3.09607E-9
1.63840E-2	2.49334E+0	7.91483E-6	9.99988E-1	1.70737E-9
1.70394E-2	2.49132E+0	9.22547E-6	1.00011E+0	3.34947E-9
1.76947E-2	2.49199E+0	5.16250E-6	9.99902E-1	2.60449E-9
1.83501E-2	2.49670E+0	2.67229E-6	1.00006E+0	2.43381E-9
1.90054E-2	2.49132E+0	1.83999E-5	9.99906E-1	2.67152E-9
1.96608E-2	2.49267E+0	1.19778E-5	1.00014E+0	2.00213E-9
2.03162E-2	2.48930E+0	1.82084E-7	9.99938E-1	3.67704E-9
2.09715E-2	2.49132E+0	9.35653E-6	1.00005E+0	1.32941E-9
2.16269E-2	2.48729E+0	6.99739E-6	9.99891E-1	3.39702E-9
2.22822E-2	2.49065E+0	1.21089E-5	1.00002E+0	1.28852E-9
2.29376E-2	2.49132E+0	1.31574E-5	1.00002E+0	3.04045E-9
2.35930E-2	2.49199E+0	9.48759E-6	1.00004E+0	2.68483E-9
2.42483E-2	2.49334E+0	2.03659E-5	9.99997E-1	3.23680E-9
2.49037E-2	2.49267E+0	9.74972E-6	9.99948E-1	2.23508E-9
2.55590E-2	2.48662E+0	8.96334E-6	1.00003E+0	1.42544E-9
2.62144E-2	2.49132E+0	1.34195E-5	1.00005E+0	2.58119E-9
2.68698E-2	2.48998E+0	6.86632E-6	9.99952E-1	3.75643E-9
2.75251E-2	2.49132E+0	1.11914E-5	9.99954E-1	1.80720E-9
2.81805E-2	2.49065E+0	1.18467E-5	1.00006E+0	2.17803E-9
2.88358E-2	2.49199E+0	8.96334E-6	9.99976E-1	3.66610E-9
2.94912E-2	2.48930E+0	9.61866E-6	9.99959E-1	2.18897E-9
3.01466E-2	2.49199E+0	8.43908E-6	1.00002E+0	2.52604E-9
3.08019E-2	2.49334E+0	7.12845E-6	1.00010E+0	2.41052E-9
3.14573E-2	2.49401E+0	1.27642E-5	9.99978E-1	3.00146E-9
3.21126E-2	2.49065E+0	9.09440E-6	9.99935E-1	2.79656E-9
3.27680E-2	2.49267E+0	5.42462E-6	9.99978E-1	1.40547E-9
3.34234E-2	2.49132E+0	1.30263E-5	1.00006E+0	3.17975E-9
3.40787E-2	2.49065E+0	8.96334E-6	1.00002E+0	1.28186E-9
3.47341E-2	2.48796E+0	1.74825E-5	9.99935E-1	2.38151E-9
3.53894E-2	2.49334E+0	1.18467E-5	1.00004E+0	3.47356E-9
3.60448E-2	2.49267E+0	1.09293E-5	1.00000E+0	1.67551E-9
3.67002E-2	2.49199E+0	1.11914E-5	9.99973E-1	2.96153E-9
