## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:19:39
Temperature	21.33
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	1.2
DC Offset (V)	1.250
Duty Cycle (%)	40
Phase (°)	0
Cycles	2

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	2.48998E+0	8.43908E-6	9.85315E-2	3.11015E-7
6.55360E-4	2.48796E+0	9.09440E-6	1.00607E-1	4.85060E-8
1.31072E-3	2.49468E+0	7.06338E-7	1.00117E-1	6.92560E-9
1.96608E-3	2.49065E+0	9.61866E-6	9.99125E-2	2.24982E-9
2.62144E-3	2.49267E+0	4.50718E-6	1.00060E-1	-4.74345E-10
3.27680E-3	2.49065E+0	1.26331E-5	1.00003E-1	-1.24910E-10
3.93216E-3	2.49267E+0	1.38127E-5	1.00026E-1	-2.31880E-10
4.58752E-3	2.49199E+0	1.30263E-5	9.99779E-2	-3.77359E-10
5.24288E-3	2.49199E+0	1.45991E-5	9.99589E-2	-1.24881E-9
5.89824E-3	2.49199E+0	1.70893E-5	9.99695E-2	-8.18550E-10
6.55360E-3	2.48998E+0	8.83228E-6	1.00020E-1	-1.33153E-9
7.20896E-3	2.49065E+0	1.32884E-5	9.99505E-2	-5.80364E-10
7.86432E-3	2.49065E+0	6.86632E-6	1.00067E-1	-1.02536E-9
8.51968E-3	2.49065E+0	1.64340E-5	9.99737E-2	-1.77682E-10
9.17504E-3	2.48863E+0	8.83228E-6	1.00117E-1	-1.42804E-9
9.83040E-3	2.48998E+0	1.05361E-5	9.99547E-2	-4.79575E-10
1.04858E-2	2.49065E+0	6.34207E-6	9.99927E-2	-1.64103E-9
1.11411E-2	2.49267E+0	1.17157E-5	1.00037E-1	-1.07338E-9
1.17965E-2	2.49132E+0	9.48759E-6	9.99399E-2	3.92349E-10
1.24518E-2	2.48998E+0	1.48612E-5	1.00007E-1	-1.22884E-9
1.31072E-2	2.49065E+0	1.04050E-5	9.99674E-2	-4.56279E-10
1.37626E-2	2.49132E+0	1.36166E-6	1.00016E-1	-1.67383E-9
1.44179E-2	2.48930E+0	1.42059E-5	1.00029E-1	2.19296E-10
1.50733E-2	2.48930E+0	8.96334E-6	1.00065E-1	-1.14279E-9
1.57286E-2	2.49199E+0	5.94888E-6	9.98977E-2	-6.76875E-10
1.63840E-2	2.49132E+0	9.48759E-6	1.00035E-1	-1.12900E-9
1.70394E-2	2.48998E+0	3.98293E-6	1.00003E-1	-8.82732E-10
1.76947E-2	2.49065E+0	1.00118E-5	9.99420E-2	-1.67698E-10
1.83501E-2	2.48998E+0	-2.70131E-6	9.99632E-2	-1.45181E-9
1.90054E-2	2.49334E+0	1.66961E-5	1.00073E-1	-5.78938E-10
1.96608E-2	2.49065E+0	1.44680E-5	9.99716E-2	-1.12520E-9
2.03162E-2	2.49132E+0	1.27642E-5	1.00115E-1	-3.43129E-10
2.09715E-2	2.48998E+0	1.31574E-5	9.98597E-2	-4.69115E-10
2.16269E-2	2.49065E+0	8.43908E-6	1.00111E-1	-9.31701E-10
2.22822E-2	2.49065E+0	7.91483E-6	1.00018E-1	-1.19033E-9
2.29376E-2	2.49267E+0	1.02740E-5	9.99758E-2	-1.68429E-9
2.35930E-2	2.48998E+0	7.65270E-6	9.99589E-2	7.88376E-10
2.42483E-2	2.49065E+0	1.62378E-6	1.00003E-1	-5.56118E-10
2.49037E-2	2.49065E+0	8.57015E-6	1.00048E-1	-1.08954E-9
2.55590E-2	2.49065E+0	8.17696E-6	9.99906E-2	-1.72661E-9
2.62144E-2	2.49065E+0	2.15454E-5	9.99336E-2	-7.05875E-10
2.68698E-2	2.49065E+0	9.48759E-6	9.99822E-2	7.66691E-11
2.75251E-2	2.49065E+0	7.65270E-6	1.00081E-1	-1.75608E-9
2.81805E-2	2.48930E+0	6.34207E-6	9.98998E-2	4.77450E-10
2.88358E-2	2.48930E+0	9.48759E-6	1.00103E-1	-2.21724E-9
2.94912E-2	2.48930E+0	1.04050E-5	9.99209E-2	5.55894E-10
3.01466E-2	2.48998E+0	5.55569E-6	1.00007E-1	-8.44223E-10
3.08019E-2	2.49132E+0	1.00118E-5	9.99948E-2	-9.21717E-10
3.14573E-2	2.49334E+0	1.01429E-5	9.99399E-2	-1.31584E-9
3.21126E-2	2.48998E+0	6.47313E-6	1.00105E-1	-1.07575E-9
3.27680E-2	2.49267E+0	1.02740E-5	9.99632E-2	-1.62944E-10
3.34234E-2	2.49199E+0	9.09440E-6	1.00105E-1	-5.62298E-10
3.40787E-2	2.49267E+0	7.25951E-6	9.99589E-2	-1.49555E-9
3.47341E-2	2.48930E+0	5.94888E-6	9.99484E-2	6.63815E-10
