## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:19:15
Temperature	21.34
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	1.2
DC Offset (V)	1.250
Duty Cycle (%)	40
Phase (°)	0
Cycles	2

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	2.49065E+0	9.22547E-6	8.78492E-1	5.51082E-7
6.55360E-4	2.49132E+0	1.19778E-5	9.99948E-1	1.69403E-7
1.31072E-3	2.49267E+0	6.60420E-6	1.00005E+0	1.70880E-7
1.96608E-3	2.48863E+0	9.35653E-6	1.00008E+0	1.67295E-7
2.62144E-3	2.49065E+0	1.19778E-5	9.99933E-1	1.65925E-7
3.27680E-3	2.49199E+0	7.65270E-6	1.00010E+0	1.66356E-7
3.93216E-3	2.48796E+0	1.00118E-5	1.00001E+0	1.57738E-7
4.58752E-3	2.49401E+0	1.01429E-5	9.99963E-1	1.62922E-7
5.24288E-3	2.49334E+0	1.75485E-6	9.99986E-1	1.57098E-7
5.89824E-3	2.49065E+0	9.09440E-6	1.00007E+0	1.60958E-7
6.55360E-3	2.49132E+0	1.40748E-5	9.99990E-1	1.62659E-7
7.20896E-3	2.49199E+0	3.32761E-6	9.99908E-1	1.64565E-7
7.86432E-3	2.49267E+0	1.00118E-5	1.00001E+0	1.66617E-7
8.51968E-3	2.48998E+0	1.02740E-5	1.00007E+0	1.68953E-7
9.17504E-3	2.49065E+0	7.06338E-7	9.99995E-1	1.61256E-7
9.83040E-3	2.48863E+0	1.99727E-5	9.99938E-1	1.60559E-7
1.04858E-2	2.49199E+0	1.02740E-5	1.00018E+0	1.59857E-7
1.11411E-2	2.49401E+0	1.23710E-5	9.99908E-1	1.50306E-7
1.17965E-2	2.49334E+0	1.02740E-5	9.99933E-1	1.49372E-7
1.24518E-2	2.48930E+0	6.47313E-6	1.00000E+0	1.59798E-7
1.31072E-2	2.48998E+0	2.24629E-5	1.00003E+0	1.52967E-7
1.37626E-2	2.49468E+0	2.10212E-5	9.99982E-1	1.53501E-7
1.44179E-2	2.48998E+0	9.35653E-6	1.00011E+0	1.46339E-7
1.50733E-2	2.49199E+0	8.96334E-6	9.99864E-1	1.56098E-7
1.57286E-2	2.49267E+0	9.61866E-6	1.00015E+0	1.56831E-7
1.63840E-2	2.49132E+0	1.17157E-5	9.99925E-1	1.45179E-7
1.70394E-2	2.48930E+0	1.26331E-5	1.00011E+0	1.49891E-7
1.76947E-2	2.49199E+0	7.12845E-6	9.99878E-1	1.51891E-7
1.83501E-2	2.49132E+0	1.04050E-5	9.99944E-1	1.54367E-7
1.90054E-2	2.49065E+0	9.48759E-6	1.00010E+0	1.55823E-7
1.96608E-2	2.49132E+0	4.24505E-6	9.99897E-1	1.53246E-7
2.03162E-2	2.49065E+0	8.96334E-6	1.00008E+0	1.52587E-7
2.09715E-2	2.48930E+0	1.06672E-5	1.00002E+0	1.52352E-7
2.16269E-2	2.49132E+0	-8.00432E-8	9.99984E-1	1.51782E-7
2.22822E-2	2.48930E+0	2.65258E-5	1.00005E+0	1.45160E-7
2.29376E-2	2.49199E+0	8.57015E-6	1.00000E+0	1.44565E-7
2.35930E-2	2.49065E+0	2.27910E-6	9.99938E-1	1.44488E-7
2.42483E-2	2.48930E+0	1.45991E-5	1.00008E+0	1.51099E-7
2.49037E-2	2.49065E+0	9.48759E-6	9.99980E-1	1.48984E-7
2.55590E-2	2.48930E+0	8.83228E-6	1.00001E+0	1.48970E-7
2.62144E-2	2.48998E+0	7.52164E-6	9.99944E-1	1.43482E-7
2.68698E-2	2.49065E+0	7.91483E-6	1.00005E+0	1.43638E-7
2.75251E-2	2.49132E+0	8.57015E-6	1.00005E+0	1.30352E-7
2.81805E-2	2.48863E+0	1.09293E-5	9.99963E-1	1.39058E-7
2.88358E-2	2.49267E+0	6.60420E-6	1.00003E+0	1.39475E-7
2.94912E-2	2.48998E+0	1.10604E-5	9.99990E-1	1.38261E-7
3.01466E-2	2.48998E+0	1.88591E-6	9.99988E-1	1.46296E-7
3.08019E-2	2.49132E+0	8.83228E-6	9.99921E-1	1.43585E-7
3.14573E-2	2.48796E+0	1.13225E-5	1.00006E+0	1.37612E-7
3.21126E-2	2.49065E+0	6.34207E-6	9.99931E-1	1.40157E-7
3.27680E-2	2.49132E+0	8.83228E-6	1.00009E+0	1.40570E-7
3.34234E-2	2.49401E+0	1.19778E-5	9.99954E-1	1.45729E-7
3.40787E-2	2.49267E+0	6.73526E-6	1.00001E+0	1.44917E-7
3.47341E-2	2.49065E+0	1.09293E-5	9.99946E-1	1.44815E-7
3.53894E-2	2.49267E+0	1.48612E-5	1.00005E+0	1.48437E-7
3.60448E-2	2.49267E+0	1.06672E-5	9.99984E-1	1.46849E-7
3.67002E-2	2.49199E+0	1.15846E-5	1.00001E+0	1.46001E-7
3.73555E-2	2.49065E+0	9.61866E-6	1.00006E+0	1.48039E-7
3.80109E-2	2.49132E+0	-1.39068E-6	1.00001E+0	1.44859E-7
3.86662E-2	2.49199E+0	1.09293E-5	9.99961E-1	1.40676E-7
3.93216E-2	2.49401E+0	1.23710E-5	9.99997E-1	1.39390E-7
3.99770E-2	2.48930E+0	1.09293E-5	9.99948E-1	1.38847E-7
4.06323E-2	2.48998E+0	1.19778E-5	9.99931E-1	1.49260E-7
4.12877E-2	2.48998E+0	9.61866E-6	1.00009E+0	1.58572E-7
4.19430E-2	2.48796E+0	1.34195E-5	9.99910E-1	1.58073E-7
4.25984E-2	2.49065E+0	2.07591E-5	1.00008E+0	1.55371E-7
4.32538E-2	2.48863E+0	1.17157E-5	9.99923E-1	1.52857E-7
4.39091E-2	2.49267E+0	1.70893E-5	1.00002E+0	1.61382E-7
4.45645E-2	2.48998E+0	9.74972E-6	9.99999E-1	1.61975E-7
4.52198E-2	2.49199E+0	7.52164E-6	9.99923E-1	1.58023E-7
4.58752E-2	2.49334E+0	1.38127E-5	1.00006E+0	1.65314E-7
4.65306E-2	2.49132E+0	6.34207E-6	1.00003E+0	1.61343E-7
4.71859E-2	2.49132E+0	1.10604E-5	9.99952E-1	1.53400E-7
4.78413E-2	2.48998E+0	1.10604E-5	1.00010E+0	1.49792E-7
4.84966E-2	2.49132E+0	1.15846E-5	9.99940E-1	1.47523E-7
4.91520E-2	2.48998E+0	2.27910E-6	1.00022E+0	1.51914E-7
4.98074E-2	2.49132E+0	4.63824E-6	9.99906E-1	1.28038E-7
5.04627E-2	2.49334E+0	1.32884E-5	1.00009E+0	1.25139E-7
5.11181E-2	2.49267E+0	6.86632E-6	9.99963E-1	1.25575E-7
5.17734E-2	2.49199E+0	1.21089E-5	9.99973E-1	1.23574E-7
5.24288E-2	2.49199E+0	2.01037E-5	1.00004E+0	1.31529E-7
5.30842E-2	2.48662E+0	1.02740E-5	9.99893E-1	1.33081E-7
5.37395E-2	2.49267E+0	8.70121E-6	9.99990E-1	1.33662E-7
5.43949E-2	2.49132E+0	-2.43919E-6	1.00000E+0	1.40786E-7
5.50502E-2	2.49132E+0	1.48612E-5	1.00005E+0	1.41211E-7
5.57056E-2	2.48796E+0	7.52164E-6	9.99999E-1	1.43244E-7
5.63610E-2	2.48998E+0	1.31574E-5	9.99954E-1	1.36331E-7
5.70163E-2	2.48863E+0	8.30802E-6	1.00014E+0	1.34454E-7
5.76717E-2	2.48729E+0	7.52164E-6	9.99925E-1	1.27743E-7
5.83270E-2	2.48998E+0	1.09293E-5	1.00000E+0	1.39163E-7
5.89824E-2	2.49132E+0	4.11399E-6	1.00001E+0	1.36287E-7
5.96378E-2	2.49065E+0	1.17157E-5	1.00000E+0	1.35721E-7
6.02931E-2	2.48930E+0	6.47313E-6	1.00003E+0	1.33201E-7
6.09485E-2	2.49334E+0	7.12845E-6	1.00002E+0	1.30895E-7
6.16038E-2	2.48796E+0	9.61866E-6	9.99992E-1	1.28056E-7
6.22592E-2	2.49334E+0	1.18467E-5	9.99912E-1	1.31109E-7
6.29146E-2	2.48930E+0	1.09293E-5	1.00014E+0	1.33436E-7
6.35699E-2	2.49267E+0	9.74972E-6	9.99881E-1	1.34111E-7
6.42253E-2	2.49267E+0	1.01429E-5	9.99944E-1	1.37720E-7
6.48806E-2	2.49132E+0	9.48759E-6	9.99952E-1	1.44399E-7
6.55360E-2	2.49132E+0	9.74972E-6	1.00010E+0	1.43314E-7
6.61914E-2	2.49132E+0	2.02348E-5	9.99925E-1	1.44839E-7
6.68467E-2	2.48998E+0	1.02740E-5	1.00013E+0	1.44670E-7
6.75021E-2	2.48998E+0	9.35653E-6	9.99902E-1	1.48850E-7
6.81574E-2	2.49065E+0	1.00118E-5	1.00006E+0	1.40038E-7
6.88128E-2	2.48998E+0	1.28952E-5	1.00000E+0	1.36084E-7
6.94682E-2	2.49065E+0	9.35653E-6	9.99973E-1	1.36672E-7
7.01235E-2	2.48796E+0	9.74972E-6	1.00010E+0	1.29930E-7
7.07789E-2	2.48729E+0	1.04050E-5	9.99870E-1	1.29116E-7
7.14342E-2	2.49401E+0	1.00118E-5	1.00006E+0	1.34786E-7
7.20896E-2	2.49468E+0	1.44680E-5	1.00002E+0	1.28608E-7
7.27450E-2	2.49267E+0	1.36816E-5	1.00001E+0	1.26128E-7
