## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:18:08
Temperature	21.34
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	1.0
DC Offset (V)	1.250
Duty Cycle (%)	50
Phase (°)	0
Cycles	6

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	0.00000E+0	0.00000E+0	2.51206E+0	-2.04374E-7
0.00000E+0	0.00000E+0	0.00000E+0	2.49989E+0	-1.47232E-8
0.00000E+0	0.00000E+0	0.00000E+0	2.49997E+0	-6.46656E-9
0.00000E+0	0.00000E+0	0.00000E+0	2.50000E+0	-4.81780E-9
0.00000E+0	0.00000E+0	0.00000E+0	2.50008E+0	-2.54386E-9
0.00000E+0	0.00000E+0	0.00000E+0	2.49991E+0	-2.34703E-9
0.00000E+0	0.00000E+0	0.00000E+0	2.49996E+0	3.90923E-10
0.00000E+0	0.00000E+0	0.00000E+0	2.50007E+0	1.14257E-9
0.00000E+0	0.00000E+0	0.00000E+0	2.49990E+0	1.08599E-9
0.00000E+0	0.00000E+0	0.00000E+0	2.50012E+0	1.41783E-9
0.00000E+0	0.00000E+0	0.00000E+0	2.49990E+0	2.18089E-9
0.00000E+0	0.00000E+0	0.00000E+0	2.49998E+0	3.68417E-9
0.00000E+0	0.00000E+0	0.00000E+0	2.50008E+0	2.00320E-8
0.00000E+0	0.00000E+0	0.00000E+0	2.49981E+0	4.78144E-9
0.00000E+0	0.00000E+0	0.00000E+0	2.49907E+0	1.12904E-7
0.00000E+0	0.00000E+0	0.00000E+0	2.49991E+0	2.11488E-7
0.00000E+0	0.00000E+0	0.00000E+0	2.50023E+0	1.81938E-7
0.00000E+0	0.00000E+0	0.00000E+0	2.50034E+0	1.36817E-7
0.00000E+0	0.00000E+0	0.00000E+0	2.50014E+0	1.03739E-7
0.00000E+0	0.00000E+0	0.00000E+0	2.50012E+0	8.26085E-8
0.00000E+0	0.00000E+0	0.00000E+0	2.49996E+0	6.40404E-8
0.00000E+0	0.00000E+0	0.00000E+0	2.50006E+0	5.05998E-8
0.00000E+0	0.00000E+0	0.00000E+0	2.50016E+0	4.17217E-8
0.00000E+0	0.00000E+0	0.00000E+0	2.49998E+0	3.64683E-8
0.00000E+0	0.00000E+0	0.00000E+0	2.50006E+0	2.94425E-8
0.00000E+0	0.00000E+0	0.00000E+0	2.50002E+0	2.82602E-8
