## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:00:04
Temperature	21.36
Note	

[Acquisition Settings]
Amplitude (V)	2.000
Frequency (Hz)	10.0
DC Offset (V)	1.000
Duty Cycle (%)	50
Phase (°)	0
Cycles	10

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	1.99292E+0	1.04050E-5	9.71199E-1	3.20489E-7
6.55360E-4	1.99373E+0	9.74972E-6	1.00004E+0	5.52120E-9
1.31072E-3	1.99265E+0	3.06548E-6	9.99973E-1	2.96105E-9
1.96608E-3	1.99454E+0	2.14804E-6	1.00004E+0	2.44617E-9
2.62144E-3	1.99211E+0	1.27642E-5	1.00001E+0	2.94679E-9
3.27680E-3	1.99319E+0	8.57015E-6	9.99982E-1	2.50180E-9
3.93216E-3	1.99373E+0	8.70121E-6	1.00003E+0	2.42811E-9
4.58752E-3	1.99373E+0	9.09440E-6	1.00001E+0	2.55980E-9
5.24288E-3	1.99346E+0	1.01429E-5	9.99931E-1	2.49704E-9
5.89824E-3	1.99535E+0	1.36166E-6	1.00013E+0	2.51368E-9
6.55360E-3	1.99265E+0	1.57786E-5	9.99980E-1	2.70575E-9
7.20896E-3	1.99238E+0	7.78377E-6	1.00001E+0	2.16662E-9
7.86432E-3	1.99535E+0	9.61866E-6	9.99973E-1	2.50227E-9
8.51968E-3	1.99319E+0	1.11914E-5	9.99952E-1	2.49039E-9
9.17504E-3	1.99265E+0	1.09293E-5	9.99999E-1	2.73523E-9
9.83040E-3	1.99481E+0	2.14144E-5	9.99990E-1	2.45758E-9
1.04858E-2	1.99427E+0	6.99739E-6	1.00001E+0	1.74873E-9
1.11411E-2	1.99319E+0	6.73526E-6	1.00002E+0	2.40766E-9
1.17965E-2	1.99104E+0	2.60016E-5	9.99980E-1	3.42221E-9
1.24518E-2	1.99211E+0	1.09293E-5	1.00006E+0	1.60182E-9
1.31072E-2	1.99346E+0	1.06672E-5	9.99933E-1	3.20922E-9
1.37626E-2	1.99427E+0	7.52164E-6	1.00002E+0	2.13572E-9
