## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:20:34
Temperature	21.33
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	1.2
DC Offset (V)	1.250
Duty Cycle (%)	40
Phase (°)	0
Cycles	2

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	2.49267E+0	6.07994E-6	8.80243E-1	4.02300E-7
6.55360E-4	2.48863E+0	7.39058E-6	9.99990E-1	3.05852E-9
1.31072E-3	2.49132E+0	7.91483E-6	9.99997E-1	2.23271E-9
1.96608E-3	2.48998E+0	8.57015E-6	9.99997E-1	2.20418E-9
2.62144E-3	2.49401E+0	1.14535E-5	1.00000E+0	1.76584E-9
3.27680E-3	2.49468E+0	8.70121E-6	9.99984E-1	2.01639E-9
3.93216E-3	2.48930E+0	9.74972E-6	9.99999E-1	2.16044E-9
4.58752E-3	2.49132E+0	7.25951E-6	9.99990E-1	1.67171E-9
5.24288E-3	2.49401E+0	1.13225E-5	1.00001E+0	1.81814E-9
5.89824E-3	2.48863E+0	1.39438E-5	9.99990E-1	1.73922E-9
6.55360E-3	2.48729E+0	1.06672E-5	1.00004E+0	1.90990E-9
7.20896E-3	2.49199E+0	1.15846E-5	9.99965E-1	1.61323E-9
7.86432E-3	2.49065E+0	5.94888E-6	1.00003E+0	2.01544E-9
8.51968E-3	2.49065E+0	2.14804E-6	9.99980E-1	1.72401E-9
9.17504E-3	2.49132E+0	2.12833E-5	1.00002E+0	1.59564E-9
9.83040E-3	2.49065E+0	1.94484E-5	9.99976E-1	1.83430E-9
1.04858E-2	2.49132E+0	9.35653E-6	1.00002E+0	1.98168E-9
1.11411E-2	2.49132E+0	-8.00432E-8	9.99965E-1	1.82907E-9
1.17965E-2	2.49334E+0	7.52164E-6	1.00005E+0	1.72020E-9
1.24518E-2	2.48863E+0	1.06672E-5	9.99959E-1	1.82432E-9
1.31072E-2	2.49065E+0	1.06672E-5	1.00004E+0	1.49818E-9
1.37626E-2	2.48796E+0	1.90552E-5	1.00002E+0	1.99595E-9
1.44179E-2	2.48863E+0	1.22399E-5	9.99954E-1	1.63177E-9
1.50733E-2	2.49199E+0	6.86632E-6	1.00004E+0	1.72306E-9
1.57286E-2	2.48998E+0	8.83228E-6	9.99946E-1	2.00831E-9
1.63840E-2	2.49065E+0	1.11914E-5	1.00006E+0	1.59374E-9
1.70394E-2	2.49199E+0	1.52544E-5	9.99976E-1	1.65650E-9
1.76947E-2	2.49267E+0	8.70121E-6	1.00001E+0	1.91798E-9
1.83501E-2	2.49065E+0	8.30802E-6	9.99967E-1	1.78296E-9
