## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:08:48
Temperature	21.35
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	5.0
DC Offset (V)	1.250
Duty Cycle (%)	60
Phase (°)	0
Cycles	2

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	2.20949E+0	5.55569E-6	1.01226E+0	-2.09808E-7
6.55360E-4	2.20949E+0	9.74972E-6	1.00001E+0	-1.72586E-8
1.31072E-3	2.20949E+0	9.61866E-6	9.99921E-1	-1.05989E-8
1.96608E-3	2.20949E+0	3.45867E-6	1.00003E+0	-8.54558E-9
2.62144E-3	2.20949E+0	1.40748E-5	9.99963E-1	-7.65559E-9
3.27680E-3	2.20949E+0	7.78377E-6	9.99971E-1	-4.88483E-9
3.93216E-3	2.20949E+0	1.34195E-5	1.00000E+0	-4.13652E-9
4.58752E-3	2.20949E+0	8.17696E-6	1.00008E+0	-3.74382E-9
5.24288E-3	2.20949E+0	1.27642E-5	9.99912E-1	-4.45077E-9
5.89824E-3	2.20949E+0	1.13225E-5	1.00008E+0	-3.65016E-9
6.55360E-3	2.20949E+0	2.63948E-5	9.99927E-1	-1.98904E-9
7.20896E-3	2.20949E+0	8.83228E-6	1.00005E+0	-1.54167E-9
7.86432E-3	2.20949E+0	1.23710E-5	9.99984E-1	-1.20840E-9
8.51968E-3	2.20949E+0	4.76931E-6	1.00001E+0	-5.47560E-10
9.17504E-3	2.20949E+0	1.11914E-5	9.99959E-1	4.46909E-9
9.83040E-3	2.20949E+0	1.05361E-5	9.99910E-1	9.70587E-9
1.04858E-2	2.20949E+0	6.21101E-6	1.00001E+0	1.55845E-8
1.11411E-2	2.20949E+0	1.07982E-5	9.99862E-1	2.93893E-8
1.17965E-2	2.20949E+0	1.00118E-5	9.99988E-1	3.59420E-8
1.24518E-2	2.20949E+0	-6.04297E-7	1.00007E+0	3.62349E-8
1.31072E-2	2.20949E+0	1.21089E-5	1.00000E+0	3.44197E-8
1.37626E-2	2.20949E+0	7.52164E-6	9.99942E-1	3.23901E-8
1.44179E-2	2.20949E+0	1.01429E-5	1.00010E+0	3.13547E-8
1.50733E-2	2.20949E+0	7.91483E-6	9.99925E-1	3.08831E-8
1.57286E-2	2.20949E+0	9.88078E-6	1.00009E+0	2.68035E-8
1.63840E-2	2.20949E+0	1.25021E-5	1.00002E+0	2.53168E-8
1.70394E-2	2.20949E+0	1.19778E-5	9.99929E-1	2.13789E-8
1.76947E-2	2.20949E+0	1.32884E-5	9.99982E-1	1.85673E-8
1.83501E-2	2.20949E+0	1.05361E-5	9.99988E-1	1.82055E-8
1.90054E-2	2.20949E+0	9.61866E-6	1.00012E+0	1.82093E-8
1.96608E-2	2.20949E+0	2.69190E-5	1.00003E+0	8.65518E-9
2.03162E-2	2.20949E+0	1.11914E-5	9.99954E-1	1.40032E-8
