## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	03:55:32
Temperature	21.37
Note	

[Acquisition Settings]
Amplitude (V)	5.000
Frequency (Hz)	10.0
DC Offset (V)	2.500
Duty Cycle (%)	50
Phase (°)	0
Cycles	10

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	4.98889E+0	6.60420E-6	9.99973E-1	8.85092E-7
6.55360E-4	4.98754E+0	5.94888E-6	1.00002E+0	3.68793E-9
1.31072E-3	4.98821E+0	7.65270E-6	9.99992E-1	2.35371E-9
1.96608E-3	4.98351E+0	8.70121E-6	1.00000E+0	1.32077E-9
2.62144E-3	4.98889E+0	1.90552E-5	9.99997E-1	1.75116E-9
3.27680E-3	4.98754E+0	1.01429E-5	1.00001E+0	9.33411E-10
3.93216E-3	4.98754E+0	2.14804E-6	9.99997E-1	8.04292E-10
4.58752E-3	4.98821E+0	8.43908E-6	1.00000E+0	-1.42575E-10
5.24288E-3	4.98687E+0	-2.96344E-6	9.99997E-1	3.25754E-9
5.89824E-3	4.98754E+0	8.30802E-6	9.99999E-1	4.16937E-10
6.55360E-3	4.98687E+0	8.17696E-6	9.99997E-1	1.62204E-9
7.20896E-3	4.98754E+0	1.09293E-5	1.00001E+0	-1.95023E-9
7.86432E-3	4.98821E+0	5.68675E-6	1.00000E+0	2.39675E-9
8.51968E-3	4.98418E+0	7.91483E-6	1.00000E+0	-9.60325E-10
9.17504E-3	4.98889E+0	5.81781E-6	9.99990E-1	1.96636E-9
9.83040E-3	4.98956E+0	1.48612E-5	1.00001E+0	-1.34768E-9
1.04858E-2	4.98687E+0	1.11914E-5	9.99988E-1	1.70812E-9
1.11411E-2	4.98687E+0	7.39058E-6	1.00001E+0	-1.21856E-9
1.17965E-2	4.98754E+0	5.68675E-6	9.99999E-1	1.53596E-9
1.24518E-2	4.98351E+0	1.07982E-5	1.00000E+0	-1.00336E-9
