## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:00:55
Temperature	21.36
Note	

[Acquisition Settings]
Amplitude (V)	2.000
Frequency (Hz)	10.0
DC Offset (V)	1.000
Duty Cycle (%)	40
Phase (°)	0
Cycles	10

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	1.99400E+0	1.19778E-5	1.00421E+0	-1.65779E-7
6.55360E-4	1.99292E+0	9.35653E-6	9.98683E-1	2.10690E-7
1.31072E-3	1.99319E+0	1.18467E-5	1.00047E+0	1.81288E-7
1.96608E-3	1.99265E+0	9.22547E-6	1.00039E+0	9.39948E-8
2.62144E-3	1.99427E+0	1.44680E-5	1.00015E+0	5.09958E-8
3.27680E-3	1.99400E+0	1.44680E-5	1.00013E+0	3.33938E-8
3.93216E-3	1.99265E+0	8.57015E-6	9.99961E-1	2.21981E-8
4.58752E-3	1.99211E+0	1.21089E-5	1.00009E+0	1.68419E-8
5.24288E-3	1.99319E+0	7.25951E-6	9.99982E-1	1.10713E-8
5.89824E-3	1.99292E+0	-2.70131E-6	1.00004E+0	9.67734E-9
6.55360E-3	1.99319E+0	1.25021E-5	9.99980E-1	7.79514E-9
7.20896E-3	1.99292E+0	1.90552E-5	1.00002E+0	5.65575E-9
7.86432E-3	1.99373E+0	8.04589E-6	9.99969E-1	6.25620E-9
8.51968E-3	1.99427E+0	1.01429E-5	1.00013E+0	4.12774E-9
9.17504E-3	1.99292E+0	1.07982E-5	9.99950E-1	5.01725E-9
9.83040E-3	1.99346E+0	6.60420E-6	9.99973E-1	2.81605E-9
1.04858E-2	1.99184E+0	9.35653E-6	1.00000E+0	4.39588E-9
1.11411E-2	1.99292E+0	1.02740E-5	1.00001E+0	3.60430E-9
1.17965E-2	1.99562E+0	7.25951E-6	9.99984E-1	4.69254E-9
1.24518E-2	1.99481E+0	1.38127E-5	9.99986E-1	2.07392E-9
1.31072E-2	1.99346E+0	1.25021E-5	9.99971E-1	4.26228E-9
1.37626E-2	1.99427E+0	3.45867E-6	1.00013E+0	2.45616E-9
1.44179E-2	1.99184E+0	9.61866E-6	9.99914E-1	4.10635E-9
1.50733E-2	1.99373E+0	9.48759E-6	9.99973E-1	2.66534E-9
1.57286E-2	1.99292E+0	2.67229E-6	1.00005E+0	3.01668E-9
1.63840E-2	1.99292E+0	1.17157E-5	9.99999E-1	3.11652E-9
1.70394E-2	1.99265E+0	1.10604E-5	9.99971E-1	2.85694E-9
1.76947E-2	1.99319E+0	4.63824E-6	9.99950E-1	2.62493E-9
1.83501E-2	1.99211E+0	1.07982E-5	1.00005E+0	1.72591E-9
1.90054E-2	1.99265E+0	1.11914E-5	9.99954E-1	4.00936E-9
1.96608E-2	1.99265E+0	7.78377E-6	1.00004E+0	1.61751E-9
2.03162E-2	1.99373E+0	2.93442E-6	1.00001E+0	4.25943E-9
2.09715E-2	1.99211E+0	9.74972E-6	9.99963E-1	1.95078E-9
2.16269E-2	1.99373E+0	1.77446E-5	1.00001E+0	2.08295E-9
2.22822E-2	1.99238E+0	1.75485E-6	1.00006E+0	2.20038E-9
2.29376E-2	1.99265E+0	1.04050E-5	9.99988E-1	3.03189E-9
2.35930E-2	1.99319E+0	8.96334E-6	9.99995E-1	3.43885E-9
2.42483E-2	1.99346E+0	6.99739E-6	1.00006E+0	2.73951E-9
2.49037E-2	1.99319E+0	3.72080E-6	9.99978E-1	1.83478E-9
2.55590E-2	1.99292E+0	1.53855E-5	9.99976E-1	3.30146E-9
2.62144E-2	1.99346E+0	1.14535E-5	1.00007E+0	1.96980E-9
2.68698E-2	1.99346E+0	8.83228E-6	9.99908E-1	2.22890E-9
2.75251E-2	1.99265E+0	4.11399E-6	1.00002E+0	3.46072E-9
2.81805E-2	1.99211E+0	9.88078E-6	9.99891E-1	2.12621E-9
2.88358E-2	1.99211E+0	1.14535E-5	1.00011E+0	3.02666E-9
2.94912E-2	1.99319E+0	1.45991E-5	9.99995E-1	2.33825E-9
3.01466E-2	1.99292E+0	8.57015E-6	9.99999E-1	1.21768E-9
3.08019E-2	1.99157E+0	8.04589E-6	9.99988E-1	2.83126E-9
3.14573E-2	1.99265E+0	1.14535E-5	9.99944E-1	3.02381E-9
3.21126E-2	1.99427E+0	1.19778E-5	1.00000E+0	3.41128E-9
3.27680E-2	1.99077E+0	2.14804E-6	1.00009E+0	1.30706E-9
3.34234E-2	1.99104E+0	6.86632E-6	9.99967E-1	2.31210E-9
3.40787E-2	1.99346E+0	1.62378E-6	9.99992E-1	3.05234E-9
3.47341E-2	1.99265E+0	2.14144E-5	9.99999E-1	2.19420E-9
3.53894E-2	1.99346E+0	1.10604E-5	9.99963E-1	1.70024E-9
3.60448E-2	1.99454E+0	8.96334E-6	1.00001E+0	3.35090E-9
3.67002E-2	1.99319E+0	1.13225E-5	1.00009E+0	1.90609E-9
3.73555E-2	1.99104E+0	6.99739E-6	9.99862E-1	2.95297E-9
3.80109E-2	1.99238E+0	7.91483E-6	1.00013E+0	2.29689E-9
3.86662E-2	1.99400E+0	9.74972E-6	9.99942E-1	3.10416E-9
3.93216E-2	1.99454E+0	1.31574E-5	9.99995E-1	1.11927E-9
3.99770E-2	-6.06598E-3	9.48759E-6	1.05387E+0	-5.15471E-7
4.06323E-2	-8.49324E-3	7.91483E-6	9.98780E-1	-8.97034E-8
4.12877E-2	-5.79628E-3	1.35506E-5	9.99927E-1	-1.48773E-8
4.19430E-2	-6.87507E-3	1.31574E-5	9.99906E-1	-3.51324E-9
4.25984E-2	-9.03264E-3	1.36816E-5	9.99963E-1	3.04872E-10
4.32538E-2	-6.06598E-3	8.43908E-6	1.00008E+0	1.02799E-9
4.39091E-2	-7.68415E-3	1.07982E-5	9.99986E-1	1.68550E-9
