## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:09:22
Temperature	21.35
Note	

[Acquisition Settings]
Amplitude (V)	2.500
Frequency (Hz)	5.0
DC Offset (V)	1.250
Duty Cycle (%)	60
Phase (°)	0
Cycles	2

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	2.20949E+0	1.87931E-5	1.01209E+0	-2.08699E-7
6.55360E-4	2.20949E+0	5.03143E-6	9.99992E-1	-1.90710E-8
1.31072E-3	2.20949E+0	1.40748E-5	9.99942E-1	-1.20428E-8
1.96608E-3	2.20949E+0	8.70121E-6	9.99999E-1	-8.70723E-9
2.62144E-3	2.20949E+0	1.06672E-5	9.99921E-1	-6.10191E-9
3.27680E-3	2.20949E+0	1.05361E-5	1.00013E+0	-7.00046E-9
3.93216E-3	2.20949E+0	-8.86130E-6	9.99849E-1	-5.36691E-9
4.58752E-3	2.20949E+0	9.88078E-6	1.00013E+0	-4.20213E-9
5.24288E-3	2.20949E+0	7.52164E-6	9.99864E-1	-3.16476E-9
5.89824E-3	2.20949E+0	7.52164E-6	1.00005E+0	-4.61575E-9
6.55360E-3	2.20949E+0	1.04050E-5	1.00001E+0	-2.27667E-9
7.20896E-3	2.20949E+0	9.61866E-6	9.99988E-1	-3.31499E-9
7.86432E-3	2.20949E+0	1.21089E-5	1.00010E+0	-2.22913E-9
8.51968E-3	2.20949E+0	1.05361E-5	9.99919E-1	-2.12549E-9
9.17504E-3	2.20949E+0	2.48220E-5	9.99931E-1	-1.25832E-9
9.83040E-3	2.20949E+0	-4.66727E-6	1.00014E+0	-2.70550E-9
1.04858E-2	2.20949E+0	1.30263E-5	9.99927E-1	-9.49767E-10
1.11411E-2	2.20949E+0	1.06672E-5	9.99969E-1	-2.10029E-9
1.17965E-2	2.20949E+0	4.90037E-6	9.99984E-1	-8.96995E-10
1.24518E-2	2.20949E+0	1.45991E-5	1.00004E+0	-2.40437E-10
1.31072E-2	2.20949E+0	1.10604E-5	1.00002E+0	-2.50963E-9
1.37626E-2	2.20949E+0	1.25021E-5	9.99965E-1	-7.35643E-11
1.44179E-2	2.20949E+0	1.68271E-5	1.00003E+0	-1.42994E-9
1.50733E-2	2.20949E+0	1.01429E-5	1.00002E+0	-8.87487E-10
1.57286E-2	2.20949E+0	9.22547E-6	9.99997E-1	-9.32652E-10
1.63840E-2	2.20949E+0	1.28952E-5	1.00002E+0	-4.52000E-10
1.70394E-2	2.20949E+0	9.74972E-6	9.99910E-1	-2.64208E-10
1.76947E-2	2.20949E+0	1.17157E-5	9.99984E-1	-1.44402E-10
1.83501E-2	2.20949E+0	1.02740E-5	1.00010E+0	-1.29540E-9
1.90054E-2	2.20949E+0	9.61866E-6	9.99971E-1	4.12792E-10
1.96608E-2	2.20949E+0	1.83999E-5	9.99982E-1	-1.12092E-9
2.03162E-2	2.20949E+0	8.83228E-6	1.00002E+0	8.73952E-10
2.09715E-2	2.20949E+0	1.01429E-5	1.00002E+0	-1.55165E-9
2.16269E-2	2.20949E+0	1.06672E-5	9.99942E-1	9.13412E-10
2.22822E-2	2.20949E+0	6.47313E-6	1.00002E+0	-6.96367E-10
2.29376E-2	2.20949E+0	1.14535E-5	9.99946E-1	-3.26013E-10
