## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Pulsed
Date	2024-03-03
Time	04:04:47
Temperature	21.35
Note	

[Acquisition Settings]
Amplitude (V)	2.000
Frequency (Hz)	5.0
DC Offset (V)	1.000
Duty Cycle (%)	50
Phase (°)	0
Cycles	3

## Data ##
Time (s)	DC Channel Voltage (V)	DC Channel Current (A)	Pulse Channel Voltage (V)	Pulse Channel Current (A)
0.00000E+0	1.99211E+0	-2.11107E-7	1.00424E+0	-1.65573E-7
6.55360E-4	1.99265E+0	1.73514E-5	9.99935E-1	-1.30740E-8
1.31072E-3	1.99373E+0	9.88078E-6	1.00002E+0	-8.95112E-9
1.96608E-3	1.99184E+0	7.25951E-6	1.00002E+0	-5.56421E-9
2.62144E-3	1.99292E+0	9.22547E-6	9.99931E-1	-6.05342E-9
3.27680E-3	1.99211E+0	9.22547E-6	9.99978E-1	-2.88283E-9
3.93216E-3	1.99319E+0	1.59097E-5	1.00007E+0	-2.99170E-9
4.58752E-3	1.99211E+0	1.09293E-5	9.99976E-1	-3.41055E-9
5.24288E-3	1.99157E+0	9.09440E-6	9.99948E-1	-1.45324E-9
5.89824E-3	1.99265E+0	6.34207E-6	1.00001E+0	-2.08317E-9
6.55360E-3	1.99373E+0	8.17696E-6	1.00000E+0	-1.20697E-9
7.20896E-3	1.99319E+0	1.11914E-5	1.00001E+0	-1.43850E-9
7.86432E-3	1.99292E+0	1.40748E-5	9.99986E-1	-2.42025E-9
8.51968E-3	1.99373E+0	1.10604E-5	1.00006E+0	3.39102E-10
9.17504E-3	1.99184E+0	4.11399E-6	9.99505E-1	2.72936E-8
9.83040E-3	1.99184E+0	1.07982E-5	9.99921E-1	9.06417E-8
1.04858E-2	1.99346E+0	2.46910E-5	9.99938E-1	1.07155E-7
1.11411E-2	1.99292E+0	1.00118E-5	1.00016E+0	9.16520E-8
1.17965E-2	1.99292E+0	1.13225E-5	1.00017E+0	7.17052E-8
1.24518E-2	1.99077E+0	7.25951E-6	9.99978E-1	5.74886E-8
1.31072E-2	1.99077E+0	1.14535E-5	1.00012E+0	4.55688E-8
1.37626E-2	1.99292E+0	8.70121E-6	9.99995E-1	3.78689E-8
1.44179E-2	1.99238E+0	1.06672E-5	1.00000E+0	2.92913E-8
1.50733E-2	1.99319E+0	1.26331E-5	1.00012E+0	2.42162E-8
1.57286E-2	1.99184E+0	9.74972E-6	9.99965E-1	2.15063E-8
1.63840E-2	1.99481E+0	3.38654E-5	1.00001E+0	1.52864E-8
1.70394E-2	1.99184E+0	8.96334E-6	1.00012E+0	1.36723E-8
1.76947E-2	1.99292E+0	9.88078E-6	9.99876E-1	1.03948E-8
1.83501E-2	1.99373E+0	1.35506E-5	1.00004E+0	1.00548E-8
1.90054E-2	1.99211E+0	9.22547E-6	9.99969E-1	1.05588E-8
1.96608E-2	1.99238E+0	1.34195E-5	1.00009E+0	7.48660E-9
2.03162E-2	1.99050E+0	1.19778E-5	9.99971E-1	7.50514E-9
2.09715E-2	1.99346E+0	7.25951E-6	1.00001E+0	5.63720E-9
2.16269E-2	1.99265E+0	8.83228E-6	9.99992E-1	8.35234E-9
2.22822E-2	1.99211E+0	7.39058E-6	9.99925E-1	5.57065E-9
2.29376E-2	1.99104E+0	4.63824E-6	1.00008E+0	5.49030E-9
2.35930E-2	1.99238E+0	1.00118E-5	9.99995E-1	5.14895E-9
2.42483E-2	1.99238E+0	1.05361E-5	1.00006E+0	4.44675E-9
2.49037E-2	1.99184E+0	6.07994E-6	9.99959E-1	4.90315E-9
2.55590E-2	1.99211E+0	9.35653E-6	1.00007E+0	4.30650E-9
2.62144E-2	1.99104E+0	9.35653E-6	9.99855E-1	3.97893E-9
2.68698E-2	1.99535E+0	4.24505E-6	1.00010E+0	3.61001E-9
2.75251E-2	1.99157E+0	1.15846E-5	9.99963E-1	3.81729E-9
2.81805E-2	1.99211E+0	9.48759E-6	9.99952E-1	4.44294E-9
2.88358E-2	1.99373E+0	1.74825E-5	1.00004E+0	2.90068E-9
2.94912E-2	1.99373E+0	1.95795E-5	9.99986E-1	4.08067E-9
3.01466E-2	1.99211E+0	1.26331E-5	1.00005E+0	3.38513E-9
3.08019E-2	1.99130E+0	6.21101E-6	9.99931E-1	3.11509E-9
3.14573E-2	1.99265E+0	1.17157E-5	1.00002E+0	3.04758E-9
3.21126E-2	1.99211E+0	7.78377E-6	1.00002E+0	2.62873E-9
3.27680E-2	1.98942E+0	1.22399E-5	1.00002E+0	3.86531E-9
3.34234E-2	1.99292E+0	1.55165E-5	9.99986E-1	3.70889E-9
3.40787E-2	1.99184E+0	1.97105E-5	1.00010E+0	1.31990E-9
3.47341E-2	1.99238E+0	9.09440E-6	9.99957E-1	3.28387E-9
3.53894E-2	1.99211E+0	6.47313E-6	9.99961E-1	2.38912E-9
3.60448E-2	1.99238E+0	1.15846E-5	1.00001E+0	2.95868E-9
3.67002E-2	1.99292E+0	1.14535E-5	1.00003E+0	3.28101E-9
3.73555E-2	1.99238E+0	1.31574E-5	9.99952E-1	2.47422E-9
3.80109E-2	1.99238E+0	1.01429E-5	9.99986E-1	3.11081E-9
3.86662E-2	1.99184E+0	7.39058E-6	1.00003E+0	3.13030E-9
3.93216E-2	1.99319E+0	1.91863E-5	1.00006E+0	2.03588E-9
3.99770E-2	1.99319E+0	-1.78387E-6	9.99931E-1	2.40671E-9
4.06323E-2	1.98996E+0	9.48759E-6	9.99992E-1	1.87471E-9
4.12877E-2	1.99238E+0	1.00118E-5	9.99921E-1	3.48307E-9
4.19430E-2	1.99265E+0	2.02348E-5	1.00005E+0	2.85931E-9
4.25984E-2	1.99130E+0	6.73526E-6	1.00003E+0	2.90163E-9
4.32538E-2	1.98996E+0	1.15846E-5	1.00004E+0	2.37438E-9
4.39091E-2	1.99319E+0	1.23710E-5	9.99904E-1	1.77820E-9
4.45645E-2	1.99319E+0	1.05361E-5	1.00009E+0	2.33873E-9
4.52198E-2	1.99130E+0	1.10604E-5	9.99940E-1	3.19877E-9
4.58752E-2	1.99104E+0	1.14535E-5	1.00005E+0	2.90258E-9
4.65306E-2	1.99238E+0	1.11914E-5	1.00003E+0	2.31923E-9
4.71859E-2	1.99077E+0	1.02740E-5	9.99971E-1	2.27407E-9
4.78413E-2	1.99050E+0	1.17157E-5	9.99944E-1	1.50246E-9
4.84966E-2	1.99211E+0	8.96334E-6	9.99992E-1	3.80112E-9
4.91520E-2	1.99265E+0	8.96334E-6	1.00009E+0	2.13667E-9
4.98074E-2	1.99319E+0	4.90037E-6	9.99897E-1	2.00118E-9
5.04627E-2	1.99238E+0	5.42462E-6	1.00002E+0	2.86692E-9
5.11181E-2	1.99211E+0	2.06280E-5	1.00001E+0	2.13952E-9
5.17734E-2	1.99238E+0	7.78377E-6	1.00003E+0	1.75586E-9
5.24288E-2	1.99130E+0	9.61866E-6	1.00003E+0	2.43952E-9
5.30842E-2	1.99346E+0	3.72080E-6	9.99938E-1	3.60097E-9
5.37395E-2	1.99454E+0	7.12845E-6	1.00000E+0	2.42525E-9
5.43949E-2	1.99211E+0	1.47301E-5	9.99971E-1	2.14998E-9
5.50502E-2	1.99238E+0	1.18467E-5	9.99999E-1	2.32827E-9
5.57056E-2	1.99292E+0	-8.66424E-7	1.00001E+0	2.49847E-9
5.63610E-2	1.99157E+0	1.05361E-5	1.00005E+0	1.52861E-9
5.70163E-2	1.99319E+0	1.15846E-5	9.99984E-1	2.34538E-9
5.76717E-2	1.99184E+0	1.47301E-5	1.00001E+0	3.17499E-9
5.83270E-2	1.99265E+0	1.00118E-5	1.00001E+0	2.13905E-9
5.89824E-2	1.99346E+0	6.07994E-6	9.99948E-1	2.84648E-9
5.96378E-2	1.99211E+0	1.10604E-5	1.00006E+0	2.04729E-9
6.02931E-2	1.99265E+0	6.21101E-6	1.00007E+0	2.22130E-9
6.09485E-2	1.99319E+0	1.00118E-5	9.99927E-1	1.84619E-9
6.16038E-2	1.99211E+0	4.37612E-6	9.99967E-1	2.50940E-9
6.22592E-2	1.98996E+0	9.74972E-6	1.00006E+0	1.73637E-9
6.29146E-2	1.99157E+0	8.04589E-6	9.99952E-1	3.20352E-9
6.35699E-2	1.99265E+0	1.23710E-5	1.00000E+0	2.72144E-9
6.42253E-2	1.99265E+0	1.34195E-5	1.00005E+0	1.16586E-9
6.48806E-2	1.99238E+0	1.42059E-5	9.99908E-1	2.14808E-9
6.55360E-2	1.99454E+0	1.15846E-5	1.00006E+0	2.26932E-9
6.61914E-2	1.99184E+0	2.14804E-6	1.00001E+0	3.39321E-9
6.68467E-2	1.99050E+0	9.61866E-6	9.99982E-1	2.14903E-9
6.75021E-2	1.99130E+0	6.99739E-6	1.00001E+0	2.53603E-9
6.81574E-2	1.99157E+0	2.54123E-6	9.99935E-1	1.25952E-9
6.88128E-2	1.99319E+0	8.30802E-6	1.00012E+0	3.10843E-9
6.94682E-2	1.99184E+0	6.34207E-6	9.99997E-1	1.36554E-9
7.01235E-2	1.99265E+0	1.56476E-5	9.99881E-1	2.99338E-9
7.07789E-2	1.99211E+0	-5.58471E-6	1.00014E+0	1.52813E-9
7.14342E-2	1.99184E+0	9.22547E-6	9.99954E-1	2.35679E-9
7.20896E-2	1.99211E+0	6.86632E-6	9.99929E-1	2.34348E-9
7.27450E-2	1.99346E+0	1.00118E-5	1.00011E+0	2.73856E-9
7.34003E-2	1.99211E+0	9.88078E-6	9.99904E-1	2.25077E-9
7.40557E-2	1.99184E+0	8.83228E-6	1.00008E+0	1.67837E-9
7.47110E-2	1.99292E+0	1.36816E-5	9.99984E-1	3.00432E-9
7.53664E-2	1.99077E+0	1.69582E-5	1.00003E+0	2.25505E-9
7.60218E-2	1.99346E+0	1.02740E-5	9.99881E-1	2.44760E-9
7.66771E-2	1.99319E+0	3.58973E-6	1.00012E+0	1.38075E-9
7.73325E-2	1.99130E+0	1.13225E-5	9.99952E-1	2.62208E-9
7.79878E-2	1.99104E+0	5.68675E-6	9.99992E-1	1.88470E-9
7.86432E-2	1.99238E+0	1.05361E-5	9.99925E-1	2.46614E-9
7.92986E-2	1.99238E+0	1.73514E-5	1.00005E+0	3.27008E-9
7.99539E-2	1.99184E+0	1.01429E-5	9.99961E-1	2.10292E-9
8.06093E-2	1.99211E+0	9.48759E-6	9.99988E-1	2.38770E-9
8.12646E-2	1.99265E+0	7.65270E-6	1.00006E+0	1.89706E-9
8.19200E-2	1.99238E+0	1.10604E-5	9.99988E-1	1.62892E-9
8.25754E-2	1.99319E+0	2.06280E-5	1.00007E+0	2.85551E-9
8.32307E-2	1.99130E+0	1.34195E-5	9.99935E-1	2.71003E-9
8.38861E-2	1.99373E+0	1.43369E-5	9.99995E-1	2.04492E-9
8.45414E-2	1.99104E+0	1.09293E-5	9.99919E-1	1.55048E-9
8.51968E-2	1.99427E+0	8.04589E-6	1.00016E+0	2.52604E-9
8.58522E-2	1.99184E+0	1.25021E-5	9.99891E-1	2.30830E-9
8.65075E-2	1.99238E+0	1.11914E-5	9.99997E-1	2.48706E-9
8.71629E-2	1.99184E+0	9.22547E-6	1.00007E+0	1.82004E-9
8.78182E-2	1.99023E+0	1.02740E-5	1.00002E+0	3.02381E-9
8.84736E-2	1.99238E+0	6.21101E-6	9.99923E-1	1.67314E-9
8.91290E-2	1.99184E+0	1.26331E-5	1.00004E+0	2.85979E-9
8.97843E-2	1.99077E+0	1.21089E-5	9.99961E-1	2.34966E-9
9.04397E-2	1.99184E+0	7.52164E-6	1.00010E+0	8.06442E-10
9.10950E-2	1.99184E+0	1.40748E-5	9.99910E-1	3.62189E-9
9.17504E-2	1.99184E+0	1.86620E-5	1.00007E+0	2.05110E-9
9.24058E-2	1.99184E+0	8.96334E-6	9.99944E-1	2.43809E-9
9.30611E-2	1.99265E+0	4.24505E-6	1.00002E+0	1.05794E-9
9.37165E-2	1.99130E+0	1.32884E-5	9.99959E-1	3.14409E-9
9.43718E-2	1.99130E+0	1.06672E-5	1.00007E+0	1.21340E-9
9.50272E-2	1.99211E+0	7.91483E-6	9.99933E-1	2.95725E-9
9.56826E-2	1.99157E+0	1.11914E-5	9.99944E-1	1.20722E-9
9.63379E-2	1.99157E+0	1.18467E-5	1.00017E+0	3.12317E-9
9.69933E-2	1.99211E+0	1.19778E-5	9.99866E-1	1.68360E-9
9.76486E-2	1.99157E+0	6.34207E-6	1.00012E+0	2.65916E-9
9.83040E-2	1.99292E+0	4.90037E-6	9.99965E-1	1.47536E-9
9.89594E-2	1.99265E+0	7.39058E-6	9.99997E-1	2.94061E-9
9.96147E-2	1.99238E+0	1.14535E-5	9.90917E-1	-1.09742E-7
1.00270E-1	-6.33567E-3	7.39058E-6	9.95586E-1	-3.15339E-7
1.00925E-1	-8.22355E-3	1.32884E-5	9.99351E-1	-6.94947E-8
1.01581E-1	-5.79628E-3	1.36166E-6	1.00001E+0	-1.53275E-8
1.02236E-1	-6.87507E-3	1.15846E-5	9.99851E-1	-2.23816E-9
1.02892E-1	-7.14476E-3	7.39058E-6	1.00002E+0	-6.45972E-10
1.03547E-1	-7.14476E-3	7.91483E-6	9.99897E-1	2.60544E-9
1.04202E-1	-5.52658E-3	2.27910E-6	1.00007E+0	2.17471E-9
1.04858E-1	-5.79628E-3	1.27642E-5	9.99971E-1	3.34234E-9
1.05513E-1	-7.41446E-3	8.43908E-6	1.00003E+0	3.14789E-9
1.06168E-1	-6.60537E-3	8.83228E-6	9.99973E-1	3.32665E-9
1.06824E-1	-6.60537E-3	7.12845E-6	1.00010E+0	1.89468E-9
1.07479E-1	-8.49324E-3	1.82688E-5	9.99908E-1	2.93110E-9
1.08134E-1	-7.14476E-3	1.04050E-5	9.99973E-1	3.15027E-9
1.08790E-1	-6.33567E-3	1.04050E-5	1.00010E+0	3.60335E-9
1.09445E-1	-6.87507E-3	8.70121E-6	9.99925E-1	1.72828E-9
1.10100E-1	-5.79628E-3	5.55569E-6	1.00004E+0	3.65707E-9
1.10756E-1	-7.41446E-3	7.25951E-6	1.00005E+0	2.19325E-9
1.11411E-1	-5.25689E-3	1.44680E-5	9.99946E-1	2.73238E-9
1.12067E-1	-6.87507E-3	1.63029E-5	9.99946E-1	2.41670E-9
1.12722E-1	-7.41446E-3	6.60420E-6	1.00005E+0	3.62855E-9
1.13377E-1	-7.14476E-3	1.04050E-5	9.99995E-1	1.55333E-9
1.14033E-1	-6.60537E-3	6.60420E-6	9.99961E-1	2.72620E-9
1.14688E-1	-6.87507E-3	1.09293E-5	1.00011E+0	2.72810E-9
1.15343E-1	-7.41446E-3	1.13225E-5	9.99862E-1	2.63967E-9
1.15999E-1	-6.33567E-3	6.07994E-6	1.00007E+0	3.61001E-9
1.16654E-1	-6.60537E-3	2.50842E-5	9.99988E-1	1.60515E-9
1.17309E-1	-5.25689E-3	9.61866E-6	9.99992E-1	2.95773E-9
1.17965E-1	-8.22355E-3	1.22399E-5	9.99984E-1	3.49305E-9
1.18620E-1	-5.79628E-3	2.15454E-5	9.99995E-1	1.34082E-9
1.19276E-1	-6.87507E-3	8.04589E-6	1.00007E+0	2.08675E-9
1.19931E-1	-6.87507E-3	9.35653E-6	9.99990E-1	3.22159E-9
1.20586E-1	-7.68415E-3	2.18076E-5	9.99948E-1	3.39511E-9
1.21242E-1	-6.60537E-3	6.86632E-6	9.99995E-1	7.36555E-10
1.21897E-1	-7.41446E-3	1.01429E-5	1.00002E+0	3.52253E-9
1.22552E-1	-5.25689E-3	7.91483E-6	9.99967E-1	3.23632E-9
1.23208E-1	-7.41446E-3	8.57015E-6	1.00004E+0	2.31068E-9
1.23863E-1	-5.79628E-3	6.47313E-6	9.99973E-1	2.33017E-9
1.24518E-1	-6.60537E-3	1.13225E-5	1.00005E+0	2.56598E-9
1.25174E-1	-6.33567E-3	8.83228E-6	9.99986E-1	2.43714E-9
1.25829E-1	-7.41446E-3	1.57786E-5	1.00005E+0	2.53080E-9
1.26484E-1	-7.14476E-3	1.04050E-5	9.99984E-1	1.21768E-9
1.27140E-1	-4.98719E-3	2.03659E-5	1.00001E+0	2.33778E-9
1.27795E-1	-7.95385E-3	1.06672E-5	9.99927E-1	3.88765E-9
1.28451E-1	-5.79628E-3	3.45867E-6	1.00002E+0	1.38883E-9
1.29106E-1	-6.06598E-3	9.35653E-6	1.00002E+0	2.86740E-9
1.29761E-1	-5.52658E-3	9.88078E-6	9.99908E-1	2.06441E-9
