## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:23:56
Note	

[Acquisition Settings]
Sampling time (s)	5.000E-1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	0.1000
V_LRS (V)	0.1000
V_READ (V)	0.1000
t_HRS (s)	0.0400
t_LRS (s)	0.0400
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	9.88013E-2	1.05302E-7
5.00000E-4	1.00055E-1	2.97557E-9
1.00000E-3	9.87570E-2	2.91985E-8
1.50000E-3	9.96540E-2	1.97758E-7
2.00000E-3	1.00006E-1	2.04988E-7
2.50000E-3	1.01357E-1	1.20440E-7
3.00000E-3	1.00133E-1	2.38865E-8
3.50000E-3	9.99752E-2	1.27974E-8
4.00000E-3	1.00130E-1	8.11680E-9
4.50000E-3	9.99392E-2	9.44512E-9
5.00000E-3	1.00008E-1	4.32820E-9
5.50000E-3	1.00064E-1	6.91378E-9
6.00000E-3	9.99032E-2	4.69222E-9
6.50000E-3	1.00152E-1	4.72152E-9
7.00000E-3	9.99807E-2	2.75616E-9
7.50000E-3	9.99613E-2	3.98474E-9
8.00000E-3	1.00000E-1	3.57334E-9
8.50000E-3	9.99669E-2	3.46800E-9
9.00000E-3	9.99862E-2	4.17174E-9
9.50000E-3	1.00008E-1	1.86230E-9
1.00000E-2	9.99835E-2	3.80398E-9
1.05000E-2	9.92941E-2	1.54746E-8
1.10000E-2	9.93273E-2	1.77389E-7
1.15000E-2	9.99087E-2	2.02111E-7
1.20000E-2	1.00058E-1	2.01635E-7
1.25000E-2	1.01207E-1	5.57599E-8
1.30000E-2	1.00127E-1	1.75110E-8
1.35000E-2	1.00047E-1	1.06774E-8
1.40000E-2	1.00028E-1	8.17041E-9
1.45000E-2	1.00053E-1	4.85242E-9
1.50000E-2	1.00019E-1	6.97611E-9
1.55000E-2	9.98450E-2	4.97148E-9
1.60000E-2	1.00067E-1	5.25198E-9
1.65000E-2	9.99918E-2	3.20246E-9
1.70000E-2	1.00006E-1	4.53140E-9
1.75000E-2	1.00069E-1	2.42330E-9
1.80000E-2	9.99530E-2	3.04788E-9
1.85000E-2	1.00111E-1	3.25233E-9
1.90000E-2	9.99253E-2	2.91012E-9
1.95000E-2	1.00042E-1	3.36765E-9
2.00000E-2	9.99032E-2	1.77067E-9
2.05000E-2	9.87792E-2	7.09666E-8
2.10000E-2	9.96955E-2	1.92334E-7
2.15000E-2	1.00028E-1	2.02679E-7
2.20000E-2	1.01163E-1	1.65717E-7
2.25000E-2	1.00252E-1	2.74451E-8
2.30000E-2	9.99530E-2	1.30729E-8
2.35000E-2	1.00000E-1	9.24005E-9
2.40000E-2	1.00031E-1	9.14031E-9
2.45000E-2	1.00003E-1	4.38118E-9
2.50000E-2	9.99807E-2	6.68751E-9
2.55000E-2	9.99890E-2	2.61279E-9
2.60000E-2	1.00114E-1	4.67477E-9
2.65000E-2	1.00053E-1	3.35892E-9
2.70000E-2	1.00050E-1	4.06515E-9
2.75000E-2	9.99752E-2	4.35500E-9
2.80000E-2	9.99586E-2	1.54440E-9
2.85000E-2	9.98949E-2	3.76658E-9
2.90000E-2	1.00039E-1	2.19454E-9
2.95000E-2	9.99336E-2	2.37967E-9
3.00000E-2	1.00017E-1	4.17174E-9
3.05000E-2	9.85051E-2	1.31978E-7
3.10000E-2	9.99890E-2	1.98804E-7
3.15000E-2	9.99862E-2	2.03420E-7
3.20000E-2	1.01287E-1	1.06894E-7
3.25000E-2	1.00044E-1	1.82254E-8
3.30000E-2	1.00078E-1	1.20837E-8
3.35000E-2	1.00042E-1	7.69294E-9
3.40000E-2	1.00017E-1	5.81921E-9
3.45000E-2	9.99419E-2	5.87094E-9
3.50000E-2	1.00119E-1	5.27192E-9
3.55000E-2	9.99669E-2	3.44993E-9
3.60000E-2	9.99586E-2	5.37415E-9
3.65000E-2	9.99724E-2	2.36159E-9
3.70000E-2	1.00083E-1	3.35767E-9
3.75000E-2	9.99807E-2	2.41582E-9
3.80000E-2	9.99973E-2	4.46595E-9
3.85000E-2	1.00036E-1	8.83671E-10
3.90000E-2	9.99752E-2	4.54886E-9
3.95000E-2	1.00008E-1	2.13906E-9
4.00000E-2	9.91142E-2	2.06694E-8
4.05000E-2	9.94741E-2	1.82064E-7
4.10000E-2	9.99945E-2	2.00284E-7
4.15000E-2	1.00230E-1	1.98998E-7
4.20000E-2	1.01038E-1	4.65009E-8
4.25000E-2	9.99890E-2	1.47447E-8
4.30000E-2	9.99807E-2	8.93648E-9
4.35000E-2	9.99779E-2	7.40621E-9
4.40000E-2	9.99558E-2	5.83978E-9
4.45000E-2	1.00058E-1	6.23684E-9
4.50000E-2	1.00061E-1	2.79543E-9
4.55000E-2	9.99724E-2	3.91431E-9
4.60000E-2	1.00058E-1	5.15411E-9
4.65000E-2	9.99170E-2	3.30531E-9
4.70000E-2	1.00103E-1	2.75366E-9
4.75000E-2	9.98838E-2	3.11707E-9
4.80000E-2	1.00180E-1	1.58991E-9
4.85000E-2	9.99032E-2	2.69133E-9
