## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:28:56
Note	

[Acquisition Settings]
Sampling time (s)	5.000E-1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	0.5000
V_LRS (V)	0.5000
V_READ (V)	0.5000
t_HRS (s)	0.0210
t_LRS (s)	0.0210
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	4.21828E-1	3.85814E-7
5.00000E-4	5.00102E-1	1.20806E-8
1.00000E-3	5.00019E-1	8.65100E-9
1.50000E-3	4.99994E-1	6.95242E-9
2.00000E-3	5.00019E-1	5.88715E-9
2.50000E-3	4.99980E-1	5.44957E-9
3.00000E-3	5.00016E-1	4.34565E-9
3.50000E-3	5.00019E-1	4.51270E-9
4.00000E-3	4.99978E-1	4.07076E-9
4.50000E-3	5.00005E-1	3.97352E-9
5.00000E-3	4.99997E-1	3.57210E-9
5.50000E-3	5.00014E-1	3.55838E-9
6.00000E-3	5.00000E-1	3.10834E-9
6.50000E-3	4.99989E-1	3.42499E-9
7.00000E-3	5.00016E-1	2.98243E-9
7.50000E-3	5.00011E-1	3.04912E-9
8.00000E-3	4.99983E-1	2.96996E-9
8.50000E-3	5.00000E-1	2.87646E-9
9.00000E-3	4.99994E-1	2.97370E-9
9.50000E-3	5.00005E-1	2.48065E-9
1.00000E-2	5.00000E-1	2.77673E-9
1.05000E-2	5.00011E-1	2.74244E-9
1.10000E-2	4.98851E-1	2.68233E-7
1.15000E-2	5.00642E-1	9.30606E-8
1.20000E-2	5.00172E-1	4.68973E-8
1.25000E-2	5.00069E-1	3.24124E-8
1.30000E-2	5.00036E-1	2.51680E-8
1.35000E-2	5.00025E-1	2.07586E-8
1.40000E-2	5.00033E-1	1.76220E-8
1.45000E-2	5.00033E-1	1.55263E-8
1.50000E-2	5.00011E-1	1.39400E-8
1.55000E-2	5.00016E-1	1.24695E-8
1.60000E-2	4.99986E-1	1.13750E-8
1.65000E-2	5.00025E-1	1.04842E-8
1.70000E-2	5.00008E-1	9.82909E-9
1.75000E-2	4.99994E-1	9.44325E-9
1.80000E-2	5.00005E-1	8.60861E-9
1.85000E-2	5.00011E-1	8.36302E-9
1.90000E-2	4.99989E-1	7.66925E-9
1.95000E-2	5.00008E-1	7.44735E-9
2.00000E-2	4.99917E-1	8.03702E-9
2.05000E-2	4.95479E-1	4.01194E-7
2.10000E-2	5.03978E-1	2.94630E-7
2.15000E-2	5.00354E-1	6.25579E-8
2.20000E-2	5.00116E-1	3.68206E-8
2.25000E-2	5.00041E-1	2.63991E-8
2.30000E-2	5.00047E-1	2.11214E-8
2.35000E-2	5.00025E-1	1.75634E-8
2.40000E-2	5.00008E-1	1.53811E-8
2.45000E-2	5.00005E-1	1.34930E-8
2.50000E-2	4.99989E-1	1.21304E-8
2.55000E-2	5.00005E-1	1.09654E-8
2.60000E-2	5.00028E-1	1.02099E-8
2.65000E-2	5.00011E-1	9.50746E-9
2.70000E-2	4.99989E-1	8.75198E-9
2.75000E-2	4.99989E-1	8.28573E-9
