## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:27:29
Note	

[Acquisition Settings]
Sampling time (s)	5.000E-1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	0.1000
V_LRS (V)	0.1000
V_READ (V)	0.1000
t_HRS (s)	0.0210
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	9.86961E-2	1.09897E-7
5.00000E-4	9.88013E-2	2.44362E-8
1.00000E-3	1.00795E-1	1.60917E-7
1.50000E-3	1.00371E-1	2.34719E-8
2.00000E-3	1.00031E-1	9.19392E-9
2.50000E-3	9.99807E-2	6.01680E-9
3.00000E-3	1.00031E-1	3.47860E-9
3.50000E-3	9.98700E-2	3.90620E-9
4.00000E-3	9.99973E-2	1.67281E-9
4.50000E-3	9.99807E-2	2.77299E-9
5.00000E-3	9.99419E-2	2.75300E-10
5.50000E-3	1.00061E-1	2.19267E-9
6.00000E-3	1.00017E-1	1.35304E-9
6.50000E-3	1.00105E-1	2.11974E-9
7.00000E-3	9.99170E-2	7.69602E-10
7.50000E-3	1.00083E-1	6.36832E-10
8.00000E-3	9.99475E-2	7.57759E-10
8.50000E-3	9.99945E-2	1.06818E-9
9.00000E-3	1.00019E-1	1.01145E-9
9.50000E-3	1.00141E-1	1.16666E-9
1.00000E-2	9.99198E-2	1.68278E-9
1.05000E-2	9.86241E-2	1.13699E-7
1.10000E-2	1.01235E-1	1.09589E-7
1.15000E-2	1.00139E-1	1.39188E-8
1.20000E-2	9.99336E-2	4.78572E-9
1.25000E-2	9.99862E-2	5.12232E-9
1.30000E-2	1.00078E-1	4.33693E-9
1.35000E-2	9.99364E-2	1.76755E-9
1.40000E-2	9.99669E-2	2.22757E-9
1.45000E-2	1.00108E-1	3.43243E-10
1.50000E-2	1.00067E-1	1.76818E-9
1.55000E-2	9.99253E-2	2.79293E-9
1.60000E-2	9.99419E-2	2.84613E-11
1.65000E-2	9.99973E-2	1.84796E-9
1.70000E-2	1.00091E-1	2.42887E-10
1.75000E-2	9.99143E-2	1.16791E-9
1.80000E-2	1.00022E-1	1.23024E-9
1.85000E-2	1.00031E-1	-5.26927E-10
1.90000E-2	1.00033E-1	3.76280E-10
1.95000E-2	1.00033E-1	2.37967E-9
2.00000E-2	9.93633E-2	9.99926E-9
2.05000E-2	9.94049E-2	1.64788E-7
2.10000E-2	1.01157E-1	4.89475E-8
2.15000E-2	1.00263E-1	9.95688E-9
2.20000E-2	9.99253E-2	5.46079E-9
2.25000E-2	9.98893E-2	3.28038E-9
2.30000E-2	1.00177E-1	2.95687E-9
2.35000E-2	9.98976E-2	3.28973E-9
2.40000E-2	1.00108E-1	4.47340E-10
2.45000E-2	1.00014E-1	2.11350E-9
2.50000E-2	9.99253E-2	2.52740E-9
2.55000E-2	1.00028E-1	1.11306E-9
2.60000E-2	9.99696E-2	-7.31417E-11
2.65000E-2	1.00006E-1	2.19329E-9
2.70000E-2	9.99890E-2	1.22276E-9
2.75000E-2	9.99586E-2	-1.19202E-9
2.80000E-2	9.99530E-2	1.99258E-9
2.85000E-2	9.99835E-2	1.34182E-9
2.90000E-2	1.00050E-1	-4.68957E-10
2.95000E-2	9.99890E-2	-2.50791E-10
3.00000E-2	9.88539E-2	6.32635E-8
3.05000E-2	1.01008E-1	1.47899E-7
3.10000E-2	1.00091E-1	1.90818E-8
3.15000E-2	1.00050E-1	7.46293E-9
3.20000E-2	1.00061E-1	2.59534E-9
3.25000E-2	1.00008E-1	5.07557E-9
3.30000E-2	9.99475E-2	3.15073E-9
3.35000E-2	9.99586E-2	-4.13518E-11
3.40000E-2	9.99669E-2	2.95251E-9
3.45000E-2	9.99862E-2	1.43844E-9
3.50000E-2	1.00139E-1	3.75033E-10
3.55000E-2	9.99613E-2	2.69881E-9
3.60000E-2	9.98976E-2	8.43778E-10
3.65000E-2	1.00031E-1	1.81177E-10
3.70000E-2	9.98644E-2	1.19908E-9
3.75000E-2	1.00114E-1	1.32561E-9
3.80000E-2	9.99724E-2	-6.67176E-10
3.85000E-2	9.99419E-2	1.64289E-9
3.90000E-2	1.00050E-1	1.51258E-10
3.95000E-2	9.99918E-2	5.09049E-10
4.00000E-2	9.87736E-2	1.20780E-7
4.05000E-2	1.01246E-1	9.69047E-8
4.10000E-2	1.00000E-1	1.13625E-8
4.15000E-2	9.99752E-2	5.95572E-9
4.20000E-2	9.99447E-2	4.97148E-9
4.25000E-2	1.00011E-1	2.28741E-9
