## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:13:26
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	8.54941E-1	3.35678E-7
1.00000E-3	1.00003E+0	1.39210E-8
2.00000E-3	1.00003E+0	9.52865E-9
3.00000E-3	9.99972E-1	7.82290E-9
4.00000E-3	9.99983E-1	7.27063E-9
5.00000E-3	1.00009E+0	6.24962E-9
6.00000E-3	9.99958E-1	5.15567E-9
7.00000E-3	1.00003E+0	5.82918E-9
8.00000E-3	9.99986E-1	4.51582E-9
9.00000E-3	1.00004E+0	4.96711E-9
1.00000E-2	9.99994E-1	5.12700E-9
1.10000E-2	9.99994E-1	3.71391E-9
1.20000E-2	1.00002E+0	4.59405E-9
1.30000E-2	9.99989E-1	4.29173E-9
1.40000E-2	9.99995E-1	4.53826E-9
1.50000E-2	1.00006E+0	4.21132E-9
1.60000E-2	1.00000E+0	3.28599E-9
1.70000E-2	9.99932E-1	4.26898E-9
1.80000E-2	1.00009E+0	3.81613E-9
1.90000E-2	9.99933E-1	4.21101E-9
2.00000E-2	9.99997E-1	3.83639E-9
2.10000E-2	9.99971E-1	3.19966E-9
2.20000E-2	1.00001E+0	3.48390E-9
2.30000E-2	9.99980E-1	4.00001E-9
2.40000E-2	1.00002E+0	3.38635E-9
2.50000E-2	1.00003E+0	3.56555E-9
2.60000E-2	1.00001E+0	3.36889E-9
2.70000E-2	1.00000E+0	3.71640E-9
2.80000E-2	9.99986E-1	3.33180E-9
2.90000E-2	1.00002E+0	4.22847E-9
3.00000E-2	9.99969E-1	2.43639E-9
3.10000E-2	9.99943E-1	3.93706E-9
3.20000E-2	1.00010E+0	3.39632E-9
3.30000E-2	9.99977E-1	3.22334E-9
3.40000E-2	9.99984E-1	3.49605E-9
3.50000E-2	1.00001E+0	3.17722E-9
3.60000E-2	1.00005E+0	3.24734E-9
3.70000E-2	9.99964E-1	3.36266E-9
3.80000E-2	1.00008E+0	3.17036E-9
3.90000E-2	9.99919E-1	3.08777E-9
4.00000E-2	1.00002E+0	3.76595E-9
4.10000E-2	1.00004E+0	2.69850E-9
4.20000E-2	9.99968E-1	3.95638E-9
4.30000E-2	9.99957E-1	2.91947E-9
4.40000E-2	1.00006E+0	2.98212E-9
4.50000E-2	9.99969E-1	3.76814E-9
4.60000E-2	9.99975E-1	3.07873E-9
4.70000E-2	1.00006E+0	2.59846E-9
4.80000E-2	9.99980E-1	2.79886E-9
4.90000E-2	1.00005E+0	3.76440E-9
5.00000E-2	9.99968E-1	2.86368E-9
5.10000E-2	9.99965E-1	3.44587E-9
5.20000E-2	1.00004E+0	2.89797E-9
5.30000E-2	9.99990E-1	3.32370E-9
5.40000E-2	9.99989E-1	2.65237E-9
5.50000E-2	9.99979E-1	3.32370E-9
5.60000E-2	1.00006E+0	2.93287E-9
5.70000E-2	9.99947E-1	3.21586E-9
5.80000E-2	1.00003E+0	3.53314E-9
5.90000E-2	1.00000E+0	2.43701E-9
6.00000E-2	1.00007E+0	3.37887E-9
6.10000E-2	9.99897E-1	3.13421E-9
6.20000E-2	9.99980E-1	3.11675E-9
6.30000E-2	1.00001E+0	2.54049E-9
6.40000E-2	1.00004E+0	3.31996E-9
6.50000E-2	1.00006E+0	2.80665E-9
6.60000E-2	9.99954E-1	3.61978E-9
6.70000E-2	9.99966E-1	2.74120E-9
6.80000E-2	1.00001E+0	2.16649E-9
6.90000E-2	1.00004E+0	3.36484E-9
7.00000E-2	1.00001E+0	2.71003E-9
7.10000E-2	9.99971E-1	3.78652E-9
7.20000E-2	9.99951E-1	2.40585E-9
7.30000E-2	1.00009E+0	3.09494E-9
7.40000E-2	1.00001E+0	2.84218E-9
7.50000E-2	9.99947E-1	2.95438E-9
7.60000E-2	1.00001E+0	3.28163E-9
7.70000E-2	1.00000E+0	2.41364E-9
7.80000E-2	9.99995E-1	3.85852E-9
7.90000E-2	9.99990E-1	2.19360E-9
8.00000E-2	1.00001E+0	3.48826E-9
8.10000E-2	9.99979E-1	2.98960E-9
8.20000E-2	1.00005E+0	2.56635E-9
8.30000E-2	9.99953E-1	2.76738E-9
8.40000E-2	1.00003E+0	2.61497E-9
8.50000E-2	1.00000E+0	2.90451E-9
8.60000E-2	9.99986E-1	3.12361E-9
8.70000E-2	1.00003E+0	3.38354E-9
8.80000E-2	9.99986E-1	2.77735E-9
8.90000E-2	9.99969E-1	2.88581E-9
9.00000E-2	1.00001E+0	2.49062E-9
9.10000E-2	9.99993E-1	3.31092E-9
9.20000E-2	1.00003E+0	2.42953E-9
9.30000E-2	9.99933E-1	3.19124E-9
9.40000E-2	1.00007E+0	2.91106E-9
9.50000E-2	9.99977E-1	2.69881E-9
9.60000E-2	1.00001E+0	3.04133E-9
9.70000E-2	9.99975E-1	3.33804E-9
9.80000E-2	9.99994E-1	1.78407E-9
9.90000E-2	1.00005E+0	2.96716E-9
