## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:36:27
Note	

[Acquisition Settings]
Sampling time (s)	5.000E-1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-5
Current Limit (A)	1.000E-5

[Waveform Settings]
V_HRS (V)	0.5000
V_LRS (V)	0.5000
V_READ (V)	0.5000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	100

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	4.92940E-1	3.53586E-7
5.00000E-4	5.00025E-1	1.17267E-8
1.00000E-3	4.98665E-1	1.46762E-6
1.50000E-3	5.01168E-1	5.86294E-7
2.00000E-3	5.00119E-1	1.00128E-7
2.50000E-3	5.00000E-1	5.85020E-8
3.00000E-3	5.00036E-1	3.86153E-8
3.50000E-3	5.00008E-1	3.20548E-8
4.00000E-3	5.00030E-1	2.59234E-8
4.50000E-3	5.00014E-1	2.46549E-8
5.00000E-3	4.99967E-1	1.92448E-8
5.50000E-3	5.00050E-1	1.75658E-8
6.00000E-3	4.99975E-1	1.73047E-8
6.50000E-3	5.00008E-1	1.46929E-8
7.00000E-3	4.99983E-1	1.61667E-8
7.50000E-3	4.99978E-1	1.27030E-8
8.00000E-3	4.99997E-1	1.07318E-8
8.50000E-3	4.99967E-1	1.26906E-8
9.00000E-3	4.99980E-1	1.04955E-8
9.50000E-3	4.99997E-1	8.28790E-9
1.00000E-2	4.99986E-1	1.20687E-8
1.05000E-2	4.98765E-1	6.92555E-7
1.10000E-2	5.00858E-1	1.48876E-6
1.15000E-2	5.00279E-1	2.07011E-7
1.20000E-2	5.00022E-1	7.32708E-8
1.25000E-2	5.00041E-1	4.68797E-8
1.30000E-2	5.00052E-1	3.63891E-8
1.35000E-2	4.99936E-1	2.76460E-8
1.40000E-2	5.00030E-1	2.35977E-8
1.45000E-2	5.00000E-1	1.89526E-8
1.50000E-2	5.00025E-1	1.91080E-8
1.55000E-2	4.99983E-1	1.87598E-8
1.60000E-2	4.99980E-1	1.47240E-8
1.65000E-2	4.99964E-1	1.38099E-8
1.70000E-2	5.00025E-1	1.12479E-8
1.75000E-2	4.99967E-1	1.40400E-8
1.80000E-2	5.00025E-1	9.66840E-9
1.85000E-2	5.00033E-1	9.58756E-9
1.90000E-2	5.00000E-1	1.24543E-8
1.95000E-2	4.99986E-1	1.03462E-8
2.00000E-2	4.99820E-1	2.70925E-8
2.05000E-2	4.99020E-1	1.24529E-6
2.10000E-2	5.01102E-1	9.78318E-7
2.15000E-2	5.00044E-1	1.23653E-7
2.20000E-2	5.00036E-1	6.09396E-8
2.25000E-2	5.00033E-1	3.74960E-8
2.30000E-2	5.00025E-1	3.44987E-8
2.35000E-2	4.99997E-1	2.55130E-8
2.40000E-2	5.00000E-1	2.22172E-8
2.45000E-2	4.99975E-1	1.80011E-8
2.50000E-2	5.00028E-1	1.72674E-8
2.55000E-2	4.99978E-1	1.57376E-8
2.60000E-2	4.99983E-1	1.39964E-8
2.65000E-2	5.00008E-1	1.39032E-8
2.70000E-2	5.00014E-1	1.25973E-8
2.75000E-2	4.99997E-1	9.85495E-9
2.80000E-2	5.00050E-1	9.51915E-9
2.85000E-2	4.99994E-1	1.07193E-8
2.90000E-2	5.00014E-1	1.02965E-8
2.95000E-2	4.99975E-1	1.00291E-8
3.00000E-2	4.99230E-1	2.82609E-7
3.05000E-2	4.99579E-1	1.54393E-6
