## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:36:56
Note	

[Acquisition Settings]
Sampling time (s)	5.000E-1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-5
Current Limit (A)	1.000E-5

[Waveform Settings]
V_HRS (V)	2.0000
V_LRS (V)	2.0000
V_READ (V)	2.0000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	100

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	1.88422E+0	1.28162E-6
5.00000E-4	1.99540E+0	1.45511E-6
1.00000E-3	2.00308E+0	5.90617E-6
1.50000E-3	2.00129E+0	7.19431E-7
2.00000E-3	2.00014E+0	2.25468E-7
2.50000E-3	2.00004E+0	1.40007E-7
3.00000E-3	2.00001E+0	1.10159E-7
3.50000E-3	2.00003E+0	8.83630E-8
4.00000E-3	2.00004E+0	8.08013E-8
4.50000E-3	2.00001E+0	7.25681E-8
5.00000E-3	1.99999E+0	6.68098E-8
5.50000E-3	2.00000E+0	6.26621E-8
6.00000E-3	2.00000E+0	5.62695E-8
6.50000E-3	1.99996E+0	5.75443E-8
7.00000E-3	2.00004E+0	4.97215E-8
7.50000E-3	2.00003E+0	5.04117E-8
8.00000E-3	1.99999E+0	4.83659E-8
8.50000E-3	2.00003E+0	4.41373E-8
9.00000E-3	2.00000E+0	4.29372E-8
9.50000E-3	2.00002E+0	4.22034E-8
1.00000E-2	1.99972E+0	6.13003E-8
1.05000E-2	1.99562E+0	4.48903E-6
1.10000E-2	2.00426E+0	3.91740E-6
1.15000E-2	2.00039E+0	4.04752E-7
1.20000E-2	2.00006E+0	1.95793E-7
1.25000E-2	2.00008E+0	1.33708E-7
1.30000E-2	1.99996E+0	1.06689E-7
1.35000E-2	1.99998E+0	8.99736E-8
1.40000E-2	2.00003E+0	7.55157E-8
1.45000E-2	1.99998E+0	6.80784E-8
1.50000E-2	1.99995E+0	6.25191E-8
1.55000E-2	2.00003E+0	5.59399E-8
1.60000E-2	1.99999E+0	5.45221E-8
1.65000E-2	1.99999E+0	5.00946E-8
1.70000E-2	2.00002E+0	4.57044E-8
1.75000E-2	1.99998E+0	4.65252E-8
1.80000E-2	2.00002E+0	4.17121E-8
1.85000E-2	2.00004E+0	4.05741E-8
1.90000E-2	1.99998E+0	3.79873E-8
1.95000E-2	1.99998E+0	3.96725E-8
2.00000E-2	1.99732E+0	8.43290E-7
2.05000E-2	1.99805E+0	5.80604E-6
2.10000E-2	2.00446E+0	1.82484E-6
2.15000E-2	2.00014E+0	2.82435E-7
2.20000E-2	2.00001E+0	1.65223E-7
2.25000E-2	2.00008E+0	1.19971E-7
2.30000E-2	2.00001E+0	9.42021E-8
2.35000E-2	2.00002E+0	8.32949E-8
2.40000E-2	2.00005E+0	7.18468E-8
2.45000E-2	1.99997E+0	6.40799E-8
2.50000E-2	2.00001E+0	5.87196E-8
