## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:13:45
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	8.53970E-1	3.36657E-7
1.00000E-3	9.98444E-1	1.01866E-7
2.00000E-3	1.00130E+0	3.19956E-7
3.00000E-3	1.00020E+0	5.18678E-8
4.00000E-3	1.00010E+0	2.84265E-8
5.00000E-3	1.00003E+0	1.97955E-8
6.00000E-3	9.99983E-1	1.71280E-8
7.00000E-3	1.00005E+0	1.34204E-8
8.00000E-3	9.99950E-1	1.15386E-8
9.00000E-3	1.00005E+0	9.81039E-9
1.00000E-2	9.99987E-1	9.78110E-9
1.10000E-2	1.00001E+0	8.39668E-9
1.20000E-2	9.99980E-1	8.48706E-9
1.30000E-2	9.99968E-1	7.63497E-9
1.40000E-2	1.00005E+0	6.75389E-9
1.50000E-2	9.99969E-1	6.68377E-9
1.60000E-2	1.00002E+0	6.16516E-9
1.70000E-2	9.99990E-1	6.63328E-9
1.80000E-2	1.00001E+0	5.97535E-9
1.90000E-2	9.99990E-1	5.19245E-9
2.00000E-2	1.00006E+0	5.81547E-9
2.10000E-2	9.99955E-1	4.47842E-9
2.20000E-2	1.00005E+0	5.69953E-9
2.30000E-2	9.99941E-1	5.48074E-9
2.40000E-2	9.99979E-1	4.64828E-9
2.50000E-2	1.00007E+0	4.42045E-9
2.60000E-2	9.99969E-1	5.04659E-9
2.70000E-2	1.00003E+0	3.82891E-9
2.80000E-2	9.99948E-1	4.98238E-9
2.90000E-2	9.99954E-1	4.41359E-9
3.00000E-2	1.00000E+0	3.71858E-9
3.10000E-2	9.99989E-1	4.72900E-9
3.20000E-2	9.99946E-1	3.59454E-9
3.30000E-2	1.00006E+0	3.57833E-9
3.40000E-2	9.99997E-1	4.41702E-9
3.50000E-2	1.00000E+0	3.59516E-9
3.60000E-2	1.00004E+0	4.19761E-9
3.70000E-2	9.99998E-1	3.69708E-9
3.80000E-2	9.99947E-1	4.37059E-9
3.90000E-2	1.00002E+0	3.00269E-9
4.00000E-2	9.99969E-1	4.66199E-9
4.10000E-2	1.00003E+0	2.58599E-9
4.20000E-2	1.00008E+0	3.43154E-9
4.30000E-2	9.99982E-1	4.28581E-9
4.40000E-2	9.99941E-1	3.28537E-9
4.50000E-2	1.00001E+0	3.00424E-9
4.60000E-2	1.00002E+0	4.31355E-9
4.70000E-2	9.99954E-1	2.83875E-9
4.80000E-2	1.00005E+0	2.82504E-9
4.90000E-2	1.00001E+0	3.54966E-9
5.00000E-2	9.99905E-1	4.74490E-9
5.10000E-2	9.98488E-1	3.72741E-7
5.20000E-2	1.00140E+0	1.10482E-7
5.30000E-2	1.00006E+0	3.30323E-8
5.40000E-2	1.00003E+0	2.11422E-8
5.50000E-2	1.00004E+0	1.66642E-8
5.60000E-2	1.00004E+0	1.23904E-8
5.70000E-2	9.99998E-1	1.04674E-8
5.80000E-2	9.99950E-1	9.54641E-9
5.90000E-2	9.99966E-1	9.02500E-9
6.00000E-2	1.00005E+0	7.49628E-9
6.10000E-2	9.99993E-1	6.84240E-9
6.20000E-2	9.99987E-1	7.45389E-9
6.30000E-2	1.00003E+0	6.17793E-9
6.40000E-2	9.99983E-1	5.54432E-9
6.50000E-2	9.99976E-1	5.55024E-9
6.60000E-2	1.00006E+0	5.61101E-9
6.70000E-2	9.99987E-1	4.60028E-9
6.80000E-2	1.00001E+0	5.11391E-9
6.90000E-2	9.99987E-1	4.57940E-9
7.00000E-2	1.00002E+0	5.42588E-9
7.10000E-2	9.99989E-1	3.99191E-9
7.20000E-2	1.00002E+0	4.44694E-9
7.30000E-2	9.99973E-1	4.29111E-9
7.40000E-2	1.00004E+0	3.85478E-9
7.50000E-2	1.00001E+0	4.23376E-9
7.60000E-2	1.00001E+0	4.22815E-9
7.70000E-2	1.00001E+0	3.30936E-9
7.80000E-2	1.00000E+0	4.33880E-9
7.90000E-2	9.99989E-1	3.53345E-9
8.00000E-2	1.00006E+0	3.80148E-9
8.10000E-2	9.99953E-1	3.92740E-9
8.20000E-2	1.00006E+0	3.26012E-9
8.30000E-2	9.99980E-1	3.86506E-9
8.40000E-2	1.00002E+0	3.03229E-9
8.50000E-2	9.99993E-1	3.73822E-9
8.60000E-2	1.00001E+0	3.40442E-9
8.70000E-2	9.99984E-1	3.86912E-9
8.80000E-2	9.99995E-1	3.52098E-9
8.90000E-2	1.00002E+0	3.06751E-9
9.00000E-2	1.00000E+0	3.16724E-9
9.10000E-2	9.99940E-1	3.60420E-9
9.20000E-2	1.00000E+0	2.87927E-9
9.30000E-2	1.00004E+0	2.66858E-9
9.40000E-2	9.99971E-1	3.39663E-9
9.50000E-2	1.00002E+0	3.28038E-9
9.60000E-2	1.00004E+0	3.35798E-9
9.70000E-2	9.99941E-1	3.56057E-9
9.80000E-2	9.99986E-1	3.08839E-9
9.90000E-2	1.00004E+0	2.98087E-9
