## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:15:06
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.2000
t_LRS (s)	0.2000
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	8.53807E-1	3.36784E-7
1.00000E-3	1.00006E+0	1.51661E-8
2.00000E-3	9.99933E-1	1.04169E-8
3.00000E-3	1.00004E+0	8.37362E-9
4.00000E-3	9.99957E-1	7.13506E-9
5.00000E-3	1.00007E+0	6.23995E-9
6.00000E-3	9.99944E-1	6.83711E-9
7.00000E-3	1.00000E+0	5.77651E-9
8.00000E-3	1.00008E+0	5.16689E-9
9.00000E-3	9.99961E-1	5.51658E-9
1.00000E-2	9.99990E-1	5.96039E-9
1.10000E-2	9.99994E-1	5.18466E-9
1.20000E-2	1.00008E+0	4.57036E-9
1.30000E-2	9.99979E-1	5.46453E-9
1.40000E-2	9.99961E-1	4.05082E-9
1.50000E-2	9.99993E-1	4.96836E-9
1.60000E-2	1.00006E+0	4.58221E-9
1.70000E-2	9.99939E-1	4.21506E-9
1.80000E-2	9.99997E-1	4.56538E-9
1.90000E-2	1.00007E+0	4.63051E-9
2.00000E-2	9.99962E-1	3.95326E-9
2.10000E-2	9.99959E-1	4.59249E-9
2.20000E-2	1.00008E+0	4.10224E-9
2.30000E-2	9.99971E-1	4.92005E-9
2.40000E-2	9.99972E-1	4.23470E-9
2.50000E-2	1.00006E+0	3.86132E-9
2.60000E-2	9.99946E-1	4.25122E-9
2.70000E-2	1.00001E+0	3.49761E-9
2.80000E-2	1.00001E+0	4.04863E-9
2.90000E-2	1.00000E+0	4.34815E-9
3.00000E-2	9.99998E-1	3.93737E-9
3.10000E-2	1.00006E+0	4.39645E-9
3.20000E-2	1.00001E+0	4.08198E-9
3.30000E-2	9.99932E-1	3.70861E-9
3.40000E-2	1.00004E+0	4.39271E-9
3.50000E-2	9.99982E-1	3.89124E-9
3.60000E-2	1.00001E+0	3.77437E-9
3.70000E-2	9.99950E-1	4.49619E-9
3.80000E-2	9.99987E-1	3.47766E-9
3.90000E-2	1.00005E+0	4.08261E-9
4.00000E-2	9.99976E-1	4.16177E-9
4.10000E-2	9.99951E-1	3.64721E-9
4.20000E-2	1.00001E+0	3.82143E-9
4.30000E-2	1.00001E+0	3.20184E-9
4.40000E-2	1.00004E+0	3.96542E-9
4.50000E-2	9.99975E-1	3.83203E-9
4.60000E-2	9.99987E-1	4.52143E-9
4.70000E-2	1.00005E+0	3.29596E-9
4.80000E-2	9.99953E-1	4.05175E-9
4.90000E-2	1.00004E+0	3.70206E-9
5.00000E-2	9.99940E-1	3.83047E-9
5.10000E-2	1.00003E+0	3.08777E-9
5.20000E-2	9.99959E-1	4.58221E-9
5.30000E-2	1.00002E+0	3.31155E-9
5.40000E-2	9.99979E-1	4.23906E-9
5.50000E-2	1.00008E+0	3.29659E-9
5.60000E-2	9.99971E-1	4.00531E-9
5.70000E-2	9.99971E-1	3.94578E-9
5.80000E-2	9.99973E-1	3.62321E-9
5.90000E-2	1.00001E+0	3.25950E-9
6.00000E-2	9.99986E-1	3.81676E-9
6.10000E-2	1.00007E+0	3.63100E-9
6.20000E-2	1.00001E+0	3.83733E-9
6.30000E-2	9.99929E-1	3.29627E-9
6.40000E-2	1.00005E+0	4.04084E-9
6.50000E-2	1.00000E+0	3.53314E-9
6.60000E-2	9.99928E-1	3.79650E-9
6.70000E-2	1.00006E+0	3.52597E-9
6.80000E-2	9.99982E-1	3.96168E-9
6.90000E-2	1.00004E+0	3.38136E-9
7.00000E-2	9.99900E-1	3.61074E-9
7.10000E-2	1.00008E+0	3.19935E-9
7.20000E-2	9.99971E-1	3.65282E-9
7.30000E-2	9.99984E-1	4.14432E-9
7.40000E-2	1.00003E+0	3.65874E-9
7.50000E-2	1.00005E+0	3.08559E-9
7.60000E-2	9.99936E-1	3.68056E-9
7.70000E-2	1.00005E+0	3.23238E-9
7.80000E-2	9.99973E-1	4.21912E-9
7.90000E-2	9.99955E-1	3.28069E-9
8.00000E-2	1.00005E+0	2.85745E-9
8.10000E-2	9.99972E-1	3.72045E-9
8.20000E-2	1.00001E+0	4.29953E-9
8.30000E-2	9.99997E-1	3.32993E-9
8.40000E-2	9.99940E-1	3.16444E-9
8.50000E-2	1.00001E+0	3.64378E-9
8.60000E-2	9.99969E-1	3.81270E-9
8.70000E-2	9.99962E-1	2.99926E-9
8.80000E-2	1.00004E+0	3.72450E-9
8.90000E-2	9.99993E-1	3.34676E-9
9.00000E-2	1.00000E+0	2.93163E-9
9.10000E-2	1.00001E+0	3.32277E-9
9.20000E-2	9.99983E-1	3.49699E-9
9.30000E-2	1.00001E+0	3.34427E-9
9.40000E-2	1.00004E+0	4.11346E-9
9.50000E-2	1.00001E+0	3.28661E-9
9.60000E-2	1.00002E+0	2.84311E-9
9.70000E-2	1.00000E+0	4.01155E-9
9.80000E-2	1.00002E+0	2.99708E-9
9.90000E-2	1.00000E+0	3.39694E-9
1.00000E-1	9.99951E-1	3.77125E-9
1.01000E-1	1.00004E+0	3.39071E-9
1.02000E-1	9.99977E-1	3.38416E-9
1.03000E-1	1.00003E+0	3.24641E-9
1.04000E-1	1.00000E+0	3.40255E-9
1.05000E-1	1.00000E+0	3.09182E-9
1.06000E-1	1.00001E+0	3.81520E-9
1.07000E-1	1.00001E+0	2.67294E-9
1.08000E-1	1.00003E+0	3.77967E-9
1.09000E-1	9.99957E-1	3.47050E-9
1.10000E-1	9.99951E-1	3.59641E-9
1.11000E-1	1.00006E+0	3.34022E-9
1.12000E-1	9.99994E-1	3.29877E-9
1.13000E-1	9.99953E-1	3.13358E-9
1.14000E-1	1.00006E+0	3.30749E-9
1.15000E-1	9.99946E-1	3.65687E-9
1.16000E-1	1.00008E+0	3.47330E-9
1.17000E-1	9.99977E-1	3.41720E-9
1.18000E-1	9.99980E-1	3.12984E-9
1.19000E-1	1.00001E+0	3.40598E-9
1.20000E-1	1.00003E+0	3.21773E-9
1.21000E-1	9.99936E-1	3.84262E-9
1.22000E-1	1.00001E+0	3.26230E-9
1.23000E-1	1.00002E+0	2.78795E-9
1.24000E-1	9.99968E-1	3.25420E-9
1.25000E-1	1.00001E+0	3.54467E-9
1.26000E-1	9.99986E-1	3.81987E-9
1.27000E-1	9.99989E-1	2.37125E-9
1.28000E-1	1.00005E+0	3.43403E-9
1.29000E-1	9.99980E-1	3.38572E-9
1.30000E-1	9.99968E-1	3.88158E-9
1.31000E-1	1.00004E+0	2.76270E-9
1.32000E-1	9.99975E-1	3.23238E-9
1.33000E-1	1.00008E+0	3.54280E-9
1.34000E-1	9.99991E-1	2.90545E-9
1.35000E-1	9.99958E-1	3.72294E-9
1.36000E-1	9.99991E-1	3.75255E-9
1.37000E-1	1.00005E+0	2.82846E-9
1.38000E-1	9.99971E-1	2.64365E-9
1.39000E-1	9.99962E-1	3.66435E-9
1.40000E-1	1.00002E+0	4.00936E-9
1.41000E-1	9.99961E-1	3.13577E-9
1.42000E-1	1.00002E+0	3.27633E-9
1.43000E-1	1.00001E+0	2.77049E-9
1.44000E-1	1.00002E+0	3.06065E-9
1.45000E-1	9.99953E-1	3.50415E-9
1.46000E-1	1.00002E+0	3.40941E-9
1.47000E-1	1.00003E+0	3.14200E-9
1.48000E-1	9.99977E-1	3.05099E-9
1.49000E-1	1.00001E+0	3.19810E-9
1.50000E-1	9.99976E-1	3.21244E-9
1.51000E-1	1.00003E+0	2.96310E-9
1.52000E-1	9.99979E-1	4.37620E-9
1.53000E-1	9.99991E-1	3.17940E-9
1.54000E-1	1.00003E+0	3.33243E-9
1.55000E-1	9.99962E-1	3.37170E-9
1.56000E-1	1.00003E+0	2.71252E-9
1.57000E-1	9.99939E-1	3.07281E-9
1.58000E-1	1.00002E+0	3.83265E-9
1.59000E-1	1.00002E+0	3.19218E-9
1.60000E-1	9.99968E-1	3.30500E-9
1.61000E-1	1.00001E+0	2.16025E-9
1.62000E-1	1.00002E+0	3.75847E-9
1.63000E-1	9.99969E-1	2.75242E-9
1.64000E-1	1.00002E+0	4.19138E-9
1.65000E-1	9.99983E-1	2.99832E-9
1.66000E-1	9.99990E-1	3.48452E-9
1.67000E-1	9.99989E-1	2.85246E-9
1.68000E-1	1.00000E+0	3.23051E-9
1.69000E-1	1.00000E+0	3.34396E-9
1.70000E-1	1.00005E+0	2.00286E-9
1.71000E-1	9.99987E-1	3.57553E-9
1.72000E-1	9.99987E-1	3.70798E-9
1.73000E-1	9.99962E-1	2.44200E-9
1.74000E-1	1.00003E+0	3.23207E-9
1.75000E-1	9.99968E-1	3.85509E-9
1.76000E-1	9.99979E-1	2.42143E-9
1.77000E-1	1.00005E+0	3.70611E-9
1.78000E-1	1.00001E+0	3.00830E-9
1.79000E-1	9.99958E-1	3.40816E-9
1.80000E-1	1.00003E+0	3.42094E-9
1.81000E-1	1.00000E+0	3.19498E-9
1.82000E-1	9.99983E-1	2.99552E-9
1.83000E-1	9.99995E-1	2.75740E-9
1.84000E-1	9.99982E-1	4.05954E-9
1.85000E-1	9.99990E-1	3.04196E-9
1.86000E-1	1.00002E+0	3.17691E-9
