## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:13:38
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	8.53680E-1	3.36909E-7
1.00000E-3	9.99980E-1	1.41260E-8
2.00000E-3	1.00004E+0	9.99272E-9
3.00000E-3	1.00005E+0	8.30692E-9
4.00000E-3	9.99962E-1	7.23822E-9
5.00000E-3	1.00007E+0	6.84646E-9
6.00000E-3	9.99943E-1	6.14646E-9
7.00000E-3	9.99979E-1	5.73069E-9
8.00000E-3	1.00007E+0	5.54556E-9
9.00000E-3	1.00002E+0	4.90603E-9
1.00000E-2	9.99965E-1	4.87860E-9
1.10000E-2	1.00005E+0	4.93937E-9
1.20000E-2	9.99979E-1	4.93345E-9
1.30000E-2	1.00003E+0	5.24231E-9
1.40000E-2	1.00001E+0	4.27864E-9
1.50000E-2	9.99937E-1	4.49494E-9
1.60000E-2	1.00005E+0	4.77388E-9
1.70000E-2	9.99932E-1	3.89748E-9
1.80000E-2	1.00008E+0	4.32695E-9
1.90000E-2	9.99905E-1	4.33132E-9
2.00000E-2	1.00005E+0	3.63007E-9
2.10000E-2	1.00004E+0	5.12108E-9
2.20000E-2	9.99946E-1	3.30874E-9
2.30000E-2	9.99994E-1	4.14400E-9
2.40000E-2	1.00004E+0	3.90059E-9
2.50000E-2	9.99977E-1	3.80709E-9
2.60000E-2	1.00003E+0	4.49120E-9
2.70000E-2	1.00001E+0	3.46863E-9
2.80000E-2	9.99975E-1	3.72949E-9
2.90000E-2	9.99977E-1	4.48902E-9
3.00000E-2	1.00001E+0	3.49481E-9
3.10000E-2	1.00006E+0	3.34334E-9
3.20000E-2	9.99980E-1	4.10037E-9
3.30000E-2	1.00003E+0	3.65282E-9
3.40000E-2	1.00000E+0	4.52050E-9
3.50000E-2	9.99929E-1	3.80928E-9
3.60000E-2	1.00001E+0	3.29253E-9
3.70000E-2	9.99973E-1	3.80678E-9
3.80000E-2	1.00003E+0	3.17192E-9
3.90000E-2	1.00001E+0	3.71952E-9
4.00000E-2	1.00001E+0	3.51039E-9
4.10000E-2	1.00000E+0	4.13185E-9
4.20000E-2	9.99984E-1	3.86880E-9
4.30000E-2	1.00001E+0	3.61261E-9
4.40000E-2	9.99980E-1	3.25264E-9
4.50000E-2	1.00003E+0	3.77717E-9
4.60000E-2	9.99972E-1	3.48327E-9
4.70000E-2	9.99982E-1	3.39476E-9
4.80000E-2	9.99984E-1	4.07762E-9
4.90000E-2	1.00001E+0	3.61667E-9
5.00000E-2	1.00001E+0	2.88643E-9
5.10000E-2	9.99961E-1	3.72513E-9
5.20000E-2	1.00003E+0	3.19218E-9
5.30000E-2	9.99984E-1	3.55620E-9
5.40000E-2	9.99959E-1	3.53407E-9
5.50000E-2	1.00003E+0	3.25887E-9
5.60000E-2	1.00006E+0	3.84044E-9
5.70000E-2	9.99969E-1	3.67495E-9
5.80000E-2	1.00001E+0	2.87459E-9
5.90000E-2	1.00000E+0	4.21569E-9
6.00000E-2	1.00000E+0	2.81974E-9
6.10000E-2	9.99940E-1	4.07731E-9
6.20000E-2	1.00003E+0	3.18065E-9
6.30000E-2	9.99973E-1	3.30936E-9
6.40000E-2	1.00004E+0	3.00424E-9
6.50000E-2	9.99983E-1	3.61293E-9
6.60000E-2	1.00002E+0	3.71889E-9
6.70000E-2	1.00003E+0	3.09992E-9
6.80000E-2	9.99995E-1	3.94018E-9
6.90000E-2	9.99982E-1	3.38011E-9
7.00000E-2	9.99957E-1	3.04850E-9
7.10000E-2	9.99973E-1	3.66061E-9
7.20000E-2	1.00004E+0	2.91604E-9
7.30000E-2	9.99980E-1	3.70892E-9
7.40000E-2	9.99979E-1	2.90545E-9
7.50000E-2	1.00003E+0	4.26119E-9
7.60000E-2	9.99987E-1	2.52677E-9
7.70000E-2	9.99936E-1	3.90963E-9
7.80000E-2	1.00006E+0	2.69943E-9
7.90000E-2	1.00002E+0	3.85104E-9
8.00000E-2	9.99997E-1	3.43559E-9
8.10000E-2	9.99936E-1	2.65985E-9
8.20000E-2	9.99962E-1	3.36920E-9
8.30000E-2	1.00001E+0	3.94298E-9
8.40000E-2	1.00001E+0	2.90576E-9
8.50000E-2	1.00003E+0	2.55887E-9
8.60000E-2	1.00004E+0	3.16974E-9
8.70000E-2	9.99962E-1	4.09694E-9
8.80000E-2	1.00005E+0	3.31373E-9
8.90000E-2	9.99991E-1	3.26261E-9
9.00000E-2	9.99955E-1	2.89797E-9
9.10000E-2	9.99983E-1	3.92646E-9
9.20000E-2	9.99930E-1	2.63180E-9
9.30000E-2	9.99994E-1	3.08465E-9
9.40000E-2	1.00006E+0	2.84903E-9
9.50000E-2	1.00004E+0	3.91867E-9
9.60000E-2	9.99948E-1	3.13171E-9
9.70000E-2	9.99997E-1	3.60420E-9
9.80000E-2	9.99991E-1	2.80634E-9
9.90000E-2	9.99994E-1	3.01515E-9
