## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:30:18
Note	

[Acquisition Settings]
Sampling time (s)	5.000E-1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	0.5000
V_LRS (V)	0.5000
V_READ (V)	0.5000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0100
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	4.02791E-5	4.82219E-8
5.00000E-4	4.28849E-6	-2.47051E-10
1.00000E-3	1.25940E-5	-5.20814E-9
1.50000E-3	-2.89336E-5	-3.08009E-9
2.00000E-3	-5.10817E-5	-2.01045E-9
2.50000E-3	-1.23226E-5	-1.88890E-9
3.00000E-3	-9.55405E-6	-1.81847E-9
3.50000E-3	-1.23226E-5	-1.39647E-9
4.00000E-3	-6.78554E-6	-1.63334E-9
4.50000E-3	-1.24852E-6	-1.08605E-9
5.00000E-3	9.82551E-6	-1.40021E-9
5.50000E-3	1.25940E-5	-1.16459E-9
6.00000E-3	1.25940E-5	-1.04180E-9
6.50000E-3	4.28849E-6	-1.19202E-9
7.00000E-3	-1.50911E-5	-1.09603E-9
7.50000E-3	2.64366E-5	-1.02871E-9
8.00000E-3	-5.10817E-5	-6.80889E-10
8.50000E-3	2.36681E-5	-1.22817E-9
9.00000E-3	-2.33966E-5	-6.18556E-10
9.50000E-3	1.25940E-5	-9.49545E-10
1.00000E-2	4.43616E-1	3.42985E-7
1.05000E-2	5.00041E-1	1.76157E-8
1.10000E-2	4.99925E-1	1.44929E-8
1.15000E-2	4.95567E-1	4.01939E-7
1.20000E-2	5.03668E-1	4.28746E-7
1.25000E-2	5.00540E-1	7.57688E-8
1.30000E-2	5.00152E-1	3.94579E-8
1.35000E-2	5.00055E-1	2.76751E-8
1.40000E-2	5.00039E-1	2.14779E-8
1.45000E-2	5.00041E-1	1.82590E-8
1.50000E-2	5.00011E-1	1.53400E-8
1.55000E-2	5.00047E-1	1.36401E-8
1.60000E-2	4.99989E-1	1.22763E-8
1.65000E-2	5.00019E-1	1.11231E-8
1.70000E-2	4.99980E-1	1.02006E-8
1.75000E-2	5.00039E-1	9.50559E-9
1.80000E-2	5.00000E-1	8.90656E-9
1.85000E-2	4.99997E-1	8.38421E-9
1.90000E-2	5.00014E-1	8.03577E-9
1.95000E-2	4.99978E-1	7.37130E-9
2.00000E-2	5.00003E-1	7.08145E-9
2.05000E-2	5.00016E-1	6.64512E-9
2.10000E-2	4.99975E-1	6.56783E-9
2.15000E-2	4.99989E-1	6.25242E-9
2.20000E-2	4.99513E-1	1.17396E-8
2.25000E-2	4.96113E-1	4.56095E-7
2.30000E-2	5.03876E-1	3.20384E-7
2.35000E-2	5.00368E-1	5.90074E-8
2.40000E-2	5.00097E-1	3.24959E-8
2.45000E-2	5.00030E-1	2.33529E-8
2.50000E-2	5.00011E-1	1.82677E-8
2.55000E-2	5.00050E-1	1.51704E-8
2.60000E-2	5.00008E-1	1.31726E-8
