## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:08:25
Note	

[Acquisition Settings]
Sampling time (s)	5.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	1.0000
t_LRS (s)	1.0000
t_READ (s)	0.0500
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	10

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	9.70876E-1	7.60728E-8
5.00000E-3	1.00000E+0	6.36344E-9
1.00000E-2	9.99996E-1	5.50517E-9
1.50000E-2	1.00000E+0	4.90185E-9
2.00000E-2	1.00001E+0	4.71379E-9
2.50000E-2	9.99985E-1	4.52149E-9
3.00000E-2	1.00001E+0	4.40418E-9
3.50000E-2	9.99997E-1	4.47686E-9
4.00000E-2	9.99990E-1	4.31043E-9
4.50000E-2	1.00000E+0	4.11396E-9
5.00000E-2	1.00000E+0	4.12063E-9
5.50000E-2	9.99997E-1	4.11552E-9
6.00000E-2	9.99990E-1	3.99091E-9
6.50000E-2	1.00001E+0	4.01660E-9
7.00000E-2	9.99994E-1	3.80560E-9
7.50000E-2	1.00001E+0	4.12992E-9
8.00000E-2	9.99996E-1	3.85827E-9
8.50000E-2	1.00001E+0	3.81844E-9
9.00000E-2	9.99992E-1	3.90284E-9
9.50000E-2	9.99997E-1	3.68081E-9
1.00000E-1	1.00000E+0	3.80192E-9
1.05000E-1	9.99994E-1	3.81875E-9
1.10000E-1	1.00002E+0	3.68193E-9
1.15000E-1	9.99992E-1	3.86855E-9
1.20000E-1	9.99999E-1	3.63724E-9
1.25000E-1	9.99998E-1	3.67688E-9
1.30000E-1	1.00001E+0	3.71889E-9
1.35000E-1	9.99985E-1	3.59423E-9
1.40000E-1	1.00001E+0	3.58625E-9
1.45000E-1	1.00001E+0	3.54586E-9
1.50000E-1	9.99992E-1	3.58375E-9
1.55000E-1	1.00000E+0	3.73036E-9
1.60000E-1	1.00000E+0	3.54442E-9
1.65000E-1	9.99990E-1	3.58039E-9
1.70000E-1	9.99993E-1	3.49393E-9
1.75000E-1	1.00001E+0	3.50316E-9
1.80000E-1	9.99997E-1	3.44419E-9
1.85000E-1	9.99997E-1	3.58668E-9
1.90000E-1	1.00000E+0	3.35549E-9
1.95000E-1	9.99992E-1	3.40779E-9
2.00000E-1	1.00001E+0	3.43010E-9
2.05000E-1	1.00000E+0	3.53781E-9
2.10000E-1	9.99996E-1	3.44338E-9
2.15000E-1	1.00000E+0	3.18732E-9
2.20000E-1	1.00001E+0	3.48595E-9
2.25000E-1	1.00000E+0	3.35936E-9
2.30000E-1	1.00000E+0	3.49082E-9
2.35000E-1	9.99987E-1	3.31429E-9
2.40000E-1	1.00001E+0	3.43758E-9
2.45000E-1	1.00000E+0	3.34134E-9
2.50000E-1	1.00000E+0	3.26043E-9
2.55000E-1	9.99982E-1	3.35686E-9
2.60000E-1	1.00002E+0	3.25725E-9
2.65000E-1	9.99989E-1	3.37107E-9
2.70000E-1	1.00001E+0	3.19629E-9
2.75000E-1	9.99995E-1	3.35113E-9
2.80000E-1	9.99997E-1	3.29640E-9
2.85000E-1	1.00001E+0	3.19598E-9
2.90000E-1	1.00001E+0	3.24011E-9
2.95000E-1	1.00000E+0	3.29179E-9
3.00000E-1	9.99995E-1	3.32819E-9
3.05000E-1	9.99997E-1	3.09057E-9
3.10000E-1	1.00000E+0	3.29478E-9
3.15000E-1	1.00000E+0	3.12885E-9
3.20000E-1	9.99992E-1	3.26473E-9
3.25000E-1	1.00001E+0	3.13240E-9
3.30000E-1	9.99991E-1	3.15933E-9
3.35000E-1	1.00001E+0	3.18594E-9
3.40000E-1	9.99986E-1	3.28749E-9
3.45000E-1	1.00002E+0	3.02643E-9
3.50000E-1	1.00000E+0	3.28275E-9
3.55000E-1	9.99997E-1	3.13215E-9
3.60000E-1	9.99993E-1	2.98336E-9
3.65000E-1	1.00000E+0	3.18177E-9
3.70000E-1	1.00000E+0	3.10728E-9
3.75000E-1	9.99994E-1	3.19916E-9
3.80000E-1	9.99993E-1	3.13645E-9
3.85000E-1	1.00000E+0	3.11196E-9
3.90000E-1	9.99993E-1	3.06277E-9
3.95000E-1	1.00000E+0	3.08216E-9
4.00000E-1	1.00001E+0	3.11127E-9
4.05000E-1	9.99985E-1	2.96747E-9
4.10000E-1	1.00001E+0	3.10391E-9
4.15000E-1	9.99994E-1	3.17784E-9
4.20000E-1	1.00001E+0	2.86674E-9
4.25000E-1	9.99994E-1	3.13365E-9
4.30000E-1	1.00001E+0	3.00281E-9
4.35000E-1	9.99989E-1	3.17441E-9
4.40000E-1	1.00001E+0	3.07748E-9
4.45000E-1	1.00000E+0	2.91367E-9
4.50000E-1	9.99995E-1	3.12542E-9
4.55000E-1	1.00000E+0	2.93281E-9
4.60000E-1	1.00000E+0	2.99246E-9
4.65000E-1	9.99997E-1	3.13184E-9
4.70000E-1	1.00001E+0	2.89360E-9
4.75000E-1	9.99993E-1	3.13371E-9
4.80000E-1	9.99995E-1	2.94521E-9
4.85000E-1	1.00001E+0	2.97270E-9
4.90000E-1	9.99996E-1	3.06670E-9
4.95000E-1	1.00000E+0	2.81731E-9
5.00000E-1	9.99998E-1	3.07636E-9
5.05000E-1	9.99992E-1	2.89379E-9
5.10000E-1	9.99997E-1	3.13670E-9
5.15000E-1	1.00000E+0	2.73764E-9
5.20000E-1	1.00000E+0	2.99757E-9
5.25000E-1	1.00000E+0	2.97127E-9
5.30000E-1	1.00000E+0	2.92452E-9
5.35000E-1	9.99999E-1	3.05006E-9
5.40000E-1	1.00001E+0	2.80309E-9
