## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:38:49
Note	

[Acquisition Settings]
Sampling time (s)	5.000E-1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-5
Current Limit (A)	1.000E-5

[Waveform Settings]
V_HRS (V)	3.0000
V_LRS (V)	3.0000
V_READ (V)	3.0000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	100

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	2.72274E+0	1.90494E-6
5.00000E-4	2.99999E+0	6.93594E-8
1.00000E-3	3.00005E+0	4.63573E-8
1.50000E-3	3.00003E+0	3.98963E-8
2.00000E-3	2.99996E+0	3.17812E-8
2.50000E-3	2.99952E+0	1.38639E-7
3.00000E-3	2.99885E+0	1.91573E-6
3.50000E-3	2.99999E+0	2.31474E-6
4.00000E-3	2.99998E+0	2.35480E-6
4.50000E-3	2.99997E+0	2.36472E-6
5.00000E-3	3.00007E+0	2.37443E-6
5.50000E-3	2.99994E+0	2.37774E-6
6.00000E-3	3.00000E+0	2.38087E-6
6.50000E-3	3.00006E+0	2.38546E-6
7.00000E-3	2.99996E+0	2.38403E-6
7.50000E-3	3.00006E+0	2.38811E-6
8.00000E-3	2.99995E+0	2.39062E-6
8.50000E-3	2.99999E+0	2.38639E-6
9.00000E-3	3.00005E+0	2.39166E-6
9.50000E-3	2.99994E+0	2.38989E-6
1.00000E-2	3.00138E+0	1.29283E-6
1.05000E-2	3.00022E+0	4.79019E-7
1.10000E-2	3.00007E+0	3.24646E-7
1.15000E-2	2.99968E+0	3.47834E-7
1.20000E-2	2.99901E+0	1.60593E-6
1.25000E-2	2.99978E+0	2.19242E-6
1.30000E-2	2.99994E+0	2.36709E-6
1.35000E-2	2.99996E+0	2.38703E-6
1.40000E-2	3.00004E+0	2.39012E-6
1.45000E-2	2.99996E+0	2.39404E-6
1.50000E-2	3.00002E+0	2.39325E-6
1.55000E-2	2.99996E+0	2.39441E-6
1.60000E-2	2.99999E+0	2.39522E-6
1.65000E-2	3.00000E+0	2.39432E-6
1.70000E-2	2.99997E+0	2.39286E-6
1.75000E-2	3.00001E+0	2.39256E-6
1.80000E-2	3.00004E+0	2.39528E-6
1.85000E-2	2.99993E+0	2.39448E-6
1.90000E-2	3.00005E+0	2.39011E-6
1.95000E-2	3.00070E+0	2.27190E-6
2.00000E-2	3.00069E+0	7.74955E-7
2.05000E-2	3.00015E+0	4.08122E-7
2.10000E-2	3.00003E+0	2.96395E-7
2.15000E-2	2.99907E+0	6.83668E-7
2.20000E-2	2.99949E+0	1.90560E-6
2.25000E-2	2.99991E+0	2.29026E-6
2.30000E-2	2.99994E+0	2.37674E-6
2.35000E-2	2.99990E+0	2.38751E-6
2.40000E-2	3.00007E+0	2.38552E-6
2.45000E-2	2.99995E+0	2.39177E-6
2.50000E-2	3.00006E+0	2.38715E-6
2.55000E-2	2.99998E+0	2.38930E-6
2.60000E-2	2.99996E+0	2.39180E-6
2.65000E-2	3.00004E+0	2.38582E-6
2.70000E-2	3.00001E+0	2.38869E-6
2.75000E-2	2.99997E+0	2.39027E-6
2.80000E-2	3.00003E+0	2.38669E-6
2.85000E-2	2.99998E+0	2.38791E-6
2.90000E-2	3.00001E+0	2.38783E-6
2.95000E-2	3.00120E+0	1.79004E-6
3.00000E-2	3.00026E+0	5.65785E-7
3.05000E-2	3.00010E+0	3.55010E-7
3.10000E-2	2.99995E+0	2.90643E-7
3.15000E-2	2.99891E+0	1.19034E-6
3.20000E-2	2.99971E+0	2.07699E-6
3.25000E-2	2.99988E+0	2.33560E-6
3.30000E-2	3.00006E+0	2.37216E-6
3.35000E-2	2.99995E+0	2.38348E-6
3.40000E-2	2.99997E+0	2.37971E-6
3.45000E-2	3.00006E+0	2.38509E-6
3.50000E-2	2.99993E+0	2.38349E-6
3.55000E-2	3.00004E+0	2.38196E-6
3.60000E-2	2.99999E+0	2.38337E-6
3.65000E-2	2.99997E+0	2.38233E-6
3.70000E-2	3.00006E+0	2.38169E-6
3.75000E-2	2.99995E+0	2.38213E-6
3.80000E-2	2.99999E+0	2.38307E-6
3.85000E-2	2.99998E+0	2.38378E-6
3.90000E-2	2.99996E+0	2.38223E-6
3.95000E-2	3.00138E+0	1.17690E-6
4.00000E-2	3.00011E+0	4.59431E-7
4.05000E-2	3.00010E+0	3.14808E-7
4.10000E-2	2.99950E+0	3.88957E-7
4.15000E-2	2.99922E+0	1.66599E-6
4.20000E-2	2.99979E+0	2.20419E-6
4.25000E-2	2.99991E+0	2.35154E-6
4.30000E-2	3.00005E+0	2.37256E-6
4.35000E-2	3.00000E+0	2.37483E-6
4.40000E-2	2.99996E+0	2.37789E-6
4.45000E-2	3.00009E+0	2.37561E-6
4.50000E-2	2.99993E+0	2.37752E-6
4.55000E-2	3.00005E+0	2.37548E-6
4.60000E-2	2.99998E+0	2.37802E-6
4.65000E-2	2.99993E+0	2.37733E-6
4.70000E-2	3.00007E+0	2.37467E-6
4.75000E-2	2.99999E+0	2.37718E-6
4.80000E-2	2.99997E+0	2.37513E-6
4.85000E-2	3.00005E+0	2.37485E-6
4.90000E-2	3.00079E+0	2.18863E-6
4.95000E-2	3.00059E+0	7.15383E-7
5.00000E-2	3.00006E+0	3.90636E-7
5.05000E-2	3.00005E+0	2.91054E-7
5.10000E-2	2.99904E+0	7.59639E-7
5.15000E-2	2.99952E+0	1.92932E-6
5.20000E-2	2.99995E+0	2.28554E-6
5.25000E-2	2.99993E+0	2.35787E-6
5.30000E-2	3.00000E+0	2.36794E-6
5.35000E-2	3.00004E+0	2.37097E-6
5.40000E-2	2.99995E+0	2.37151E-6
5.45000E-2	3.00004E+0	2.36749E-6
5.50000E-2	2.99998E+0	2.37396E-6
5.55000E-2	2.99999E+0	2.36931E-6
