## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:43:12
Note	

[Acquisition Settings]
Sampling time (s)	5.000E-1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-5
Current Limit (A)	1.000E-5

[Waveform Settings]
V_HRS (V)	3.0000
V_LRS (V)	3.0000
V_READ (V)	3.0000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	50

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	2.72050E+0	1.94999E-6
5.00000E-4	2.99743E+0	8.27825E-7
1.00000E-3	2.99920E+0	4.42461E-6
1.50000E-3	2.99994E+0	4.71304E-6
2.00000E-3	3.00001E+0	4.75644E-6
2.50000E-3	2.99996E+0	4.77613E-6
3.00000E-3	3.00002E+0	4.78348E-6
3.50000E-3	3.00000E+0	4.79633E-6
4.00000E-3	2.99998E+0	4.79348E-6
4.50000E-3	3.00000E+0	4.79845E-6
5.00000E-3	3.00302E+0	2.37458E-6
5.50000E-3	3.00030E+0	4.83857E-7
6.00000E-3	3.00004E+0	3.11071E-7
6.50000E-3	3.00007E+0	2.39210E-7
7.00000E-3	3.00003E+0	2.04076E-7
7.50000E-3	2.99994E+0	1.79134E-7
8.00000E-3	3.00007E+0	1.64632E-7
8.50000E-3	2.99995E+0	1.50970E-7
9.00000E-3	3.00007E+0	1.37905E-7
9.50000E-3	2.99997E+0	1.30897E-7
1.00000E-2	3.00003E+0	1.23603E-7
1.05000E-2	2.99996E+0	1.19816E-7
1.10000E-2	3.00001E+0	1.11067E-7
1.15000E-2	2.99997E+0	1.10333E-7
1.20000E-2	2.99999E+0	1.02914E-7
1.25000E-2	3.00005E+0	9.82876E-8
1.30000E-2	2.99998E+0	9.68698E-8
1.35000E-2	3.00003E+0	9.47929E-8
1.40000E-2	2.99994E+0	9.49235E-8
1.45000E-2	3.00003E+0	8.93020E-8
1.50000E-2	2.99992E+0	8.62985E-8
1.55000E-2	3.00004E+0	8.20077E-8
1.60000E-2	3.00002E+0	8.41220E-8
1.65000E-2	2.99996E+0	8.10190E-8
1.70000E-2	3.00005E+0	8.01360E-8
1.75000E-2	2.99993E+0	8.00303E-8
1.80000E-2	3.00006E+0	7.45331E-8
1.85000E-2	2.99995E+0	7.74247E-8
1.90000E-2	3.00006E+0	7.18779E-8
1.95000E-2	2.99995E+0	7.54846E-8
2.00000E-2	3.00002E+0	7.04538E-8
2.05000E-2	2.99999E+0	7.33765E-8
2.10000E-2	3.00002E+0	6.96392E-8
2.15000E-2	2.99999E+0	7.26925E-8
2.20000E-2	2.99996E+0	7.28417E-8
2.25000E-2	2.99987E+0	1.88872E-7
2.30000E-2	2.99979E+0	5.02537E-7
2.35000E-2	2.99989E+0	7.86976E-7
2.40000E-2	2.99984E+0	8.96551E-7
2.45000E-2	2.99994E+0	9.74388E-7
2.50000E-2	3.00001E+0	1.01445E-6
2.55000E-2	2.99988E+0	1.10405E-6
2.60000E-2	2.99999E+0	1.11663E-6
2.65000E-2	3.00001E+0	1.11519E-6
2.70000E-2	2.99999E+0	1.16196E-6
2.75000E-2	2.99990E+0	1.23477E-6
2.80000E-2	2.99994E+0	1.34569E-6
2.85000E-2	2.99996E+0	1.39420E-6
2.90000E-2	3.00002E+0	1.39649E-6
2.95000E-2	2.99999E+0	1.41914E-6
3.00000E-2	2.99994E+0	1.43886E-6
3.05000E-2	3.00010E+0	1.43912E-6
3.10000E-2	2.99995E+0	1.41344E-6
3.15000E-2	3.00001E+0	1.48224E-6
3.20000E-2	2.99993E+0	1.51372E-6
3.25000E-2	2.99997E+0	1.49711E-6
3.30000E-2	3.00004E+0	1.54160E-6
3.35000E-2	2.99987E+0	1.59308E-6
3.40000E-2	3.00002E+0	1.63407E-6
3.45000E-2	2.99992E+0	1.68420E-6
3.50000E-2	3.00004E+0	1.71058E-6
3.55000E-2	3.00008E+0	1.65719E-6
3.60000E-2	2.99995E+0	1.66128E-6
3.65000E-2	3.00000E+0	1.64550E-6
3.70000E-2	2.99987E+0	1.65458E-6
3.75000E-2	3.00009E+0	1.69877E-6
