## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:12:29
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	8.54614E-1	3.35887E-7
1.00000E-3	1.00005E+0	1.50645E-8
2.00000E-3	9.99972E-1	1.05497E-8
3.00000E-3	9.99955E-1	8.39481E-9
4.00000E-3	9.97176E-1	6.24770E-7
5.00000E-3	1.00007E+0	7.55278E-7
6.00000E-3	1.00004E+0	7.45607E-7
7.00000E-3	9.99987E-1	7.38284E-7
8.00000E-3	1.00005E+0	7.34123E-7
9.00000E-3	1.00003E+0	7.30369E-7
1.00000E-2	1.00071E+0	7.19789E-7
1.10000E-2	1.00162E+0	1.60936E-7
1.20000E-2	1.00015E+0	5.45515E-8
1.30000E-2	9.99989E-1	3.51887E-8
1.40000E-2	1.00002E+0	2.74550E-8
1.50000E-2	1.00002E+0	2.07159E-8
1.60000E-2	9.99980E-1	1.91725E-8
1.70000E-2	1.00000E+0	1.59019E-8
1.80000E-2	1.00005E+0	1.35791E-8
1.90000E-2	9.99987E-1	1.28364E-8
2.00000E-2	1.00005E+0	1.18727E-8
2.10000E-2	9.99930E-1	1.12247E-8
2.20000E-2	1.00006E+0	9.51899E-9
2.30000E-2	9.99979E-1	9.44325E-9
2.40000E-2	1.00000E+0	9.42829E-9
2.50000E-2	9.99991E-1	8.99664E-9
2.60000E-2	1.00001E+0	8.31658E-9
2.70000E-2	9.99939E-1	8.16106E-9
2.80000E-2	1.00003E+0	7.75590E-9
2.90000E-2	1.00002E+0	7.11106E-9
3.00000E-2	9.99953E-1	6.78069E-9
3.10000E-2	1.00006E+0	6.93216E-9
3.20000E-2	1.00002E+0	6.74329E-9
3.30000E-2	9.99953E-1	7.25162E-9
3.40000E-2	1.00007E+0	6.51173E-9
3.50000E-2	1.00001E+0	6.06792E-9
3.60000E-2	9.99984E-1	5.88247E-9
3.70000E-2	9.99976E-1	6.42166E-9
3.80000E-2	1.00002E+0	5.69174E-9
3.90000E-2	1.00001E+0	6.28515E-9
4.00000E-2	9.99957E-1	5.83884E-9
4.10000E-2	1.00001E+0	5.81921E-9
4.20000E-2	1.00001E+0	5.58359E-9
4.30000E-2	1.00002E+0	5.00763E-9
4.40000E-2	9.99959E-1	5.67085E-9
4.50000E-2	1.00001E+0	5.50411E-9
4.60000E-2	9.99997E-1	4.92597E-9
4.70000E-2	9.99968E-1	5.17406E-9
4.80000E-2	1.00008E+0	5.42682E-9
4.90000E-2	9.99912E-1	5.26538E-9
5.00000E-2	1.00004E+0	5.10986E-9
5.10000E-2	9.99986E-1	4.70781E-9
5.20000E-2	1.00004E+0	4.28176E-9
5.30000E-2	1.00002E+0	5.68363E-9
5.40000E-2	9.99993E-1	4.14993E-9
5.50000E-2	1.00001E+0	5.38256E-9
5.60000E-2	9.99973E-1	4.91756E-9
5.70000E-2	9.99983E-1	4.11969E-9
5.80000E-2	1.00001E+0	5.10643E-9
5.90000E-2	1.00005E+0	4.42419E-9
6.00000E-2	9.99990E-1	4.06952E-9
6.10000E-2	9.99990E-1	5.54276E-9
6.20000E-2	1.00001E+0	4.01404E-9
6.30000E-2	9.99977E-1	4.45162E-9
6.40000E-2	1.00000E+0	5.01573E-9
6.50000E-2	1.00003E+0	3.76720E-9
6.60000E-2	9.99962E-1	5.11141E-9
6.70000E-2	1.00002E+0	3.48546E-9
6.80000E-2	1.00002E+0	5.17437E-9
6.90000E-2	1.00006E+0	4.17517E-9
7.00000E-2	9.99939E-1	3.57490E-9
7.10000E-2	1.00003E+0	4.66324E-9
7.20000E-2	1.00002E+0	4.43946E-9
7.30000E-2	1.00000E+0	4.14930E-9
7.40000E-2	9.99986E-1	4.45380E-9
7.50000E-2	1.00000E+0	4.04427E-9
7.60000E-2	1.00000E+0	4.08292E-9
7.70000E-2	1.00001E+0	4.14026E-9
7.80000E-2	1.00004E+0	4.81907E-9
7.90000E-2	9.99969E-1	4.40424E-9
8.00000E-2	1.00000E+0	3.87348E-9
8.10000E-2	9.99987E-1	4.30638E-9
8.20000E-2	9.99966E-1	3.75941E-9
8.30000E-2	1.00005E+0	4.20914E-9
8.40000E-2	9.99994E-1	3.31778E-9
8.50000E-2	9.99980E-1	4.67010E-9
8.60000E-2	9.99990E-1	3.42125E-9
8.70000E-2	1.00002E+0	3.98131E-9
8.80000E-2	9.99957E-1	4.21101E-9
8.90000E-2	1.00004E+0	4.40175E-9
9.00000E-2	9.99961E-1	3.42593E-9
9.10000E-2	1.00009E+0	4.03835E-9
9.20000E-2	9.99955E-1	3.75193E-9
9.30000E-2	9.99993E-1	4.62459E-9
9.40000E-2	1.00001E+0	3.67090E-9
9.50000E-2	1.00001E+0	3.82673E-9
9.60000E-2	1.00002E+0	3.99690E-9
9.70000E-2	9.99930E-1	3.05847E-9
9.80000E-2	1.00002E+0	4.68069E-9
9.90000E-2	1.00001E+0	3.06564E-9
