## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:11:45
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	8.55114E-1	3.35402E-7
1.00000E-3	1.00005E+0	1.48893E-8
2.00000E-3	9.99972E-1	1.06756E-8
3.00000E-3	1.00002E+0	7.95754E-9
4.00000E-3	1.00000E+0	7.79704E-9
5.00000E-3	9.99980E-1	6.91409E-9
6.00000E-3	9.99994E-1	5.31867E-9
7.00000E-3	9.99990E-1	5.87157E-9
8.00000E-3	9.99993E-1	5.43243E-9
9.00000E-3	1.00002E+0	5.29904E-9
1.00000E-2	1.00002E+0	5.10238E-9
1.10000E-2	9.99983E-1	5.23109E-9
1.20000E-2	1.00006E+0	4.59280E-9
1.30000E-2	1.00001E+0	5.55055E-9
1.40000E-2	1.00000E+0	3.97321E-9
1.50000E-2	9.99955E-1	4.91288E-9
1.60000E-2	1.00008E+0	3.95825E-9
1.70000E-2	9.99917E-1	4.60714E-9
1.80000E-2	1.00003E+0	4.16489E-9
1.90000E-2	1.00004E+0	4.07294E-9
2.00000E-2	9.99979E-1	5.04534E-9
2.10000E-2	1.00003E+0	4.39396E-9
2.20000E-2	9.99990E-1	4.06920E-9
2.30000E-2	9.99975E-1	3.85634E-9
2.40000E-2	1.00001E+0	4.12998E-9
2.50000E-2	1.00003E+0	3.67900E-9
2.60000E-2	1.00000E+0	4.24187E-9
2.70000E-2	9.99984E-1	4.01529E-9
2.80000E-2	1.00002E+0	4.31324E-9
2.90000E-2	9.99965E-1	3.76751E-9
3.00000E-2	1.00004E+0	4.41328E-9
3.10000E-2	1.00000E+0	3.97695E-9
3.20000E-2	1.00004E+0	3.59672E-9
3.30000E-2	9.99940E-1	3.79120E-9
3.40000E-2	1.00004E+0	4.41110E-9
3.50000E-2	9.99948E-1	3.90963E-9
3.60000E-2	1.00006E+0	3.52971E-9
3.70000E-2	9.99941E-1	4.31199E-9
3.80000E-2	9.99986E-1	3.64534E-9
3.90000E-2	9.99951E-1	3.69988E-9
4.00000E-2	9.99993E-1	3.51475E-9
4.10000E-2	1.00005E+0	3.66155E-9
4.20000E-2	1.00000E+0	3.24391E-9
4.30000E-2	1.00003E+0	4.17642E-9
4.40000E-2	9.99987E-1	3.53002E-9
4.50000E-2	9.99971E-1	4.55447E-9
4.60000E-2	9.99972E-1	3.68710E-9
4.70000E-2	1.00001E+0	3.66560E-9
4.80000E-2	1.00002E+0	3.04414E-9
4.90000E-2	1.00002E+0	3.77717E-9
5.00000E-2	1.00002E+0	3.66747E-9
5.10000E-2	9.99973E-1	4.00781E-9
5.20000E-2	9.99979E-1	3.03354E-9
5.30000E-2	1.00004E+0	3.35611E-9
5.40000E-2	9.99998E-1	4.53172E-9
5.50000E-2	1.00000E+0	2.95812E-9
5.60000E-2	9.99958E-1	4.16987E-9
5.70000E-2	9.99997E-1	2.75803E-9
5.80000E-2	1.00002E+0	3.82985E-9
5.90000E-2	9.99994E-1	3.73323E-9
6.00000E-2	9.99994E-1	3.53376E-9
6.10000E-2	1.00001E+0	3.10834E-9
6.20000E-2	1.00001E+0	4.40144E-9
6.30000E-2	9.99951E-1	3.74383E-9
6.40000E-2	9.99969E-1	2.88020E-9
6.50000E-2	1.00004E+0	3.15945E-9
6.60000E-2	1.00001E+0	3.77001E-9
6.70000E-2	1.00003E+0	3.68648E-9
6.80000E-2	1.00005E+0	3.20527E-9
6.90000E-2	9.99923E-1	4.02277E-9
7.00000E-2	9.99987E-1	2.61341E-9
7.10000E-2	1.00009E+0	3.91462E-9
7.20000E-2	9.99979E-1	3.36858E-9
7.30000E-2	9.99961E-1	4.04832E-9
7.40000E-2	1.00001E+0	3.43590E-9
7.50000E-2	9.99941E-1	3.36889E-9
7.60000E-2	9.99975E-1	2.91760E-9
7.70000E-2	1.00008E+0	2.99489E-9
7.80000E-2	1.00004E+0	3.96480E-9
7.90000E-2	9.99932E-1	3.37700E-9
8.00000E-2	1.00002E+0	3.46052E-9
8.10000E-2	1.00004E+0	2.74057E-9
8.20000E-2	1.00001E+0	3.67931E-9
8.30000E-2	9.99953E-1	3.88002E-9
8.40000E-2	1.00004E+0	2.76270E-9
8.50000E-2	1.00004E+0	3.70082E-9
8.60000E-2	1.00001E+0	3.37450E-9
8.70000E-2	9.99991E-1	2.93069E-9
8.80000E-2	1.00003E+0	3.62196E-9
8.90000E-2	9.99965E-1	4.09258E-9
9.00000E-2	9.99926E-1	2.77891E-9
9.10000E-2	1.00007E+0	3.57366E-9
9.20000E-2	9.99958E-1	3.75473E-9
9.30000E-2	9.99997E-1	2.84000E-9
9.40000E-2	9.99998E-1	3.01235E-9
9.50000E-2	1.00010E+0	3.75193E-9
9.60000E-2	9.99954E-1	2.88986E-9
9.70000E-2	9.99997E-1	4.15522E-9
9.80000E-2	9.99982E-1	2.36221E-9
9.90000E-2	1.00001E+0	3.81333E-9
