## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:13:42
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	8.54257E-1	3.37011E-7
1.00000E-3	9.99215E-1	3.40973E-7
2.00000E-3	1.00065E+0	1.07987E-7
3.00000E-3	1.00011E+0	4.43149E-8
4.00000E-3	1.00005E+0	3.01802E-8
5.00000E-3	9.99984E-1	2.32410E-8
6.00000E-3	9.99986E-1	1.93140E-8
7.00000E-3	9.99964E-1	1.58386E-8
8.00000E-3	1.00003E+0	1.47889E-8
9.00000E-3	1.00007E+0	1.25266E-8
1.00000E-2	9.99935E-1	1.15002E-8
1.10000E-2	1.00007E+0	1.08327E-8
1.20000E-2	9.99995E-1	1.04892E-8
1.30000E-2	1.00001E+0	9.47255E-9
1.40000E-2	1.00000E+0	8.56186E-9
1.50000E-2	9.99937E-1	8.95269E-9
1.60000E-2	1.00003E+0	8.25051E-9
1.70000E-2	1.00005E+0	7.38065E-9
1.80000E-2	9.99968E-1	7.19147E-9
1.90000E-2	9.99947E-1	7.44797E-9
2.00000E-2	1.00003E+0	7.30523E-9
2.10000E-2	9.99995E-1	6.20006E-9
2.20000E-2	9.99989E-1	6.38675E-9
2.30000E-2	9.99997E-1	6.11467E-9
2.40000E-2	1.00002E+0	7.09797E-9
2.50000E-2	9.99976E-1	5.53497E-9
2.60000E-2	9.99979E-1	6.45158E-9
2.70000E-2	1.00003E+0	4.60309E-9
2.80000E-2	1.00002E+0	6.14053E-9
2.90000E-2	9.99995E-1	5.11702E-9
3.00000E-2	1.00007E+0	5.77807E-9
3.10000E-2	1.00001E+0	5.77214E-9
3.20000E-2	9.99972E-1	5.71262E-9
3.30000E-2	9.99948E-1	4.26836E-9
3.40000E-2	1.00002E+0	6.14708E-9
3.50000E-2	9.99987E-1	4.63332E-9
3.60000E-2	1.00008E+0	4.64766E-9
3.70000E-2	9.99959E-1	5.74472E-9
3.80000E-2	9.99936E-1	4.25246E-9
3.90000E-2	1.00007E+0	4.43946E-9
4.00000E-2	1.00001E+0	4.71529E-9
4.10000E-2	9.99995E-1	4.79040E-9
4.20000E-2	9.99980E-1	5.29124E-9
4.30000E-2	9.99997E-1	4.54387E-9
4.40000E-2	1.00002E+0	4.50928E-9
4.50000E-2	9.99986E-1	4.20135E-9
4.60000E-2	9.99936E-1	5.07027E-9
4.70000E-2	1.00004E+0	3.33554E-9
4.80000E-2	1.00001E+0	4.98051E-9
4.90000E-2	1.00003E+0	3.99721E-9
5.00000E-2	9.97829E-1	2.37409E-7
5.10000E-2	1.00184E+0	3.37389E-7
5.20000E-2	1.00021E+0	5.66734E-8
5.30000E-2	1.00006E+0	3.08216E-8
5.40000E-2	1.00000E+0	2.20691E-8
5.50000E-2	9.99973E-1	1.83210E-8
5.60000E-2	1.00004E+0	1.41712E-8
5.70000E-2	1.00002E+0	1.36239E-8
5.80000E-2	1.00001E+0	1.09941E-8
5.90000E-2	9.99994E-1	1.07597E-8
6.00000E-2	1.00001E+0	8.56623E-9
6.10000E-2	9.99973E-1	9.72874E-9
6.20000E-2	1.00002E+0	8.33871E-9
6.30000E-2	9.99994E-1	7.02286E-9
6.40000E-2	1.00001E+0	8.30443E-9
6.50000E-2	1.00003E+0	6.81965E-9
6.60000E-2	9.99943E-1	7.01413E-9
6.70000E-2	1.00001E+0	6.22873E-9
6.80000E-2	1.00002E+0	5.60322E-9
6.90000E-2	1.00000E+0	6.45750E-9
7.00000E-2	9.99987E-1	5.67646E-9
7.10000E-2	9.99982E-1	6.58123E-9
7.20000E-2	1.00004E+0	4.96992E-9
7.30000E-2	9.99979E-1	5.25229E-9
7.40000E-2	1.00004E+0	5.92798E-9
7.50000E-2	9.99966E-1	5.12637E-9
7.60000E-2	1.00005E+0	5.17499E-9
7.70000E-2	9.99982E-1	4.47063E-9
7.80000E-2	9.99990E-1	5.15505E-9
7.90000E-2	9.99983E-1	4.73804E-9
8.00000E-2	1.00001E+0	4.98176E-9
8.10000E-2	1.00000E+0	4.76578E-9
8.20000E-2	1.00005E+0	4.29579E-9
8.30000E-2	9.99966E-1	4.80598E-9
8.40000E-2	1.00002E+0	4.41796E-9
8.50000E-2	1.00006E+0	4.67321E-9
8.60000E-2	9.99936E-1	4.17642E-9
8.70000E-2	1.00003E+0	4.32072E-9
8.80000E-2	1.00000E+0	4.06328E-9
8.90000E-2	1.00001E+0	4.75518E-9
9.00000E-2	1.00004E+0	4.33038E-9
9.10000E-2	9.99950E-1	4.64766E-9
9.20000E-2	9.99973E-1	3.77281E-9
9.30000E-2	9.99995E-1	4.02900E-9
9.40000E-2	1.00004E+0	3.65001E-9
9.50000E-2	9.99972E-1	4.91351E-9
9.60000E-2	1.00001E+0	4.16831E-9
9.70000E-2	9.99948E-1	3.26417E-9
9.80000E-2	1.00003E+0	3.77250E-9
9.90000E-2	9.99721E-1	1.02869E-8
