## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:13:24
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	8.54121E-1	3.36968E-7
1.00000E-3	9.99971E-1	1.45359E-8
2.00000E-3	1.00002E+0	1.01411E-8
3.00000E-3	9.99984E-1	8.66284E-9
4.00000E-3	1.00004E+0	6.39236E-9
5.00000E-3	1.00001E+0	6.91939E-9
6.00000E-3	9.99984E-1	6.64699E-9
7.00000E-3	9.99973E-1	5.73381E-9
8.00000E-3	1.00003E+0	5.76622E-9
9.00000E-3	9.99997E-1	5.30496E-9
1.00000E-2	9.99925E-1	4.59935E-9
1.10000E-2	1.00006E+0	4.89792E-9
1.20000E-2	1.00001E+0	5.14071E-9
1.30000E-2	9.99959E-1	4.98737E-9
1.40000E-2	1.00005E+0	3.98786E-9
1.50000E-2	9.99987E-1	4.35344E-9
1.60000E-2	9.99994E-1	4.67633E-9
1.70000E-2	9.99962E-1	4.99984E-9
1.80000E-2	9.99986E-1	3.99908E-9
1.90000E-2	1.00002E+0	4.77980E-9
2.00000E-2	9.99975E-1	3.65936E-9
2.10000E-2	1.00001E+0	4.45162E-9
2.20000E-2	9.99994E-1	4.30950E-9
2.30000E-2	1.00001E+0	4.11066E-9
2.40000E-2	1.00004E+0	3.95171E-9
2.50000E-2	9.99940E-1	4.26711E-9
2.60000E-2	1.00005E+0	3.09712E-9
2.70000E-2	9.99973E-1	5.02321E-9
2.80000E-2	1.00003E+0	4.10536E-9
2.90000E-2	9.99966E-1	3.72855E-9
3.00000E-2	1.00005E+0	3.65282E-9
3.10000E-2	9.99972E-1	4.32726E-9
3.20000E-2	9.99990E-1	3.64129E-9
3.30000E-2	1.00002E+0	4.08728E-9
3.40000E-2	1.00000E+0	3.90963E-9
3.50000E-2	1.00001E+0	2.77829E-9
3.60000E-2	9.99954E-1	4.40331E-9
3.70000E-2	1.00005E+0	3.69427E-9
3.80000E-2	9.99976E-1	4.11284E-9
3.90000E-2	9.99982E-1	3.60794E-9
4.00000E-2	1.00005E+0	3.18563E-9
4.10000E-2	9.99948E-1	3.77219E-9
4.20000E-2	1.00003E+0	4.31386E-9
4.30000E-2	1.00005E+0	3.30968E-9
4.40000E-2	9.99986E-1	3.48296E-9
4.50000E-2	9.99966E-1	4.28612E-9
4.60000E-2	1.00004E+0	3.66466E-9
4.70000E-2	9.99950E-1	3.13296E-9
4.80000E-2	1.00004E+0	4.04053E-9
4.90000E-2	1.00003E+0	3.28973E-9
5.00000E-2	9.99993E-1	3.62633E-9
5.10000E-2	9.99947E-1	3.30936E-9
5.20000E-2	1.00005E+0	3.71983E-9
5.30000E-2	9.99991E-1	3.64098E-9
5.40000E-2	1.00000E+0	4.11751E-9
5.50000E-2	9.99972E-1	3.07998E-9
5.60000E-2	1.00002E+0	4.01591E-9
5.70000E-2	9.99941E-1	2.81382E-9
5.80000E-2	1.00009E+0	3.96854E-9
5.90000E-2	9.99951E-1	3.18127E-9
6.00000E-2	9.99980E-1	3.91493E-9
6.10000E-2	1.00002E+0	3.16756E-9
6.20000E-2	9.99965E-1	3.21586E-9
6.30000E-2	1.00004E+0	3.63194E-9
6.40000E-2	1.00001E+0	3.28381E-9
6.50000E-2	9.99991E-1	3.59236E-9
6.60000E-2	1.00004E+0	3.45024E-9
6.70000E-2	9.99984E-1	4.08853E-9
6.80000E-2	1.00001E+0	2.69850E-9
6.90000E-2	9.99982E-1	4.20291E-9
7.00000E-2	1.00002E+0	3.52285E-9
7.10000E-2	1.00000E+0	3.51163E-9
7.20000E-2	9.99976E-1	3.22927E-9
7.30000E-2	1.00003E+0	3.48608E-9
7.40000E-2	9.99997E-1	3.22553E-9
7.50000E-2	9.99958E-1	2.73465E-9
7.60000E-2	1.00006E+0	4.50148E-9
7.70000E-2	9.99959E-1	2.80883E-9
7.80000E-2	9.99976E-1	3.62041E-9
7.90000E-2	1.00005E+0	3.06252E-9
8.00000E-2	9.99973E-1	3.98038E-9
8.10000E-2	9.99955E-1	2.61186E-9
8.20000E-2	1.00001E+0	3.61978E-9
8.30000E-2	9.99971E-1	3.63537E-9
8.40000E-2	1.00005E+0	3.27228E-9
8.50000E-2	9.99975E-1	3.58020E-9
8.60000E-2	9.99983E-1	2.80945E-9
8.70000E-2	9.99998E-1	3.36297E-9
8.80000E-2	1.00006E+0	3.62446E-9
8.90000E-2	9.99925E-1	3.53127E-9
9.00000E-2	1.00004E+0	2.39120E-9
9.10000E-2	1.00001E+0	4.00438E-9
9.20000E-2	9.99989E-1	3.03011E-9
9.30000E-2	1.00008E+0	2.78857E-9
9.40000E-2	9.99993E-1	3.45585E-9
9.50000E-2	9.99982E-1	3.46800E-9
9.60000E-2	1.00002E+0	3.87254E-9
9.70000E-2	1.00002E+0	2.92913E-9
9.80000E-2	9.99984E-1	3.01484E-9
9.90000E-2	1.00000E+0	3.76346E-9
