## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:21:06
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	0.1000
V_LRS (V)	0.1000
V_READ (V)	0.1000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	9.94021E-2	5.29726E-8
1.00000E-3	9.99821E-2	1.35335E-9
2.00000E-3	1.00058E-1	9.26681E-10
3.00000E-3	9.99516E-2	5.95069E-10
4.00000E-3	1.00049E-1	1.03171E-9
5.00000E-3	1.00000E-1	4.12745E-10
6.00000E-3	1.00046E-1	5.01258E-10
7.00000E-3	9.99959E-2	1.12802E-9
8.00000E-3	9.99710E-2	6.78907E-10
9.00000E-3	1.00076E-1	-3.38992E-10
1.00000E-2	9.99959E-2	1.39137E-9
1.10000E-2	1.00025E-1	4.99662E-11
1.20000E-2	9.99641E-2	2.97117E-10
1.30000E-2	1.00032E-1	3.65683E-10
1.40000E-2	1.00019E-1	6.98854E-10
1.50000E-2	1.00075E-1	3.88123E-10
1.60000E-2	9.99253E-2	1.83671E-10
1.70000E-2	1.00086E-1	1.09124E-9
1.80000E-2	9.99447E-2	7.17828E-11
1.90000E-2	1.00047E-1	3.27037E-10
2.00000E-2	9.99544E-2	5.87589E-10
2.10000E-2	9.99724E-2	7.07269E-10
2.20000E-2	1.00042E-1	1.62856E-8
2.30000E-2	1.00053E-1	4.80723E-9
2.40000E-2	1.00054E-1	3.55059E-9
2.50000E-2	9.99502E-2	2.97401E-9
2.60000E-2	9.99655E-2	1.78033E-9
2.70000E-2	1.00031E-1	1.76600E-9
2.80000E-2	9.98935E-2	2.26971E-8
2.90000E-2	1.00122E-1	1.03162E-8
3.00000E-2	1.00010E-1	3.41564E-9
3.10000E-2	1.00047E-1	3.20184E-9
3.20000E-2	9.99932E-2	2.15059E-9
3.30000E-2	1.00026E-1	1.38078E-9
3.40000E-2	9.99516E-2	2.73060E-9
3.50000E-2	1.00085E-1	2.67828E-8
3.60000E-2	1.00003E-1	6.53760E-9
3.70000E-2	1.00008E-1	2.87428E-9
3.80000E-2	1.00062E-1	1.95362E-9
3.90000E-2	9.99669E-2	2.73995E-9
4.00000E-2	1.00061E-1	1.15513E-9
4.10000E-2	9.97897E-2	1.71757E-8
4.20000E-2	1.00155E-1	1.41083E-8
4.30000E-2	1.00010E-1	4.15180E-9
4.40000E-2	1.00021E-1	2.78109E-9
4.50000E-2	9.99599E-2	2.63523E-9
4.60000E-2	1.00057E-1	8.85230E-10
4.70000E-2	1.00001E-1	1.56497E-9
4.80000E-2	9.99281E-2	2.61682E-8
4.90000E-2	1.00080E-1	7.26502E-9
5.00000E-2	9.99447E-2	3.92927E-9
5.10000E-2	1.00022E-1	2.19859E-9
5.20000E-2	9.99724E-2	2.15776E-9
5.30000E-2	9.99309E-2	1.26577E-9
5.40000E-2	9.98354E-2	5.91426E-9
5.50000E-2	1.00126E-1	2.40604E-8
5.60000E-2	9.99945E-2	4.74396E-9
5.70000E-2	1.00035E-1	2.54672E-9
5.80000E-2	1.00011E-1	2.12566E-9
5.90000E-2	9.99973E-2	2.21386E-9
6.00000E-2	9.99904E-2	1.50295E-9
6.10000E-2	9.98866E-2	2.17808E-8
6.20000E-2	1.00072E-1	9.80946E-9
6.30000E-2	9.99267E-2	4.01747E-9
6.40000E-2	1.00028E-1	2.62183E-9
6.50000E-2	9.99627E-2	1.77846E-9
6.60000E-2	9.99779E-2	1.80028E-9
6.70000E-2	9.99558E-2	1.31408E-9
6.80000E-2	1.00040E-1	2.65023E-8
6.90000E-2	9.99599E-2	6.30073E-9
7.00000E-2	1.00025E-1	2.67512E-9
7.10000E-2	9.99655E-2	2.61030E-9
7.20000E-2	9.99973E-2	1.67904E-9
7.30000E-2	9.99572E-2	1.09966E-9
7.40000E-2	9.98354E-2	1.42230E-8
7.50000E-2	1.00083E-1	1.58804E-8
7.60000E-2	1.00024E-1	3.83733E-9
7.70000E-2	1.00086E-1	3.01858E-9
7.80000E-2	1.00032E-1	2.31858E-9
7.90000E-2	1.00033E-1	1.50887E-9
8.00000E-2	9.99475E-2	3.99655E-10
8.10000E-2	9.99586E-2	2.52276E-8
8.20000E-2	1.00067E-1	7.31271E-9
8.30000E-2	1.00000E-1	3.04819E-9
8.40000E-2	1.00040E-1	2.60780E-9
8.50000E-2	1.00047E-1	1.30722E-9
8.60000E-2	9.99599E-2	1.32125E-9
8.70000E-2	9.99696E-2	4.24031E-9
8.80000E-2	1.00076E-1	2.46232E-8
8.90000E-2	1.00062E-1	5.59387E-9
9.00000E-2	9.99544E-2	2.78390E-9
9.10000E-2	1.00054E-1	2.04120E-9
9.20000E-2	1.00001E-1	2.01751E-9
9.30000E-2	1.00001E-1	1.14796E-9
9.40000E-2	9.99461E-2	2.03964E-8
9.50000E-2	1.00042E-1	1.01925E-8
9.60000E-2	1.00035E-1	3.56680E-9
9.70000E-2	9.99710E-2	2.84966E-9
9.80000E-2	1.00029E-1	7.84250E-10
9.90000E-2	9.99973E-2	2.25656E-9
