## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:34:48
Note	

[Acquisition Settings]
Sampling time (s)	5.000E-1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-5
Current Limit (A)	1.000E-5

[Waveform Settings]
V_HRS (V)	0.5000
V_LRS (V)	0.5000
V_READ (V)	0.5000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	100

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	4.91628E-1	4.68777E-7
5.00000E-4	4.99499E-1	1.29267E-6
1.00000E-3	5.00011E-1	1.38921E-6
1.50000E-3	4.99994E-1	1.37932E-6
2.00000E-3	5.00016E-1	1.36487E-6
2.50000E-3	5.00011E-1	1.36029E-6
3.00000E-3	5.00033E-1	1.35531E-6
3.50000E-3	5.00008E-1	1.34858E-6
4.00000E-3	5.00030E-1	1.34867E-6
4.50000E-3	5.00039E-1	1.34137E-6
5.00000E-3	5.00742E-1	2.74861E-7
5.50000E-3	5.00016E-1	7.78103E-8
6.00000E-3	4.99994E-1	4.86084E-8
6.50000E-3	5.00000E-1	3.61528E-8
7.00000E-3	4.99967E-1	2.89518E-8
7.50000E-3	5.00061E-1	2.52829E-8
8.00000E-3	4.99975E-1	2.31562E-8
8.50000E-3	5.00075E-1	1.98045E-8
9.00000E-3	4.99975E-1	1.87536E-8
9.50000E-3	5.00003E-1	1.60548E-8
1.00000E-2	4.99059E-1	5.45556E-7
1.05000E-2	4.99967E-1	1.31694E-6
1.10000E-2	4.99997E-1	1.33357E-6
1.15000E-2	4.99994E-1	1.33068E-6
1.20000E-2	4.99983E-1	1.32696E-6
1.25000E-2	5.00022E-1	1.32573E-6
1.30000E-2	5.00041E-1	1.32421E-6
1.35000E-2	4.99975E-1	1.32589E-6
1.40000E-2	5.00000E-1	1.32137E-6
1.45000E-2	5.00781E-1	1.03158E-6
1.50000E-2	5.00105E-1	1.30711E-7
1.55000E-2	5.00022E-1	6.08028E-8
1.60000E-2	5.00014E-1	4.19546E-8
1.65000E-2	4.99969E-1	3.34540E-8
1.70000E-2	5.00019E-1	2.64893E-8
1.75000E-2	5.00072E-1	2.23478E-8
1.80000E-2	4.99958E-1	2.19001E-8
1.85000E-2	4.99986E-1	1.82063E-8
1.90000E-2	5.00000E-1	1.68942E-8
1.95000E-2	4.99895E-1	3.38582E-8
2.00000E-2	4.99211E-1	9.78765E-7
2.05000E-2	4.99936E-1	1.31038E-6
2.10000E-2	5.00055E-1	1.31757E-6
2.15000E-2	4.99967E-1	1.31657E-6
2.20000E-2	5.00005E-1	1.31484E-6
2.25000E-2	4.99992E-1	1.31506E-6
2.30000E-2	4.99956E-1	1.31091E-6
2.35000E-2	5.00025E-1	1.31330E-6
2.40000E-2	5.00014E-1	1.31285E-6
2.45000E-2	5.00853E-1	6.14308E-7
2.50000E-2	5.00044E-1	8.98803E-8
2.55000E-2	5.00000E-1	5.03993E-8
2.60000E-2	4.99958E-1	3.91252E-8
2.65000E-2	4.99978E-1	3.02639E-8
2.70000E-2	4.99992E-1	2.39709E-8
2.75000E-2	5.00055E-1	2.21675E-8
2.80000E-2	4.99975E-1	2.06378E-8
2.85000E-2	5.00005E-1	1.94438E-8
2.90000E-2	4.99975E-1	1.67326E-8
2.95000E-2	4.99394E-1	2.33172E-7
3.00000E-2	4.99676E-1	1.22148E-6
3.05000E-2	4.99956E-1	1.30675E-6
3.10000E-2	5.00008E-1	1.30939E-6
3.15000E-2	5.00000E-1	1.30653E-6
3.20000E-2	5.00000E-1	1.30803E-6
3.25000E-2	5.00014E-1	1.30494E-6
3.30000E-2	4.99975E-1	1.30614E-6
3.35000E-2	5.00019E-1	1.30601E-6
3.40000E-2	5.00410E-1	1.27610E-6
3.45000E-2	5.00473E-1	2.21003E-7
3.50000E-2	5.00025E-1	7.08705E-8
3.55000E-2	5.00030E-1	4.45042E-8
3.60000E-2	5.00047E-1	3.33545E-8
3.65000E-2	5.00014E-1	2.80875E-8
3.70000E-2	4.99992E-1	2.37656E-8
3.75000E-2	4.99983E-1	2.16451E-8
3.80000E-2	4.99992E-1	1.85235E-8
3.85000E-2	4.99994E-1	2.03020E-8
3.90000E-2	5.00003E-1	1.44939E-8
3.95000E-2	4.99028E-1	6.11920E-7
4.00000E-2	5.00000E-1	1.28899E-6
4.05000E-2	4.99983E-1	1.30208E-6
4.10000E-2	4.99969E-1	1.30433E-6
4.15000E-2	4.99978E-1	1.30229E-6
4.20000E-2	4.99978E-1	1.30126E-6
4.25000E-2	4.99992E-1	1.30018E-6
4.30000E-2	5.00011E-1	1.30184E-6
4.35000E-2	5.00000E-1	1.30089E-6
4.40000E-2	5.00800E-1	9.41809E-7
4.45000E-2	5.00072E-1	1.19064E-7
4.50000E-2	5.00080E-1	5.49201E-8
4.55000E-2	5.00028E-1	4.03378E-8
4.60000E-2	4.99961E-1	3.38831E-8
4.65000E-2	5.00019E-1	2.36475E-8
4.70000E-2	4.99989E-1	2.41077E-8
4.75000E-2	5.00022E-1	1.83369E-8
4.80000E-2	5.00014E-1	1.82623E-8
4.85000E-2	5.00014E-1	1.74353E-8
4.90000E-2	4.99715E-1	5.37075E-8
4.95000E-2	4.99322E-1	1.01976E-6
5.00000E-2	5.00008E-1	1.29154E-6
5.05000E-2	5.00055E-1	1.29854E-6
5.10000E-2	4.99978E-1	1.29837E-6
5.15000E-2	5.00005E-1	1.29991E-6
5.20000E-2	4.99978E-1	1.29721E-6
5.25000E-2	4.99997E-1	1.29628E-6
5.30000E-2	5.00011E-1	1.29402E-6
5.35000E-2	5.00016E-1	1.29662E-6
5.40000E-2	5.00847E-1	5.32019E-7
5.45000E-2	5.00044E-1	8.17714E-8
5.50000E-2	5.00058E-1	4.88322E-8
5.55000E-2	5.00016E-1	3.60782E-8
5.60000E-2	4.99994E-1	3.05127E-8
5.65000E-2	4.99975E-1	2.47419E-8
5.70000E-2	5.00014E-1	2.24598E-8
5.75000E-2	5.00008E-1	1.78021E-8
5.80000E-2	5.00025E-1	1.72674E-8
5.85000E-2	4.99997E-1	1.72798E-8
5.90000E-2	4.99363E-1	2.83654E-7
5.95000E-2	4.99640E-1	1.23362E-6
6.00000E-2	4.99978E-1	1.29396E-6
6.05000E-2	4.99992E-1	1.29545E-6
6.10000E-2	4.99972E-1	1.29275E-6
6.15000E-2	5.00039E-1	1.29387E-6
6.20000E-2	4.99980E-1	1.29325E-6
6.25000E-2	5.00025E-1	1.29292E-6
6.30000E-2	4.99975E-1	1.29399E-6
6.35000E-2	5.00592E-1	1.21909E-6
6.40000E-2	5.00271E-1	1.89407E-7
6.45000E-2	5.00039E-1	6.60263E-8
6.50000E-2	5.00014E-1	3.98404E-8
6.55000E-2	5.00030E-1	3.56367E-8
6.60000E-2	5.00011E-1	2.66634E-8
6.65000E-2	4.99980E-1	2.46424E-8
6.70000E-2	4.99994E-1	1.92573E-8
6.75000E-2	5.00008E-1	2.03331E-8
6.80000E-2	5.00019E-1	1.71430E-8
6.85000E-2	4.99986E-1	1.56941E-8
6.90000E-2	4.99034E-1	6.85186E-7
6.95000E-2	4.99997E-1	1.27822E-6
7.00000E-2	4.99992E-1	1.29237E-6
7.05000E-2	4.99994E-1	1.29277E-6
7.10000E-2	5.00000E-1	1.28938E-6
7.15000E-2	4.99980E-1	1.29346E-6
7.20000E-2	5.00016E-1	1.28797E-6
7.25000E-2	5.00016E-1	1.29080E-6
7.30000E-2	4.99983E-1	1.29027E-6
7.35000E-2	5.00844E-1	8.64874E-7
7.40000E-2	5.00094E-1	1.07062E-7
7.45000E-2	5.00030E-1	5.80356E-8
7.50000E-2	4.99997E-1	3.90009E-8
7.55000E-2	5.00014E-1	2.91197E-8
7.60000E-2	5.00039E-1	2.51586E-8
7.65000E-2	5.00022E-1	2.22110E-8
7.70000E-2	4.99975E-1	2.17695E-8
7.75000E-2	4.99989E-1	1.66082E-8
7.80000E-2	5.00022E-1	1.73233E-8
7.85000E-2	4.99704E-1	7.73128E-8
7.90000E-2	4.99385E-1	1.06569E-6
7.95000E-2	4.99961E-1	1.28563E-6
8.00000E-2	4.99992E-1	1.29012E-6
8.05000E-2	5.00014E-1	1.28936E-6
8.10000E-2	4.99989E-1	1.28698E-6
8.15000E-2	5.00066E-1	1.28856E-6
8.20000E-2	4.99986E-1	1.28737E-6
8.25000E-2	5.00008E-1	1.28573E-6
8.30000E-2	4.99994E-1	1.28886E-6
8.35000E-2	5.00861E-1	4.51496E-7
8.40000E-2	5.00052E-1	7.93151E-8
8.45000E-2	5.00019E-1	4.61210E-8
8.50000E-2	5.00016E-1	3.52387E-8
8.55000E-2	4.99964E-1	2.99281E-8
8.60000E-2	4.99992E-1	2.42445E-8
8.65000E-2	5.00055E-1	1.87349E-8
8.70000E-2	5.00025E-1	2.09798E-8
8.75000E-2	5.00000E-1	1.61978E-8
8.80000E-2	4.99986E-1	1.76032E-8
8.85000E-2	4.99349E-1	3.34253E-7
8.90000E-2	4.99737E-1	1.25316E-6
8.95000E-2	4.99969E-1	1.28491E-6
9.00000E-2	5.00044E-1	1.28721E-6
9.05000E-2	5.00003E-1	1.28488E-6
9.10000E-2	4.99994E-1	1.28742E-6
9.15000E-2	5.00011E-1	1.28317E-6
9.20000E-2	5.00011E-1	1.28591E-6
9.25000E-2	4.99978E-1	1.28420E-6
9.30000E-2	5.00631E-1	1.16357E-6
9.35000E-2	5.00213E-1	1.63936E-7
9.40000E-2	5.00055E-1	6.34581E-8
9.45000E-2	4.99997E-1	4.16935E-8
9.50000E-2	4.99994E-1	3.31058E-8
9.55000E-2	5.00005E-1	2.56561E-8
9.60000E-2	5.00005E-1	2.39398E-8
9.65000E-2	4.99975E-1	2.01465E-8
9.70000E-2	5.00036E-1	1.85670E-8
9.75000E-2	5.00016E-1	1.79763E-8
9.80000E-2	4.99967E-1	1.64963E-8
9.85000E-2	4.99095E-1	7.58284E-7
9.90000E-2	5.00011E-1	1.27142E-6
9.95000E-2	4.99961E-1	1.28726E-6
1.00000E-1	4.99997E-1	1.28516E-6
1.00500E-1	4.99992E-1	1.28359E-6
1.01000E-1	4.99980E-1	1.28337E-6
1.01500E-1	4.99992E-1	1.28519E-6
1.02000E-1	4.99986E-1	1.28170E-6
1.02500E-1	5.00011E-1	1.28455E-6
1.03000E-1	5.00781E-1	7.91260E-7
1.03500E-1	5.00108E-1	9.95500E-8
1.04000E-1	5.00014E-1	5.40744E-8
1.04500E-1	4.99994E-1	3.85656E-8
1.05000E-1	5.00005E-1	2.98286E-8
1.05500E-1	4.99989E-1	2.56250E-8
1.06000E-1	5.00033E-1	2.29324E-8
1.06500E-1	5.00005E-1	1.84613E-8
1.07000E-1	4.99964E-1	1.92262E-8
1.07500E-1	4.99997E-1	1.68258E-8
1.08000E-1	4.99579E-1	1.09605E-7
1.08500E-1	4.99490E-1	1.10079E-6
1.09000E-1	5.00025E-1	1.27957E-6
1.09500E-1	4.99986E-1	1.28284E-6
1.10000E-1	4.99986E-1	1.28328E-6
1.10500E-1	4.99989E-1	1.28198E-6
1.11000E-1	5.00025E-1	1.28130E-6
1.11500E-1	5.00019E-1	1.28222E-6
1.12000E-1	4.99933E-1	1.28190E-6
