## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:18:43
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.2000
t_LRS (s)	0.2000
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	8.52496E-1	3.75879E-7
1.00000E-3	1.00011E+0	5.53276E-8
2.00000E-3	1.00008E+0	3.69004E-8
3.00000E-3	9.99958E-1	2.99091E-8
4.00000E-3	1.00004E+0	2.36353E-8
5.00000E-3	9.99950E-1	2.08483E-8
6.00000E-3	9.97007E-1	6.30073E-8
7.00000E-3	1.00160E+0	3.08464E-7
8.00000E-3	1.00019E+0	6.40873E-8
9.00000E-3	1.00003E+0	4.03380E-8
1.00000E-2	1.00001E+0	3.01042E-8
1.10000E-2	1.00009E+0	2.41367E-8
1.20000E-2	9.99965E-1	2.02531E-8
1.30000E-2	9.98423E-1	2.78853E-7
1.40000E-2	1.00063E+0	1.11062E-7
1.50000E-2	1.00010E+0	4.98071E-8
1.60000E-2	1.00000E+0	3.42546E-8
1.70000E-2	9.99976E-1	2.57265E-8
1.80000E-2	1.00004E+0	2.15028E-8
1.90000E-2	1.00004E+0	1.82266E-8
2.00000E-2	9.99115E-1	3.26177E-7
2.10000E-2	1.00024E+0	7.22582E-8
2.20000E-2	1.00009E+0	4.06933E-8
2.30000E-2	1.00004E+0	2.94089E-8
2.40000E-2	1.00001E+0	2.31126E-8
2.50000E-2	1.00002E+0	2.01524E-8
2.60000E-2	9.97404E-1	2.03607E-7
2.70000E-2	1.00173E+0	1.58657E-7
2.80000E-2	1.00008E+0	5.37465E-8
2.90000E-2	1.00014E+0	3.43085E-8
3.00000E-2	9.99944E-1	2.59612E-8
3.10000E-2	1.00004E+0	2.15259E-8
3.20000E-2	1.00005E+0	1.72657E-8
3.30000E-2	9.99125E-1	2.94976E-7
3.40000E-2	1.00037E+0	8.52892E-8
3.50000E-2	1.00008E+0	4.29392E-8
3.60000E-2	1.00005E+0	2.99963E-8
3.70000E-2	9.99987E-1	2.30674E-8
3.80000E-2	9.99977E-1	1.97849E-8
3.90000E-2	9.98848E-1	2.86372E-8
4.00000E-2	1.00086E+0	3.13562E-7
4.10000E-2	1.00016E+0	6.00431E-8
4.20000E-2	1.00000E+0	3.69484E-8
4.30000E-2	1.00006E+0	2.57487E-8
4.40000E-2	1.00006E+0	2.12572E-8
4.50000E-2	1.00000E+0	1.87857E-8
4.60000E-2	9.98793E-1	2.51865E-7
4.70000E-2	1.00065E+0	1.10824E-7
4.80000E-2	1.00011E+0	4.63055E-8
4.90000E-2	1.00002E+0	3.14260E-8
5.00000E-2	1.00009E+0	2.40373E-8
5.10000E-2	9.99922E-1	1.95727E-8
5.20000E-2	1.00002E+0	1.63703E-8
5.30000E-2	9.99514E-1	3.06943E-7
5.40000E-2	1.00022E+0	6.90138E-8
5.50000E-2	1.00007E+0	3.92887E-8
5.60000E-2	1.00001E+0	2.69367E-8
5.70000E-2	1.00002E+0	2.20186E-8
5.80000E-2	1.00003E+0	1.84230E-8
5.90000E-2	9.96632E-1	1.63296E-7
6.00000E-2	1.00269E+0	1.78472E-7
6.10000E-2	1.00010E+0	5.20414E-8
6.20000E-2	1.00008E+0	3.25420E-8
6.30000E-2	1.00001E+0	2.46086E-8
6.40000E-2	1.00001E+0	2.03251E-8
6.50000E-2	1.00005E+0	1.62728E-8
6.60000E-2	9.99187E-1	2.78354E-7
6.70000E-2	1.00037E+0	8.55507E-8
6.80000E-2	1.00001E+0	4.19123E-8
6.90000E-2	1.00007E+0	2.82694E-8
7.00000E-2	1.00001E+0	2.28932E-8
7.10000E-2	1.00002E+0	1.75575E-8
7.20000E-2	9.99782E-1	1.80334E-8
7.30000E-2	9.99900E-1	3.13118E-7
7.40000E-2	1.00013E+0	5.93094E-8
7.50000E-2	1.00008E+0	3.47658E-8
7.60000E-2	1.00006E+0	2.55149E-8
7.70000E-2	9.99966E-1	2.03793E-8
7.80000E-2	1.00000E+0	1.69899E-8
7.90000E-2	9.99060E-1	2.33719E-7
8.00000E-2	1.00072E+0	1.15964E-7
8.10000E-2	1.00010E+0	4.57744E-8
8.20000E-2	1.00005E+0	3.06184E-8
8.30000E-2	9.99982E-1	2.24687E-8
8.40000E-2	1.00012E+0	1.92261E-8
8.50000E-2	9.99994E-1	1.64648E-8
8.60000E-2	9.99551E-1	2.93514E-7
8.70000E-2	1.00018E+0	7.09345E-8
8.80000E-2	1.00008E+0	3.74118E-8
8.90000E-2	1.00006E+0	2.67307E-8
9.00000E-2	9.99995E-1	2.08113E-8
9.10000E-2	1.00005E+0	1.77700E-8
9.20000E-2	9.96198E-1	1.14065E-7
9.30000E-2	1.00340E+0	2.14280E-7
9.40000E-2	1.00015E+0	5.20043E-8
9.50000E-2	1.00007E+0	3.14331E-8
9.60000E-2	1.00000E+0	2.41741E-8
9.70000E-2	1.00003E+0	1.91791E-8
9.80000E-2	9.99976E-1	1.66705E-8
9.90000E-2	9.99289E-1	2.64422E-7
1.00000E-1	1.00049E+0	8.83436E-8
1.01000E-1	1.00004E+0	4.10701E-8
1.02000E-1	1.00003E+0	2.77150E-8
1.03000E-1	1.00009E+0	2.14321E-8
1.04000E-1	1.00002E+0	1.85093E-8
1.05000E-1	9.99957E-1	1.53499E-8
1.06000E-1	9.99688E-1	3.04787E-7
1.07000E-1	1.00021E+0	5.91636E-8
1.08000E-1	1.00006E+0	3.52638E-8
1.09000E-1	1.00003E+0	2.47990E-8
1.10000E-1	1.00000E+0	1.98136E-8
1.11000E-1	1.00002E+0	1.73306E-8
1.12000E-1	9.98768E-1	2.15340E-7
1.13000E-1	1.00088E+0	1.23778E-7
1.14000E-1	1.00013E+0	4.54493E-8
1.15000E-1	1.00006E+0	3.03326E-8
1.16000E-1	1.00001E+0	2.24469E-8
1.17000E-1	9.99972E-1	1.76647E-8
1.18000E-1	9.99991E-1	1.60718E-8
1.19000E-1	9.99602E-1	2.82993E-7
1.20000E-1	1.00027E+0	7.17190E-8
1.21000E-1	1.00009E+0	3.76935E-8
1.22000E-1	1.00006E+0	2.65503E-8
1.23000E-1	9.99991E-1	2.05064E-8
1.24000E-1	9.99990E-1	1.70519E-8
1.25000E-1	9.97001E-1	6.32682E-8
1.26000E-1	1.00301E+0	2.57505E-7
1.27000E-1	1.00011E+0	5.20676E-8
1.28000E-1	1.00005E+0	3.11679E-8
1.29000E-1	1.00005E+0	2.38581E-8
1.30000E-1	9.99991E-1	1.88920E-8
1.31000E-1	9.99982E-1	1.61244E-8
1.32000E-1	9.99320E-1	2.51550E-7
1.33000E-1	1.00049E+0	9.20405E-8
1.34000E-1	1.00007E+0	4.07516E-8
1.35000E-1	1.00009E+0	2.86110E-8
1.36000E-1	9.99980E-1	2.14748E-8
1.37000E-1	1.00000E+0	1.70610E-8
1.38000E-1	9.99989E-1	1.56033E-8
1.39000E-1	9.99702E-1	2.95466E-7
1.40000E-1	1.00021E+0	6.07312E-8
1.41000E-1	1.00006E+0	3.44532E-8
1.42000E-1	1.00003E+0	2.42452E-8
1.43000E-1	1.00002E+0	1.98379E-8
1.44000E-1	9.99995E-1	1.60795E-8
1.45000E-1	9.98354E-1	1.95196E-7
1.46000E-1	1.00138E+0	1.35923E-7
1.47000E-1	1.00007E+0	4.62899E-8
1.48000E-1	1.00009E+0	2.91109E-8
1.49000E-1	9.99976E-1	2.17631E-8
1.50000E-1	1.00000E+0	1.85507E-8
1.51000E-1	1.00005E+0	1.49441E-8
1.52000E-1	9.99604E-1	2.73695E-7
1.53000E-1	1.00024E+0	7.44034E-8
1.54000E-1	1.00007E+0	3.75243E-8
1.55000E-1	9.99994E-1	2.58839E-8
1.56000E-1	1.00004E+0	1.99813E-8
1.57000E-1	1.00004E+0	1.63666E-8
1.58000E-1	9.98614E-1	2.99480E-8
1.59000E-1	1.00146E+0	2.86906E-7
1.60000E-1	1.00016E+0	5.28882E-8
1.61000E-1	1.00000E+0	3.09840E-8
1.62000E-1	1.00004E+0	2.38774E-8
1.63000E-1	9.99969E-1	1.91865E-8
1.64000E-1	1.00003E+0	1.49183E-8
1.65000E-1	9.99195E-1	2.39259E-7
1.66000E-1	1.00066E+0	9.77387E-8
1.67000E-1	1.00005E+0	4.10486E-8
1.68000E-1	1.00006E+0	2.78512E-8
1.69000E-1	9.99973E-1	2.12339E-8
1.70000E-1	1.00008E+0	1.69750E-8
1.71000E-1	9.99955E-1	1.54132E-8
1.72000E-1	9.99666E-1	2.87699E-7
1.73000E-1	1.00022E+0	6.16089E-8
1.74000E-1	1.00003E+0	3.44669E-8
1.75000E-1	1.00005E+0	2.48165E-8
1.76000E-1	1.00004E+0	1.90189E-8
1.77000E-1	1.00004E+0	1.59692E-8
1.78000E-1	9.97282E-1	1.64319E-7
1.79000E-1	1.00227E+0	1.57615E-7
1.80000E-1	1.00013E+0	4.62164E-8
1.81000E-1	1.00006E+0	2.96725E-8
1.82000E-1	9.99964E-1	2.22692E-8
1.83000E-1	9.99994E-1	1.75194E-8
1.84000E-1	1.00001E+0	1.50772E-8
1.85000E-1	9.99547E-1	2.63815E-7
1.86000E-1	1.00038E+0	7.67605E-8
1.87000E-1	9.99994E-1	3.75598E-8
1.88000E-1	1.00003E+0	2.59319E-8
1.89000E-1	1.00006E+0	2.02817E-8
1.90000E-1	1.00002E+0	1.64105E-8
1.91000E-1	9.99660E-1	1.74820E-8
1.92000E-1	1.00011E+0	2.94379E-7
1.93000E-1	1.00015E+0	5.33420E-8
1.94000E-1	1.00003E+0	3.15992E-8
1.95000E-1	1.00006E+0	2.35474E-8
1.96000E-1	1.00001E+0	1.84607E-8
1.97000E-1	9.99979E-1	1.48669E-8
1.98000E-1	9.99130E-1	2.24846E-7
1.99000E-1	1.00075E+0	1.04821E-7
2.00000E-1	1.00008E+0	4.19281E-8
2.01000E-1	1.00002E+0	2.73042E-8
2.02000E-1	1.00001E+0	2.15293E-8
2.03000E-1	9.99989E-1	1.63326E-8
2.04000E-1	1.00003E+0	1.53605E-8
2.05000E-1	9.99636E-1	2.79430E-7
2.06000E-1	1.00028E+0	6.43793E-8
2.07000E-1	9.99986E-1	3.50425E-8
2.08000E-1	1.00003E+0	2.38422E-8
2.09000E-1	1.00003E+0	1.91510E-8
2.10000E-1	9.99997E-1	1.56909E-8
2.11000E-1	9.96460E-1	1.20868E-7
2.12000E-1	1.00325E+0	1.91030E-7
2.13000E-1	1.00010E+0	4.77077E-8
2.14000E-1	1.00004E+0	2.96068E-8
2.15000E-1	1.00002E+0	2.12308E-8
2.16000E-1	1.00001E+0	1.81462E-8
2.17000E-1	9.99965E-1	1.47459E-8
2.18000E-1	9.99464E-1	2.54050E-7
2.19000E-1	1.00038E+0	8.15097E-8
2.20000E-1	1.00006E+0	3.75461E-8
2.21000E-1	1.00004E+0	2.58172E-8
2.22000E-1	1.00005E+0	1.98373E-8
2.23000E-1	9.99959E-1	1.62338E-8
2.24000E-1	9.99989E-1	1.43928E-8
2.25000E-1	9.99806E-1	2.90861E-7
2.26000E-1	1.00014E+0	5.49785E-8
2.27000E-1	1.00005E+0	3.13153E-8
2.28000E-1	1.00001E+0	2.34155E-8
2.29000E-1	1.00005E+0	1.79037E-8
2.30000E-1	9.99991E-1	1.53618E-8
2.31000E-1	9.98967E-1	2.10452E-7
2.32000E-1	1.00085E+0	1.13607E-7
2.33000E-1	1.00010E+0	4.28226E-8
2.34000E-1	1.00004E+0	2.67282E-8
2.35000E-1	1.00002E+0	2.07246E-8
2.36000E-1	1.00001E+0	1.75163E-8
2.37000E-1	9.99993E-1	1.40612E-8
2.38000E-1	9.99648E-1	2.72764E-7
2.39000E-1	1.00026E+0	6.59426E-8
2.40000E-1	1.00009E+0	3.36675E-8
2.41000E-1	9.99982E-1	2.46690E-8
2.42000E-1	1.00010E+0	1.92579E-8
2.43000E-1	9.99957E-1	1.58972E-8
2.44000E-1	9.96842E-1	6.97483E-8
2.45000E-1	1.00319E+0	2.36073E-7
2.46000E-1	1.00010E+0	4.85205E-8
2.47000E-1	1.00001E+0	2.89270E-8
2.48000E-1	1.00004E+0	2.14698E-8
2.49000E-1	1.00005E+0	1.81178E-8
2.50000E-1	9.99962E-1	1.47606E-8
2.51000E-1	9.99391E-1	2.43901E-7
2.52000E-1	1.00048E+0	8.59659E-8
2.53000E-1	1.00007E+0	3.77238E-8
2.54000E-1	1.00005E+0	2.53803E-8
2.55000E-1	9.99997E-1	2.06872E-8
2.56000E-1	1.00003E+0	1.57168E-8
