## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:18:38
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.2000
t_LRS (s)	0.2000
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	6.87251E-1	7.58387E-7
1.00000E-3	4.04704E-1	1.00033E-6
2.00000E-3	4.04974E-1	9.99947E-7
3.00000E-3	6.50139E-1	8.26006E-7
4.00000E-3	1.00061E+0	1.07320E-7
5.00000E-3	1.00009E+0	5.13146E-8
6.00000E-3	9.99566E-1	3.84655E-8
7.00000E-3	5.95076E-1	9.65123E-7
8.00000E-3	4.26824E-1	1.00005E-6
9.00000E-3	4.24915E-1	1.00003E-6
1.00000E-2	8.87598E-1	4.96846E-7
1.10000E-2	1.00029E+0	8.05812E-8
1.20000E-2	1.00002E+0	4.74624E-8
1.30000E-2	9.28943E-1	3.70869E-7
1.40000E-2	4.62705E-1	1.00161E-6
1.50000E-2	4.37329E-1	1.00006E-6
1.60000E-2	5.40593E-1	9.88566E-7
1.70000E-2	1.00228E+0	1.62237E-7
1.80000E-2	1.00016E+0	6.61707E-8
1.90000E-2	1.00008E+0	4.29925E-8
2.00000E-2	7.36393E-1	7.49437E-7
2.10000E-2	4.51417E-1	1.00025E-6
2.20000E-2	4.45099E-1	1.00005E-6
2.30000E-2	7.68448E-1	6.93727E-7
2.40000E-2	1.00041E+0	1.03985E-7
2.50000E-2	1.00009E+0	5.72534E-8
2.60000E-2	9.92255E-1	1.52995E-7
2.70000E-2	5.39836E-1	1.00522E-6
2.80000E-2	4.54451E-1	1.00010E-6
2.90000E-2	4.63298E-1	9.97719E-7
3.00000E-2	9.73920E-1	3.56641E-7
3.10000E-2	1.00022E+0	8.00956E-8
3.20000E-2	1.00001E+0	4.88886E-8
3.30000E-2	8.57970E-1	5.33931E-7
3.40000E-2	4.71960E-1	1.00063E-6
3.50000E-2	4.58332E-1	1.00005E-6
3.60000E-2	6.53231E-1	8.71169E-7
3.70000E-2	1.00063E+0	1.36380E-7
3.80000E-2	1.00007E+0	6.50693E-8
3.90000E-2	1.00004E+0	4.30667E-8
4.00000E-2	6.59879E-1	9.11278E-7
4.10000E-2	4.67344E-1	1.00013E-6
4.20000E-2	4.61962E-1	1.00001E-6
4.30000E-2	8.68531E-1	5.50996E-7
4.40000E-2	1.00031E+0	9.54096E-8
4.50000E-2	1.00008E+0	5.51961E-8
4.60000E-2	9.56051E-1	3.17362E-7
4.70000E-2	5.04371E-1	1.00237E-6
4.80000E-2	4.68597E-1	1.00008E-6
4.90000E-2	5.38189E-1	9.93800E-7
5.00000E-2	1.00326E+0	2.11419E-7
5.10000E-2	1.00022E+0	7.30536E-8
5.20000E-2	1.00008E+0	4.76061E-8
5.30000E-2	7.80069E-1	6.97119E-7
5.40000E-2	4.79658E-1	1.00030E-6
5.50000E-2	4.71029E-1	1.00006E-6
5.60000E-2	7.52884E-1	7.37925E-7
5.70000E-2	1.00038E+0	1.15924E-7
5.80000E-2	1.00019E+0	6.04557E-8
5.90000E-2	9.96360E-1	1.01876E-7
6.00000E-2	5.85904E-1	1.00576E-6
6.10000E-2	4.77507E-1	1.00009E-6
6.20000E-2	4.77503E-1	9.98802E-7
6.30000E-2	9.57340E-1	4.04323E-7
6.40000E-2	1.00013E+0	8.58459E-8
6.50000E-2	1.00012E+0	5.09019E-8
6.60000E-2	8.90252E-1	4.82286E-7
6.70000E-2	4.95727E-1	1.00085E-6
6.80000E-2	4.78448E-1	1.00005E-6
6.90000E-2	6.40684E-1	9.08493E-7
7.00000E-2	1.00051E+0	1.48186E-7
7.10000E-2	1.00014E+0	6.82087E-8
7.20000E-2	1.00006E+0	4.44928E-8
7.30000E-2	7.01017E-1	8.60110E-7
7.40000E-2	4.85923E-1	1.00019E-6
7.50000E-2	4.80022E-1	1.00003E-6
7.60000E-2	8.47243E-1	5.94500E-7
7.70000E-2	1.00032E+0	1.00049E-7
7.80000E-2	1.00005E+0	5.73391E-8
7.90000E-2	9.73073E-1	2.65992E-7
8.00000E-2	5.32556E-1	1.00323E-6
8.10000E-2	4.85298E-1	1.00007E-6
8.20000E-2	5.29327E-1	9.95127E-7
8.30000E-2	1.00118E+0	2.55302E-7
8.40000E-2	1.00010E+0	7.70388E-8
8.50000E-2	1.00013E+0	4.88892E-8
8.60000E-2	8.13467E-1	6.43415E-7
8.70000E-2	4.95907E-1	1.00044E-6
8.80000E-2	4.85982E-1	1.00006E-6
8.90000E-2	7.34563E-1	7.76636E-7
9.00000E-2	1.00048E+0	1.22303E-7
9.10000E-2	1.00009E+0	6.27817E-8
9.20000E-2	9.98344E-1	6.29244E-8
9.30000E-2	6.22908E-1	9.96938E-7
9.40000E-2	4.91557E-1	1.00014E-6
9.50000E-2	4.87697E-1	9.99681E-7
9.60000E-2	9.37063E-1	4.45284E-7
9.70000E-2	1.00023E+0	8.98018E-8
9.80000E-2	1.00011E+0	5.20398E-8
9.90000E-2	9.16475E-1	4.30348E-7
1.00000E-1	5.12252E-1	1.00105E-6
1.01000E-1	4.91215E-1	1.00009E-6
1.02000E-1	6.23078E-1	9.45790E-7
1.03000E-1	1.00054E+0	1.54870E-7
1.04000E-1	1.00020E+0	6.93853E-8
1.05000E-1	1.00005E+0	4.56158E-8
1.06000E-1	7.34908E-1	8.07759E-7
1.07000E-1	4.98495E-1	1.00020E-6
1.08000E-1	4.91755E-1	1.00007E-6
1.09000E-1	8.25442E-1	6.34145E-7
1.10000E-1	1.00041E+0	1.04504E-7
1.11000E-1	1.00004E+0	5.81494E-8
1.12000E-1	9.85066E-1	2.12932E-7
1.13000E-1	5.57971E-1	1.00390E-6
1.14000E-1	4.96348E-1	1.00006E-6
1.15000E-1	5.21308E-1	9.96331E-7
1.16000E-1	9.94762E-1	2.96084E-7
1.17000E-1	1.00015E+0	7.93673E-8
1.18000E-1	1.00007E+0	4.85186E-8
1.19000E-1	8.43105E-1	5.92769E-7
1.20000E-1	5.07898E-1	1.00046E-6
1.21000E-1	4.96067E-1	1.00006E-6
1.22000E-1	7.14168E-1	8.12658E-7
1.23000E-1	1.00063E+0	1.29111E-7
1.24000E-1	1.00012E+0	6.37076E-8
1.25000E-1	9.99588E-1	4.71136E-8
1.26000E-1	6.55780E-1	9.65082E-7
1.27000E-1	5.01463E-1	1.00009E-6
1.28000E-1	4.96496E-1	1.00005E-6
1.29000E-1	9.14305E-1	4.85918E-7
1.30000E-1	1.00028E+0	9.10744E-8
1.31000E-1	1.00003E+0	5.34613E-8
1.32000E-1	9.39054E-1	3.77411E-7
1.33000E-1	5.26543E-1	1.00152E-6
1.34000E-1	5.00230E-1	1.00005E-6
1.35000E-1	6.04018E-1	9.76179E-7
1.36000E-1	1.00130E+0	1.64414E-7
1.37000E-1	1.00016E+0	7.14024E-8
1.38000E-1	1.00009E+0	4.48952E-8
1.39000E-1	7.65018E-1	7.55903E-7
1.40000E-1	5.07619E-1	1.00027E-6
1.41000E-1	5.00293E-1	1.00001E-6
1.42000E-1	8.03165E-1	6.73261E-7
1.43000E-1	1.00039E+0	1.08482E-7
1.44000E-1	1.00008E+0	5.81304E-8
1.45000E-1	9.92602E-1	1.61137E-7
1.46000E-1	5.83793E-1	1.00475E-6
1.47000E-1	5.04330E-1	1.00010E-6
1.48000E-1	5.15420E-1	9.97474E-7
1.49000E-1	9.83987E-1	3.35567E-7
1.50000E-1	1.00023E+0	8.04575E-8
1.51000E-1	1.00011E+0	4.94402E-8
1.52000E-1	8.69867E-1	5.40490E-7
1.53000E-1	5.17219E-1	1.00061E-6
1.54000E-1	5.03917E-1	1.00006E-6
1.55000E-1	6.93211E-1	8.48540E-7
1.56000E-1	1.00064E+0	1.35207E-7
1.57000E-1	1.00011E+0	6.45227E-8
1.58000E-1	9.99977E-1	4.28937E-8
1.59000E-1	6.85959E-1	9.17892E-7
1.60000E-1	5.08982E-1	1.00014E-6
1.61000E-1	5.03642E-1	1.00004E-6
1.62000E-1	8.90439E-1	5.26571E-7
1.63000E-1	1.00025E+0	9.33346E-8
1.64000E-1	1.00008E+0	5.36237E-8
1.65000E-1	9.58321E-1	3.24897E-7
1.66000E-1	5.40410E-1	1.00221E-6
1.67000E-1	5.07240E-1	1.00005E-6
1.68000E-1	5.82434E-1	9.92441E-7
1.69000E-1	1.00269E+0	1.85941E-7
1.70000E-1	1.00016E+0	7.18649E-8
1.71000E-1	1.00012E+0	4.48787E-8
1.72000E-1	7.93656E-1	7.03748E-7
1.73000E-1	5.14872E-1	1.00031E-6
1.74000E-1	5.06633E-1	1.00003E-6
1.75000E-1	7.80673E-1	7.12075E-7
1.76000E-1	1.00041E+0	1.11256E-7
1.77000E-1	1.00011E+0	5.83931E-8
1.78000E-1	9.96115E-1	1.08947E-7
1.79000E-1	6.10508E-1	1.00531E-6
1.80000E-1	5.10768E-1	1.00009E-6
1.81000E-1	5.12194E-1	9.98588E-7
1.82000E-1	9.69283E-1	3.76538E-7
1.83000E-1	1.00018E+0	8.10602E-8
1.84000E-1	1.00008E+0	4.87019E-8
1.85000E-1	8.94261E-1	4.88532E-7
1.86000E-1	5.25593E-1	1.00082E-6
1.87000E-1	5.09694E-1	1.00002E-6
1.88000E-1	6.71787E-1	8.84392E-7
1.89000E-1	1.00062E+0	1.41254E-7
1.90000E-1	1.00011E+0	6.44242E-8
1.91000E-1	1.00011E+0	4.19596E-8
1.92000E-1	7.14854E-1	8.66884E-7
1.93000E-1	5.14959E-1	1.00015E-6
1.94000E-1	5.09384E-1	1.00009E-6
1.95000E-1	8.66395E-1	5.66695E-7
1.96000E-1	1.00027E+0	9.47991E-8
1.97000E-1	1.00014E+0	5.33167E-8
1.98000E-1	9.73139E-1	2.72799E-7
1.99000E-1	5.56025E-1	1.00294E-6
2.00000E-1	5.12475E-1	1.00006E-6
2.01000E-1	5.62459E-1	9.94778E-7
2.02000E-1	1.00304E+0	2.24724E-7
2.03000E-1	1.00020E+0	7.18533E-8
2.04000E-1	1.00001E+0	4.56794E-8
2.05000E-1	8.20390E-1	6.52266E-7
2.06000E-1	5.20948E-1	1.00037E-6
2.07000E-1	5.11719E-1	1.00006E-6
2.08000E-1	7.58061E-1	7.50980E-7
2.09000E-1	1.00041E+0	1.14428E-7
2.10000E-1	1.00016E+0	5.90850E-8
2.11000E-1	9.97926E-1	6.48960E-8
2.12000E-1	6.38316E-1	9.99709E-7
2.13000E-1	5.15782E-1	1.00010E-6
2.14000E-1	5.12544E-1	9.99583E-7
2.15000E-1	9.49801E-1	4.15376E-7
2.16000E-1	1.00024E+0	8.28769E-8
2.17000E-1	1.00016E+0	4.84871E-8
2.18000E-1	9.17059E-1	4.36936E-7
2.19000E-1	5.33621E-1	1.00108E-6
2.20000E-1	5.14363E-1	9.99998E-7
2.21000E-1	6.50203E-1	9.23111E-7
2.22000E-1	1.00042E+0	1.44581E-7
2.23000E-1	1.00022E+0	6.53900E-8
2.24000E-1	1.00002E+0	4.15208E-8
2.25000E-1	7.42478E-1	8.15746E-7
2.26000E-1	5.19853E-1	1.00020E-6
2.27000E-1	5.13776E-1	1.00002E-6
2.28000E-1	8.42662E-1	6.06189E-7
2.29000E-1	1.00030E+0	9.79435E-8
2.30000E-1	1.00010E+0	5.26943E-8
2.31000E-1	9.84328E-1	2.20264E-7
2.32000E-1	5.73814E-1	1.00366E-6
2.33000E-1	5.16803E-1	1.00006E-6
2.34000E-1	5.46399E-1	9.95968E-7
2.35000E-1	9.98957E-1	2.64470E-7
2.36000E-1	1.00019E+0	7.37635E-8
2.37000E-1	1.00007E+0	4.44660E-8
2.38000E-1	8.45209E-1	5.99908E-7
2.39000E-1	5.26416E-1	1.00047E-6
2.40000E-1	5.15908E-1	1.00004E-6
2.41000E-1	7.34901E-1	7.88810E-7
2.42000E-1	1.00050E+0	1.19097E-7
2.43000E-1	1.00013E+0	5.81996E-8
2.44000E-1	9.99334E-1	4.49544E-8
2.45000E-1	6.64675E-1	9.71989E-7
2.46000E-1	5.19868E-1	1.00014E-6
2.47000E-1	5.15614E-1	9.99966E-7
2.48000E-1	9.26581E-1	4.57197E-7
2.49000E-1	1.00019E+0	8.39681E-8
2.50000E-1	1.00013E+0	4.85018E-8
2.51000E-1	9.37819E-1	3.84207E-7
2.52000E-1	5.42109E-1	1.00142E-6
2.53000E-1	5.18110E-1	1.00004E-6
2.54000E-1	6.27724E-1	9.59799E-7
2.55000E-1	1.00076E+0	1.49533E-7
2.56000E-1	1.00016E+0	6.45033E-8
2.57000E-1	1.00006E+0	4.17072E-8
2.58000E-1	7.68963E-1	7.64280E-7
2.59000E-1	5.23896E-1	1.00023E-6
2.60000E-1	5.17360E-1	1.00003E-6
2.61000E-1	8.19743E-1	6.46182E-7
2.62000E-1	1.00032E+0	9.84549E-8
2.63000E-1	1.00015E+0	5.37577E-8
2.64000E-1	9.91614E-1	1.67858E-7
2.65000E-1	5.93062E-1	1.00444E-6
2.66000E-1	5.20541E-1	1.00005E-6
2.67000E-1	5.34537E-1	9.97184E-7
2.68000E-1	9.90362E-1	3.04630E-7
2.69000E-1	1.00017E+0	7.38785E-8
2.70000E-1	1.00009E+0	4.40185E-8
2.71000E-1	8.69535E-1	5.50042E-7
2.72000E-1	5.31445E-1	1.00059E-6
2.73000E-1	5.19390E-1	1.00002E-6
2.74000E-1	7.12178E-1	8.25711E-7
2.75000E-1	1.00055E+0	1.23193E-7
2.76000E-1	1.00014E+0	5.90367E-8
2.77000E-1	9.99928E-1	3.86977E-8
2.78000E-1	6.90530E-1	9.28617E-7
2.79000E-1	5.23293E-1	1.00012E-6
2.80000E-1	5.18835E-1	1.00002E-6
2.81000E-1	9.02764E-1	4.97362E-7
2.82000E-1	1.00020E+0	8.58867E-8
2.83000E-1	1.00009E+0	4.76740E-8
2.84000E-1	9.56022E-1	3.33958E-7
2.85000E-1	5.51576E-1	1.00188E-6
2.86000E-1	5.21137E-1	1.00008E-6
2.87000E-1	6.04543E-1	9.86103E-7
2.88000E-1	1.00196E+0	1.61426E-7
2.89000E-1	1.00014E+0	6.54698E-8
2.90000E-1	1.00000E+0	4.10025E-8
2.91000E-1	7.94262E-1	7.14001E-7
2.92000E-1	5.27558E-1	1.00027E-6
2.93000E-1	5.20472E-1	1.00004E-6
2.94000E-1	7.95443E-1	6.86934E-7
2.95000E-1	1.00034E+0	1.02041E-7
2.96000E-1	1.00018E+0	5.30876E-8
2.97000E-1	9.95610E-1	1.15612E-7
2.98000E-1	6.16017E-1	1.00510E-6
2.99000E-1	5.23358E-1	1.00006E-6
3.00000E-1	5.27354E-1	9.98325E-7
3.01000E-1	9.76567E-1	3.46080E-7
3.02000E-1	1.00019E+0	7.42706E-8
3.03000E-1	1.00005E+0	4.40132E-8
3.04000E-1	8.92486E-1	4.98886E-7
3.05000E-1	5.36526E-1	1.00075E-6
3.06000E-1	5.21975E-1	1.00003E-6
3.07000E-1	6.89293E-1	8.63396E-7
3.08000E-1	1.00053E+0	1.29154E-7
3.09000E-1	1.00015E+0	5.86599E-8
3.10000E-1	1.00003E+0	3.74757E-8
3.11000E-1	7.16279E-1	8.77874E-7
3.12000E-1	5.26306E-1	1.00020E-6
3.13000E-1	5.21579E-1	1.00001E-6
3.14000E-1	8.77932E-1	5.39421E-7
3.15000E-1	1.00036E+0	8.65976E-8
3.16000E-1	1.00000E+0	4.89391E-8
3.17000E-1	9.70872E-1	2.80064E-7
3.18000E-1	5.63410E-1	1.00279E-6
3.19000E-1	5.24058E-1	1.00004E-6
3.20000E-1	5.80719E-1	9.94333E-7
3.21000E-1	1.00333E+0	1.93554E-7
3.22000E-1	1.00012E+0	6.57802E-8
3.23000E-1	1.00011E+0	4.14563E-8
3.24000E-1	8.18622E-1	6.61487E-7
3.25000E-1	5.31224E-1	1.00035E-6
3.26000E-1	5.22890E-1	1.00005E-6
3.27000E-1	7.71719E-1	7.27354E-7
3.28000E-1	1.00042E+0	1.04725E-7
3.29000E-1	1.00013E+0	5.32990E-8
3.30000E-1	9.97609E-1	6.88623E-8
3.31000E-1	6.40280E-1	1.00244E-6
3.32000E-1	5.26197E-1	1.00012E-6
3.33000E-1	5.24060E-1	9.99314E-7
3.34000E-1	9.58105E-1	3.88204E-7
3.35000E-1	1.00025E+0	7.55254E-8
3.36000E-1	1.00005E+0	4.34494E-8
3.37000E-1	9.14316E-1	4.46383E-7
3.38000E-1	5.42114E-1	1.00093E-6
3.39000E-1	5.24521E-1	1.00007E-6
3.40000E-1	6.66105E-1	9.03253E-7
3.41000E-1	1.00043E+0	1.32604E-7
3.42000E-1	1.00012E+0	6.00272E-8
3.43000E-1	1.00004E+0	3.77624E-8
3.44000E-1	7.41815E-1	8.26329E-7
3.45000E-1	5.29303E-1	1.00020E-6
3.46000E-1	5.23772E-1	1.00005E-6
3.47000E-1	8.54037E-1	5.81214E-7
3.48000E-1	1.00032E+0	8.82083E-8
3.49000E-1	1.00010E+0	4.81970E-8
3.50000E-1	9.82464E-1	2.29001E-7
