## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:11:34
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	8.54838E-1	3.36468E-7
1.00000E-3	1.00005E+0	1.50059E-8
2.00000E-3	9.99987E-1	1.01679E-8
3.00000E-3	9.99950E-1	8.54721E-9
4.00000E-3	9.99995E-1	6.78381E-9
5.00000E-3	1.00002E+0	6.84801E-9
6.00000E-3	1.00001E+0	6.31631E-9
7.00000E-3	1.00002E+0	6.40296E-9
8.00000E-3	9.99950E-1	5.37851E-9
9.00000E-3	9.99991E-1	5.95291E-9
1.00000E-2	1.00004E+0	5.22424E-9
1.10000E-2	9.99961E-1	6.00402E-9
1.20000E-2	1.00004E+0	4.38617E-9
1.30000E-2	9.99998E-1	5.05438E-9
1.40000E-2	9.99966E-1	5.65652E-9
1.50000E-2	9.99966E-1	4.81159E-9
1.60000E-2	9.99980E-1	4.76266E-9
1.70000E-2	1.00002E+0	4.12219E-9
1.80000E-2	1.00000E+0	5.12949E-9
1.90000E-2	1.00002E+0	3.97415E-9
2.00000E-2	9.99947E-1	5.19837E-9
2.10000E-2	1.00001E+0	4.33225E-9
2.20000E-2	1.00004E+0	3.79619E-9
2.30000E-2	1.00001E+0	4.35718E-9
2.40000E-2	9.99991E-1	4.01622E-9
2.50000E-2	9.99995E-1	5.42775E-9
2.60000E-2	9.99980E-1	4.53577E-9
2.70000E-2	9.99993E-1	4.16676E-9
2.80000E-2	9.99986E-1	3.92989E-9
2.90000E-2	1.00005E+0	4.46471E-9
3.00000E-2	9.99951E-1	3.95264E-9
3.10000E-2	1.00002E+0	4.12375E-9
3.20000E-2	9.99993E-1	4.59935E-9
3.30000E-2	1.00005E+0	3.76253E-9
3.40000E-2	9.99955E-1	4.24561E-9
3.50000E-2	9.99989E-1	3.76658E-9
3.60000E-2	1.00005E+0	4.53390E-9
3.70000E-2	9.99975E-1	3.31342E-9
3.80000E-2	9.99941E-1	4.23252E-9
3.90000E-2	1.00005E+0	4.20914E-9
4.00000E-2	1.00001E+0	3.85696E-9
4.10000E-2	9.99971E-1	4.21880E-9
4.20000E-2	1.00002E+0	4.32976E-9
4.30000E-2	1.00000E+0	3.67058E-9
4.40000E-2	1.00002E+0	3.81395E-9
4.50000E-2	9.99946E-1	4.52611E-9
4.60000E-2	1.00005E+0	3.34271E-9
4.70000E-2	1.00000E+0	4.31667E-9
4.80000E-2	9.99964E-1	4.21382E-9
4.90000E-2	1.00000E+0	3.82237E-9
5.00000E-2	9.99983E-1	3.34365E-9
5.10000E-2	9.99964E-1	4.12250E-9
5.20000E-2	1.00008E+0	3.84979E-9
5.30000E-2	9.99941E-1	4.38149E-9
5.40000E-2	9.99966E-1	3.66342E-9
5.50000E-2	9.99989E-1	3.78839E-9
5.60000E-2	9.99991E-1	3.65500E-9
5.70000E-2	1.00001E+0	3.80896E-9
5.80000E-2	9.99930E-1	3.57864E-9
5.90000E-2	1.00001E+0	3.77562E-9
6.00000E-2	1.00003E+0	3.41471E-9
6.10000E-2	9.99950E-1	3.96542E-9
6.20000E-2	1.00001E+0	3.94859E-9
6.30000E-2	1.00005E+0	3.17659E-9
6.40000E-2	1.00002E+0	4.21725E-9
6.50000E-2	9.99990E-1	3.70206E-9
6.60000E-2	9.99958E-1	4.21195E-9
6.70000E-2	9.99986E-1	3.24703E-9
6.80000E-2	9.99979E-1	4.04115E-9
6.90000E-2	1.00001E+0	3.56119E-9
7.00000E-2	1.00006E+0	3.39351E-9
7.10000E-2	9.99979E-1	3.71266E-9
7.20000E-2	9.99971E-1	4.34409E-9
7.30000E-2	1.00005E+0	3.13701E-9
7.40000E-2	1.00000E+0	3.52504E-9
7.50000E-2	9.99973E-1	4.10567E-9
7.60000E-2	1.00000E+0	3.37419E-9
7.70000E-2	1.00001E+0	3.99440E-9
7.80000E-2	9.99990E-1	3.41253E-9
7.90000E-2	9.99986E-1	3.59672E-9
8.00000E-2	1.00003E+0	4.25527E-9
8.10000E-2	1.00001E+0	3.07187E-9
8.20000E-2	9.99987E-1	3.50789E-9
8.30000E-2	9.99997E-1	4.12063E-9
8.40000E-2	9.99995E-1	2.76333E-9
8.50000E-2	9.99953E-1	4.48559E-9
8.60000E-2	1.00005E+0	3.42967E-9
8.70000E-2	9.99965E-1	4.04334E-9
8.80000E-2	9.99964E-1	3.03105E-9
8.90000E-2	1.00005E+0	2.70006E-9
9.00000E-2	9.99997E-1	4.57379E-9
9.10000E-2	1.00007E+0	2.90233E-9
9.20000E-2	9.99976E-1	3.91431E-9
9.30000E-2	9.99943E-1	3.85790E-9
9.40000E-2	1.00000E+0	3.54841E-9
9.50000E-2	9.99998E-1	3.58488E-9
9.60000E-2	9.99998E-1	2.81911E-9
9.70000E-2	1.00002E+0	4.42326E-9
9.80000E-2	9.99994E-1	3.58301E-9
9.90000E-2	1.00005E+0	2.90794E-9
