## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:19:16
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	1.0000
t_HRS (s)	0.2000
t_LRS (s)	0.2000
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	8.52676E-1	3.43661E-7
1.00000E-3	4.58612E-1	1.00344E-6
2.00000E-3	3.73400E-1	1.00001E-6
3.00000E-3	4.16612E-1	9.95362E-7
4.00000E-3	9.92169E-1	2.59629E-7
5.00000E-3	1.00014E+0	5.67039E-8
6.00000E-3	1.00002E+0	3.69456E-8
7.00000E-3	7.78203E-1	6.32640E-7
8.00000E-3	3.99064E-1	1.00042E-6
9.00000E-3	3.92749E-1	9.99957E-7
1.00000E-2	6.61483E-1	7.97726E-7
1.10000E-2	1.00046E+0	9.73847E-8
1.20000E-2	1.00011E+0	4.67552E-8
1.30000E-2	9.98704E-1	4.66486E-8
1.40000E-2	5.56430E-1	9.93390E-7
1.50000E-2	4.03721E-1	1.00010E-6
1.60000E-2	4.01853E-1	9.99935E-7
1.70000E-2	9.03028E-1	4.56879E-7
1.80000E-2	1.00016E+0	6.91936E-8
1.90000E-2	1.00007E+0	3.93862E-8
2.00000E-2	9.05361E-1	4.11987E-7
2.10000E-2	4.29983E-1	1.00130E-6
2.20000E-2	4.08953E-1	1.00004E-6
2.30000E-2	5.39083E-1	9.73540E-7
2.40000E-2	1.00125E+0	1.29629E-7
2.50000E-2	1.00004E+0	5.49246E-8
2.60000E-2	1.00004E+0	3.55044E-8
2.70000E-2	6.95588E-1	7.91483E-7
2.80000E-2	4.18852E-1	1.00022E-6
2.90000E-2	4.14079E-1	1.00001E-6
3.00000E-2	7.75317E-1	6.53049E-7
3.10000E-2	1.00030E+0	8.56953E-8
3.20000E-2	1.00008E+0	4.55566E-8
3.30000E-2	9.85087E-1	1.91011E-7
3.40000E-2	4.90671E-1	1.00459E-6
3.50000E-2	4.20383E-1	1.00005E-6
3.60000E-2	4.39566E-1	9.96792E-7
3.70000E-2	9.82777E-1	3.05916E-7
3.80000E-2	1.00018E+0	6.42496E-8
3.90000E-2	1.00002E+0	3.88180E-8
4.00000E-2	8.23650E-1	5.73356E-7
4.10000E-2	4.33874E-1	1.00053E-6
4.20000E-2	4.23453E-1	9.99990E-7
4.30000E-2	6.50752E-1	8.35746E-7
4.40000E-2	1.00050E+0	1.10646E-7
4.50000E-2	1.00015E+0	5.11017E-8
4.60000E-2	9.99713E-1	3.66844E-8
4.70000E-2	6.08895E-1	9.53016E-7
4.80000E-2	4.29741E-1	1.00011E-6
4.90000E-2	4.26327E-1	9.99989E-7
5.00000E-2	8.79677E-1	5.00848E-7
5.10000E-2	1.00020E+0	7.58402E-8
5.20000E-2	1.00006E+0	4.32184E-8
5.30000E-2	9.33791E-1	3.56723E-7
5.40000E-2	4.58796E-1	1.00184E-6
5.50000E-2	4.30806E-1	1.00001E-6
5.60000E-2	5.26341E-1	9.90906E-7
5.70000E-2	1.00271E+0	1.55548E-7
5.80000E-2	1.00011E+0	5.88943E-8
5.90000E-2	1.00010E+0	3.68150E-8
6.00000E-2	7.36724E-1	7.39348E-7
6.10000E-2	4.39183E-1	1.00024E-6
6.20000E-2	4.32870E-1	9.99976E-7
6.30000E-2	7.54704E-1	6.93362E-7
6.40000E-2	1.00044E+0	9.26227E-8
6.50000E-2	1.00012E+0	4.77563E-8
6.60000E-2	9.93034E-1	1.37300E-7
6.70000E-2	5.28783E-1	1.00554E-6
6.80000E-2	4.37538E-1	1.00003E-6
6.90000E-2	4.44677E-1	9.98011E-7
7.00000E-2	9.67889E-1	3.49108E-7
7.10000E-2	1.00021E+0	6.72114E-8
7.20000E-2	1.00006E+0	4.05846E-8
7.30000E-2	8.56650E-1	5.21659E-7
7.40000E-2	4.51972E-1	1.00072E-6
7.50000E-2	4.38468E-1	1.00003E-6
7.60000E-2	6.32426E-1	8.73773E-7
7.70000E-2	1.00048E+0	1.18550E-7
7.80000E-2	1.00011E+0	5.38624E-8
7.90000E-2	1.00002E+0	3.53554E-8
8.00000E-2	6.48681E-1	9.02230E-7
8.10000E-2	4.44332E-1	1.00012E-6
8.20000E-2	4.39932E-1	1.00002E-6
8.30000E-2	8.54453E-1	5.44004E-7
8.40000E-2	1.00018E+0	8.01530E-8
8.50000E-2	1.00014E+0	4.45402E-8
8.60000E-2	9.56326E-1	3.04497E-7
8.70000E-2	4.81008E-1	1.00265E-6
8.80000E-2	4.43835E-1	1.00006E-6
8.90000E-2	5.08912E-1	9.93886E-7
9.00000E-2	1.00317E+0	1.95789E-7
9.10000E-2	1.00020E+0	6.02295E-8
9.20000E-2	1.00000E+0	3.82773E-8
9.30000E-2	7.71748E-1	6.86627E-7
9.40000E-2	4.52376E-1	1.00030E-6
9.50000E-2	4.44512E-1	1.00005E-6
9.60000E-2	7.32153E-1	7.34614E-7
9.70000E-2	1.00033E+0	9.76477E-8
9.80000E-2	1.00015E+0	4.92831E-8
9.90000E-2	9.96765E-1	8.46824E-8
1.00000E-1	5.64275E-1	1.00613E-6
1.01000E-1	4.49091E-1	1.00009E-6
1.02000E-1	4.48400E-1	9.99091E-7
1.03000E-1	9.47781E-1	3.91949E-7
1.04000E-1	1.00019E+0	7.01576E-8
1.05000E-1	1.00003E+0	4.23261E-8
1.06000E-1	8.86352E-1	4.69013E-7
1.07000E-1	4.65658E-1	1.00089E-6
1.08000E-1	4.49026E-1	1.00003E-6
1.09000E-1	6.11261E-1	9.13598E-7
1.10000E-1	1.00031E+0	1.24685E-7
1.11000E-1	1.00011E+0	5.48560E-8
1.12000E-1	1.00007E+0	3.58984E-8
1.13000E-1	6.84365E-1	8.50738E-7
1.14000E-1	4.54599E-1	1.00016E-6
1.15000E-1	4.49527E-1	1.00002E-6
1.16000E-1	8.29122E-1	5.87033E-7
1.17000E-1	1.00023E+0	8.32647E-8
1.18000E-1	1.00015E+0	4.48675E-8
1.19000E-1	9.72964E-1	2.51291E-7
1.20000E-1	5.02850E-1	1.00335E-6
1.21000E-1	4.53209E-1	1.00007E-6
1.22000E-1	4.93483E-1	9.95224E-7
1.23000E-1	9.99367E-1	2.39614E-7
1.24000E-1	1.00017E+0	6.24644E-8
1.25000E-1	1.00008E+0	3.87283E-8
1.26000E-1	8.03678E-1	6.34102E-7
1.27000E-1	4.62462E-1	1.00043E-6
1.28000E-1	4.53299E-1	1.00002E-6
1.29000E-1	7.08282E-1	7.75306E-7
1.30000E-1	1.00046E+0	1.02267E-7
1.31000E-1	1.00010E+0	4.94144E-8
1.32000E-1	9.98489E-1	5.10786E-8
1.33000E-1	5.98621E-1	9.94414E-7
1.34000E-1	4.57477E-1	1.00015E-6
1.35000E-1	4.54346E-1	9.99843E-7
1.36000E-1	9.23827E-1	4.35070E-7
1.37000E-1	1.00017E+0	7.24820E-8
1.38000E-1	1.00005E+0	4.14622E-8
1.39000E-1	9.12805E-1	4.17206E-7
1.40000E-1	4.77810E-1	1.00120E-6
1.41000E-1	4.56767E-1	1.00004E-6
1.42000E-1	5.88479E-1	9.54077E-7
1.43000E-1	1.00055E+0	1.29303E-7
1.44000E-1	1.00013E+0	5.60796E-8
1.45000E-1	1.00010E+0	3.55583E-8
1.46000E-1	7.17274E-1	7.98513E-7
1.47000E-1	4.62798E-1	1.00020E-6
1.48000E-1	4.57171E-1	1.00007E-6
1.49000E-1	8.03762E-1	6.29895E-7
