## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:26:51
Note	

[Acquisition Settings]
Sampling time (s)	5.000E-1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	0.1000
V_LRS (V)	0.1000
V_READ (V)	0.1000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	9.86463E-2	1.07410E-7
5.00000E-4	1.00125E-1	6.94179E-10
1.00000E-3	1.00067E-1	-9.53285E-10
1.50000E-3	9.99862E-2	-4.88089E-9
2.00000E-3	9.98921E-2	-1.26059E-9
2.50000E-3	1.00011E-1	-7.61299E-10
3.00000E-3	1.00047E-1	-8.16152E-10
3.50000E-3	9.99973E-2	4.31756E-10
4.00000E-3	9.99226E-2	-3.44291E-10
4.50000E-3	9.99724E-2	-1.10912E-9
5.00000E-3	1.00028E-1	-5.87390E-10
5.50000E-3	1.00072E-1	-7.00250E-11
6.00000E-3	9.99945E-2	-8.71005E-10
6.50000E-3	9.99364E-2	-9.93216E-11
7.00000E-3	9.99752E-2	-1.75240E-9
7.50000E-3	9.99336E-2	-4.85787E-10
8.00000E-3	1.00139E-1	-3.72964E-10
8.50000E-3	9.99530E-2	-1.15524E-9
9.00000E-3	1.00130E-1	3.90579E-11
9.50000E-3	9.98949E-2	-7.99946E-10
1.00000E-2	9.99087E-2	-4.93890E-10
1.05000E-2	9.99752E-2	-1.30484E-9
1.10000E-2	9.91363E-2	9.97714E-8
1.15000E-2	1.00930E-1	5.96706E-8
1.20000E-2	1.00125E-1	9.25501E-9
1.25000E-2	9.98533E-2	4.41733E-9
1.30000E-2	1.00031E-1	2.61092E-9
1.35000E-2	9.99364E-2	2.06364E-9
1.40000E-2	1.00064E-1	5.90083E-10
1.45000E-2	1.00047E-1	1.30442E-9
1.50000E-2	9.99502E-2	2.81534E-10
1.55000E-2	9.99890E-2	4.87856E-10
1.60000E-2	1.00119E-1	4.62923E-10
1.65000E-2	9.98672E-2	1.77566E-9
1.70000E-2	1.00130E-1	-1.18329E-9
1.75000E-2	1.00050E-1	1.69957E-10
1.80000E-2	9.99586E-2	2.14837E-10
1.85000E-2	9.98589E-2	5.15245E-11
1.90000E-2	1.00091E-1	-1.44825E-10
1.95000E-2	1.00003E-1	-1.53551E-10
2.00000E-2	1.00111E-1	3.99967E-10
2.05000E-2	9.89730E-2	2.57259E-8
2.10000E-2	1.00313E-1	1.33675E-7
2.15000E-2	1.00388E-1	2.30693E-8
2.20000E-2	1.00199E-1	6.71867E-9
2.25000E-2	9.99392E-2	4.00843E-9
2.30000E-2	1.00011E-1	1.23461E-9
2.35000E-2	1.00028E-1	3.35767E-9
2.40000E-2	1.00069E-1	5.42086E-10
2.45000E-2	9.99447E-2	1.29445E-9
2.50000E-2	9.99530E-2	1.66841E-10
2.55000E-2	1.00008E-1	1.66471E-9
2.60000E-2	1.00039E-1	9.61588E-10
2.65000E-2	1.00075E-1	-8.13659E-10
2.70000E-2	9.99724E-2	5.40179E-11
2.75000E-2	9.98921E-2	8.88658E-10
2.80000E-2	1.00044E-1	-6.40373E-10
2.85000E-2	9.99558E-2	5.52059E-10
2.90000E-2	1.00080E-1	-5.55600E-10
2.95000E-2	9.99447E-2	-2.12144E-10
3.00000E-2	1.00150E-1	-9.11522E-10
3.05000E-2	9.89508E-2	7.58280E-8
3.10000E-2	1.00814E-1	1.04574E-7
3.15000E-2	1.00188E-1	1.35030E-8
3.20000E-2	1.00006E-1	4.58439E-9
3.25000E-2	9.99253E-2	3.64004E-9
3.30000E-2	1.00061E-1	4.26961E-9
3.35000E-2	9.99752E-2	-3.31201E-10
3.40000E-2	1.00044E-1	1.82677E-9
3.45000E-2	1.00000E-1	7.35942E-10
3.50000E-2	9.99918E-2	1.99881E-9
3.55000E-2	1.00100E-1	1.70581E-10
3.60000E-2	9.98035E-2	2.26681E-10
3.65000E-2	1.00125E-1	-5.96116E-10
3.70000E-2	9.99918E-2	1.24396E-9
3.75000E-2	1.00008E-1	-3.05644E-10
3.80000E-2	1.00116E-1	3.13324E-10
3.85000E-2	9.99198E-2	-4.63384E-11
3.90000E-2	9.99641E-2	4.66040E-10
3.95000E-2	1.00055E-1	-3.38681E-10
4.00000E-2	9.97758E-2	2.40086E-9
4.05000E-2	9.91612E-2	1.28205E-7
4.10000E-2	1.00922E-1	5.72328E-8
4.15000E-2	1.00127E-1	8.46462E-9
4.20000E-2	1.00039E-1	5.57922E-9
4.25000E-2	1.00022E-1	3.45928E-9
4.30000E-2	9.99918E-2	2.32606E-9
4.35000E-2	1.00067E-1	7.16619E-10
4.40000E-2	9.99918E-2	1.99071E-9
4.45000E-2	9.99281E-2	5.12166E-10
4.50000E-2	1.00014E-1	5.93823E-10
4.55000E-2	1.00042E-1	-3.95192E-12
4.60000E-2	1.00033E-1	2.19952E-9
4.65000E-2	9.99945E-2	-3.16864E-10
4.70000E-2	1.00006E-1	1.16974E-10
4.75000E-2	1.00028E-1	5.46412E-11
4.80000E-2	1.00014E-1	8.66841E-10
4.85000E-2	9.99392E-2	-4.64594E-10
4.90000E-2	1.00125E-1	3.10830E-10
4.95000E-2	9.99502E-2	1.46894E-10
5.00000E-2	9.88567E-2	3.69284E-8
5.05000E-2	1.00653E-1	1.36973E-7
5.10000E-2	1.00246E-1	2.05791E-8
5.15000E-2	1.00022E-1	6.55785E-9
5.20000E-2	1.00147E-1	3.36328E-9
5.25000E-2	9.98561E-2	2.61653E-9
5.30000E-2	1.00086E-1	2.20950E-9
5.35000E-2	1.00003E-1	9.65951E-10
5.40000E-2	9.99918E-2	1.79373E-9
5.45000E-2	1.00047E-1	2.09044E-9
5.50000E-2	9.99945E-2	-7.84986E-10
5.55000E-2	1.00033E-1	5.22763E-10
5.60000E-2	9.99419E-2	1.84298E-9
5.65000E-2	1.00031E-1	-6.51593E-10
5.70000E-2	9.99835E-2	3.03974E-10
5.75000E-2	1.00044E-1	4.61676E-10
5.80000E-2	1.00042E-1	7.36565E-10
5.85000E-2	1.00033E-1	-6.37256E-10
5.90000E-2	9.99281E-2	7.77705E-10
5.95000E-2	9.99530E-2	-1.07172E-9
6.00000E-2	9.90228E-2	8.75622E-8
6.05000E-2	1.00925E-1	9.81464E-8
6.10000E-2	1.00050E-1	1.36539E-8
6.15000E-2	1.00136E-1	4.61306E-9
6.20000E-2	9.99502E-2	4.08261E-9
6.25000E-2	1.00003E-1	1.15233E-9
6.30000E-2	9.99918E-2	2.74369E-9
6.35000E-2	1.00064E-1	6.14392E-10
6.40000E-2	9.99973E-2	1.77129E-9
6.45000E-2	9.99170E-2	1.57806E-9
6.50000E-2	1.00033E-1	1.10080E-11
6.55000E-2	9.99115E-2	9.34161E-10
6.60000E-2	1.00069E-1	1.08248E-10
6.65000E-2	9.99502E-2	-4.88280E-10
6.70000E-2	1.00075E-1	8.98631E-10
6.75000E-2	1.00044E-1	-2.76348E-10
6.80000E-2	9.99862E-2	9.19825E-10
6.85000E-2	1.00125E-1	-1.06985E-9
6.90000E-2	9.99475E-2	2.24752E-9
6.95000E-2	9.95128E-2	4.48403E-9
7.00000E-2	9.92166E-2	1.36194E-7
7.05000E-2	1.01077E-1	5.01418E-8
7.10000E-2	1.00116E-1	8.96142E-9
7.15000E-2	1.00044E-1	4.37931E-9
7.20000E-2	1.00014E-1	2.25874E-9
7.25000E-2	9.99918E-2	2.66577E-9
7.30000E-2	9.99475E-2	2.50990E-10
7.35000E-2	1.00053E-1	2.23381E-9
7.40000E-2	9.99419E-2	4.60430E-10
7.45000E-2	1.00080E-1	1.75072E-9
7.50000E-2	1.00000E-1	4.04953E-10
7.55000E-2	9.99004E-2	7.73965E-10
7.60000E-2	1.00025E-1	3.94980E-10
7.65000E-2	1.00067E-1	-6.14193E-10
7.70000E-2	9.99226E-2	9.87144E-10
7.75000E-2	1.00028E-1	-9.35832E-10
7.80000E-2	9.99613E-2	1.56996E-9
7.85000E-2	9.99779E-2	-1.38463E-9
7.90000E-2	1.00061E-1	8.11988E-10
7.95000E-2	9.88511E-2	4.61313E-8
8.00000E-2	1.00761E-1	1.33434E-7
8.05000E-2	1.00263E-1	1.68684E-8
8.10000E-2	1.00069E-1	6.89134E-9
8.15000E-2	9.98921E-2	3.72855E-9
8.20000E-2	1.00003E-1	2.53425E-9
8.25000E-2	9.99198E-2	1.81617E-9
8.30000E-2	1.00103E-1	1.36800E-9
8.35000E-2	9.99779E-2	1.55438E-9
8.40000E-2	1.00089E-1	5.50189E-10
8.45000E-2	9.99447E-2	9.20448E-10
8.50000E-2	9.99586E-2	2.27304E-10
8.55000E-2	1.00108E-1	7.70849E-10
8.60000E-2	9.98893E-2	2.27927E-10
8.65000E-2	9.99752E-2	1.38168E-10
8.70000E-2	1.00136E-1	-8.82849E-10
8.75000E-2	1.00047E-1	4.77472E-12
8.80000E-2	9.99226E-2	1.51074E-9
8.85000E-2	1.00055E-1	-5.84896E-10
8.90000E-2	9.99724E-2	-1.45448E-10
8.95000E-2	9.89065E-2	9.75754E-8
9.00000E-2	1.01094E-1	9.11906E-8
9.05000E-2	9.99862E-2	1.05864E-8
9.10000E-2	9.99779E-2	6.25055E-9
9.15000E-2	1.00014E-1	3.03479E-9
9.20000E-2	1.00069E-1	1.47895E-9
9.25000E-2	1.00061E-1	3.21368E-9
9.30000E-2	9.99170E-2	1.67343E-9
9.35000E-2	1.00083E-1	-2.64504E-10
9.40000E-2	1.00022E-1	6.91062E-10
9.45000E-2	9.99641E-2	9.44135E-10
9.50000E-2	1.00075E-1	4.92843E-10
9.55000E-2	9.98949E-2	1.08750E-9
9.60000E-2	1.00006E-1	-2.63918E-11
9.65000E-2	1.00097E-1	-3.99144E-10
9.70000E-2	9.98949E-2	6.79842E-10
9.75000E-2	1.00072E-1	2.95870E-10
9.80000E-2	1.00072E-1	2.85274E-10
9.85000E-2	9.98921E-2	8.70544E-11
9.90000E-2	9.95128E-2	8.95518E-9
9.95000E-2	9.94907E-2	1.41007E-7
