## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-03
Time	03:21:28
Note	

[Acquisition Settings]
Sampling time (s)	5.000E-1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	0.1000
V_LRS (V)	0.1000
V_READ (V)	0.1000
t_HRS (s)	0.0200
t_LRS (s)	0.0200
t_READ (s)	0.0000
d_HRS (s)	0.0000
d_LRS (s)	0.0000
d_READ (s)	0.0000
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	9.86629E-2	1.03598E-7
5.00000E-4	1.00180E-1	2.76675E-9
1.00000E-3	9.99226E-2	1.84921E-9
1.50000E-3	9.99032E-2	2.60340E-10
2.00000E-3	1.00050E-1	1.17913E-9
2.50000E-3	1.00031E-1	7.14749E-10
3.00000E-3	1.00028E-1	-4.68334E-10
3.50000E-3	9.99862E-2	1.53505E-9
4.00000E-3	9.99364E-2	-3.84807E-10
4.50000E-3	1.00158E-1	1.00273E-9
5.00000E-3	9.98976E-2	1.14672E-9
5.50000E-3	1.00114E-1	-3.91040E-10
6.00000E-3	9.99558E-2	1.13487E-9
6.50000E-3	9.99807E-2	5.49566E-10
7.00000E-3	1.00014E-1	4.74143E-10
7.50000E-3	1.00036E-1	1.88973E-9
8.00000E-3	9.98893E-2	4.54196E-10
8.50000E-3	1.00083E-1	-3.61744E-10
9.00000E-3	9.99558E-2	6.42442E-10
9.50000E-3	1.00097E-1	1.29943E-9
1.00000E-2	9.98866E-2	-1.08730E-9
1.05000E-2	1.00152E-1	3.65683E-10
1.10000E-2	9.99309E-2	1.12365E-9
1.15000E-2	9.99835E-2	-6.00480E-10
1.20000E-2	9.99558E-2	1.94894E-9
1.25000E-2	1.00069E-1	-1.32358E-10
1.30000E-2	9.99890E-2	7.08478E-11
1.35000E-2	1.00042E-1	9.87768E-10
1.40000E-2	9.99060E-2	5.40179E-11
1.45000E-2	1.00044E-1	3.91181E-9
1.50000E-2	9.99696E-2	7.08768E-9
1.55000E-2	1.00025E-1	2.97557E-9
1.60000E-2	1.00067E-1	2.68136E-9
1.65000E-2	9.99004E-2	2.32980E-9
1.70000E-2	1.00050E-1	4.33568E-9
1.75000E-2	1.00025E-1	1.92526E-9
1.80000E-2	9.99752E-2	1.03639E-9
1.85000E-2	1.00069E-1	1.07877E-9
1.90000E-2	9.99281E-2	3.16880E-9
1.95000E-2	1.00086E-1	1.14111E-9
2.00000E-2	9.99669E-2	6.78596E-10
2.05000E-2	9.98672E-2	5.53621E-9
2.10000E-2	9.99641E-2	3.91780E-8
2.15000E-2	1.00116E-1	1.36888E-8
2.20000E-2	1.00047E-1	5.82045E-9
2.25000E-2	1.00017E-1	5.67335E-9
2.30000E-2	1.00055E-1	3.63318E-9
2.35000E-2	1.00053E-1	3.32277E-9
2.40000E-2	9.99862E-2	2.86898E-9
2.45000E-2	9.99973E-2	2.34850E-9
2.50000E-2	1.00017E-1	7.30332E-10
2.55000E-2	1.00055E-1	2.59970E-9
2.60000E-2	9.98617E-2	1.25829E-9
2.65000E-2	1.00122E-1	3.11454E-10
2.70000E-2	9.98395E-2	5.61351E-9
2.75000E-2	9.99226E-2	3.91219E-8
2.80000E-2	1.00091E-1	1.50439E-8
2.85000E-2	1.00069E-1	6.35839E-9
2.90000E-2	1.00039E-1	5.60478E-9
2.95000E-2	9.99973E-2	3.59267E-9
3.00000E-2	9.99447E-2	2.11475E-9
3.05000E-2	1.00039E-1	2.94877E-9
3.10000E-2	9.98783E-2	2.39587E-9
3.15000E-2	9.99973E-2	1.24146E-9
3.20000E-2	1.00078E-1	1.19721E-9
3.25000E-2	9.98478E-2	2.61154E-9
3.30000E-2	1.00141E-1	1.03639E-9
3.35000E-2	9.98423E-2	2.66079E-9
3.40000E-2	9.97177E-2	3.76409E-8
3.45000E-2	1.00194E-1	1.61085E-8
3.50000E-2	1.00080E-1	5.89027E-9
3.55000E-2	9.99696E-2	6.50425E-9
3.60000E-2	1.00014E-1	2.83033E-9
3.65000E-2	9.99807E-2	2.85589E-9
3.70000E-2	1.00114E-1	2.27495E-9
3.75000E-2	9.98644E-2	2.45696E-9
3.80000E-2	1.00086E-1	8.58115E-10
3.85000E-2	1.00011E-1	3.68866E-9
3.90000E-2	9.99364E-2	1.46894E-10
3.95000E-2	1.00078E-1	2.10291E-9
4.00000E-2	9.99779E-2	1.74137E-9
4.05000E-2	9.97094E-2	3.24392E-8
4.10000E-2	1.00222E-1	1.82303E-8
4.15000E-2	1.00202E-1	7.43613E-9
4.20000E-2	9.99807E-2	6.73426E-9
4.25000E-2	9.99004E-2	2.54111E-9
4.30000E-2	9.99779E-2	4.34815E-9
4.35000E-2	1.00000E-1	3.75033E-10
4.40000E-2	9.99447E-2	3.48172E-9
4.45000E-2	1.00047E-1	2.47254E-9
4.50000E-2	1.00011E-1	1.14485E-9
4.55000E-2	1.00080E-1	4.27393E-10
4.60000E-2	9.99807E-2	1.13924E-9
4.65000E-2	1.00050E-1	2.81724E-9
4.70000E-2	9.95156E-2	2.82111E-8
4.75000E-2	1.00271E-1	2.39843E-8
4.80000E-2	1.00022E-1	5.64592E-9
4.85000E-2	1.00158E-1	6.56284E-9
4.90000E-2	9.99918E-2	2.37219E-9
4.95000E-2	9.99143E-2	3.45367E-9
5.00000E-2	1.00072E-1	3.10522E-9
5.05000E-2	9.99143E-2	2.48875E-9
5.10000E-2	9.99945E-2	7.70225E-10
5.15000E-2	9.98617E-2	1.98821E-9
5.20000E-2	1.00031E-1	1.70398E-9
5.25000E-2	1.00055E-1	1.85541E-10
5.30000E-2	1.00003E-1	2.02250E-9
5.35000E-2	9.96374E-2	2.33884E-8
5.40000E-2	1.00202E-1	2.73946E-8
5.45000E-2	1.00067E-1	8.28635E-9
5.50000E-2	1.00174E-1	3.94859E-9
5.55000E-2	9.99143E-2	5.83978E-9
5.60000E-2	1.00022E-1	2.69133E-9
5.65000E-2	9.99032E-2	2.74618E-9
5.70000E-2	9.99945E-2	1.57370E-9
5.75000E-2	1.00014E-1	5.33983E-10
5.80000E-2	1.00006E-1	3.30407E-9
5.85000E-2	1.00050E-1	4.67910E-10
5.90000E-2	9.99807E-2	2.46756E-9
5.95000E-2	1.00022E-1	-2.19624E-10
6.00000E-2	9.95737E-2	1.81761E-8
6.05000E-2	1.00440E-1	3.09488E-8
6.10000E-2	1.00050E-1	9.58226E-9
6.15000E-2	1.00075E-1	5.01386E-9
6.20000E-2	9.98340E-2	4.99641E-9
6.25000E-2	1.00025E-1	2.72063E-9
6.30000E-2	1.00028E-1	2.44512E-9
6.35000E-2	9.99419E-2	7.36565E-10
6.40000E-2	1.00055E-1	3.02107E-9
6.45000E-2	9.98810E-2	1.28634E-9
6.50000E-2	1.00075E-1	1.57495E-9
6.55000E-2	9.99226E-2	2.15838E-9
6.60000E-2	9.99336E-2	5.95693E-10
6.65000E-2	9.98617E-2	1.20799E-8
6.70000E-2	1.00188E-1	3.44027E-8
6.75000E-2	9.99696E-2	9.44575E-9
6.80000E-2	1.00075E-1	7.76151E-9
6.85000E-2	9.99475E-2	3.13951E-9
6.90000E-2	1.00075E-1	3.18688E-9
6.95000E-2	9.99170E-2	1.39106E-9
7.00000E-2	9.99530E-2	3.43185E-9
7.05000E-2	1.00050E-1	4.52950E-10
7.10000E-2	1.00022E-1	2.64146E-9
7.15000E-2	9.99502E-2	2.59094E-10
7.20000E-2	1.00033E-1	2.00691E-9
7.25000E-2	1.00000E-1	1.49204E-9
7.30000E-2	9.96346E-2	8.63542E-9
7.35000E-2	1.00277E-1	3.68823E-8
7.40000E-2	1.00122E-1	1.05166E-8
7.45000E-2	9.99253E-2	7.02660E-9
7.50000E-2	1.00031E-1	3.72668E-9
7.55000E-2	9.99115E-2	2.30237E-9
7.60000E-2	1.00042E-1	2.36346E-9
7.65000E-2	1.00058E-1	1.31564E-9
7.70000E-2	1.00019E-1	2.32294E-9
7.75000E-2	9.99336E-2	2.59846E-9
7.80000E-2	1.00089E-1	5.12166E-10
7.85000E-2	9.99253E-2	2.35349E-9
7.90000E-2	1.00019E-1	6.37456E-10
7.95000E-2	9.98810E-2	4.00033E-9
8.00000E-2	1.00044E-1	3.95383E-8
8.05000E-2	1.00080E-1	1.19690E-8
8.10000E-2	1.00125E-1	5.93016E-9
8.15000E-2	9.99447E-2	4.31947E-9
8.20000E-2	1.00039E-1	1.81119E-9
8.25000E-2	9.99530E-2	3.83078E-9
8.30000E-2	9.99004E-2	1.58617E-9
8.35000E-2	1.00078E-1	5.95069E-10
