## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-01
Time	18:38:21
Note	

[Acquisition Settings]
Sampling time (s)	5.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.5000
V_LRS (V)	1.5000
V_READ (V)	0.0000
t_HRS (s)	0.0500
t_LRS (s)	0.0500
t_READ (s)	0.0500
d_HRS (s)	0.0100
d_LRS (s)	0.0100
d_READ (s)	0.0100
Cycles	10

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	2.17301E-5	4.48179E-9
5.00000E-3	-1.70290E-5	-3.40588E-11
1.00000E-2	1.43859E+0	1.07375E-7
1.50000E-2	1.49999E+0	9.67395E-9
2.00000E-2	1.50000E+0	8.00847E-9
2.50000E-2	1.50002E+0	7.41768E-9
3.00000E-2	1.49999E+0	7.13817E-9
3.50000E-2	1.50001E+0	6.96028E-9
4.00000E-2	1.49999E+0	6.66756E-9
4.50000E-2	1.50001E+0	6.44029E-9
5.00000E-2	1.50002E+0	6.46043E-9
5.50000E-2	1.49999E+0	6.45444E-9
6.00000E-2	6.11659E-2	-1.01312E-7
6.50000E-2	-1.80223E-6	-3.52683E-9
7.00000E-2	-2.35593E-6	-2.19147E-9
7.50000E-2	-8.44665E-6	-1.49621E-9
8.00000E-2	9.66283E-7	-1.17893E-9
8.50000E-2	1.78542E-5	-7.76882E-10
9.00000E-2	-1.23226E-5	-8.58165E-10
9.50000E-2	-3.46333E-6	-7.30943E-10
1.00000E-1	-3.46333E-6	-7.94523E-10
1.05000E-1	1.64699E-5	-4.39972E-10
1.10000E-1	-5.67814E-6	-6.82136E-10
1.15000E-1	5.94960E-6	-5.42759E-10
1.20000E-1	-1.52538E-6	-3.05021E-10
1.25000E-1	9.82551E-6	-4.45395E-10
1.30000E-1	1.43865E+0	1.07078E-7
1.35000E-1	1.50000E+0	9.09799E-9
1.40000E-1	1.50001E+0	7.79728E-9
1.45000E-1	1.49999E+0	7.04860E-9
1.50000E-1	1.50000E+0	6.79871E-9
1.55000E-1	1.49999E+0	6.62598E-9
1.60000E-1	1.50001E+0	6.31301E-9
1.65000E-1	1.50000E+0	6.25672E-9
1.70000E-1	1.49999E+0	6.25878E-9
1.75000E-1	1.50000E+0	6.01132E-9
1.80000E-1	6.10726E-2	-1.01516E-7
1.85000E-1	4.28849E-6	-3.93898E-9
1.90000E-1	3.18109E-6	-2.31601E-9
1.95000E-1	2.62739E-6	-1.57948E-9
2.00000E-1	-1.31531E-5	-1.39679E-9
2.05000E-1	9.54866E-6	-1.12495E-9
2.10000E-1	-3.46333E-6	-8.91201E-10
2.15000E-1	5.39590E-6	-1.04074E-9
2.20000E-1	-8.16980E-6	-7.11246E-10
2.25000E-1	5.67275E-6	-8.11540E-10
2.30000E-1	-4.01703E-6	-7.59491E-10
2.35000E-1	-4.57074E-6	-6.30961E-10
2.40000E-1	9.82551E-6	-5.94246E-10
2.45000E-1	3.18109E-6	-6.82198E-10
2.50000E-1	1.43853E+0	1.06971E-7
2.55000E-1	1.50001E+0	9.07449E-9
2.60000E-1	1.50000E+0	7.35372E-9
2.65000E-1	1.49999E+0	6.96240E-9
2.70000E-1	1.50001E+0	6.71337E-9
2.75000E-1	1.50000E+0	6.24980E-9
2.80000E-1	1.49999E+0	6.25317E-9
2.85000E-1	1.49999E+0	6.04915E-9
2.90000E-1	1.50001E+0	5.98956E-9
2.95000E-1	1.50000E+0	5.76454E-9
3.00000E-1	6.09860E-2	-1.01867E-7
