## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-01
Time	18:37:27
Note	

[Acquisition Settings]
Sampling time (s)	5.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.5000
V_LRS (V)	1.5000
V_READ (V)	0.0000
t_HRS (s)	0.0500
t_LRS (s)	0.2000
t_READ (s)	0.2000
d_HRS (s)	0.0500
d_LRS (s)	0.0500
d_READ (s)	0.0500
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	1.03792E-5	4.37838E-9
5.00000E-3	1.09329E-5	7.68941E-11
1.00000E-2	-1.12152E-5	-1.19954E-10
1.50000E-2	1.17635E-5	5.35192E-11
2.00000E-2	-1.23226E-5	-5.28834E-11
2.50000E-2	6.22645E-6	5.09012E-11
3.00000E-2	-1.52538E-6	-1.43516E-10
3.50000E-2	9.27181E-6	4.13642E-11
4.00000E-2	-1.20457E-5	-9.88229E-11
4.50000E-2	1.17635E-5	7.96991E-11
5.00000E-2	1.43864E+0	1.07449E-7
5.50000E-2	1.50000E+0	9.66852E-9
6.00000E-2	1.50001E+0	8.01514E-9
6.50000E-2	1.50000E+0	7.46898E-9
7.00000E-2	1.50001E+0	7.15426E-9
7.50000E-2	1.49999E+0	6.95485E-9
8.00000E-2	1.49999E+0	6.83704E-9
8.50000E-2	1.50001E+0	6.65815E-9
9.00000E-2	1.50000E+0	6.36892E-9
9.50000E-2	1.50000E+0	6.47514E-9
1.00000E-1	6.10485E-2	-1.01223E-7
1.05000E-1	-6.23184E-6	-3.54385E-9
1.10000E-1	1.24313E-6	-2.13556E-9
1.15000E-1	7.61071E-6	-1.43231E-9
1.20000E-1	1.01024E-5	-1.18872E-9
1.25000E-1	-4.01703E-6	-7.13677E-10
1.30000E-1	-1.45374E-5	-8.51433E-10
1.35000E-1	1.51999E-6	-6.33703E-10
1.40000E-1	1.14866E-5	-6.67986E-10
1.45000E-1	-5.12444E-6	-6.91735E-10
1.50000E-1	1.79684E-6	-2.59268E-10
1.55000E-1	-7.33925E-6	-5.33970E-10
1.60000E-1	1.23172E-5	-4.41717E-10
1.65000E-1	-7.89295E-6	-3.37870E-10
1.70000E-1	-1.52538E-6	-5.64264E-10
1.75000E-1	-4.17972E-7	-2.11833E-10
1.80000E-1	5.94960E-6	-3.79571E-10
1.85000E-1	-1.41121E-7	-3.25653E-10
1.90000E-1	-6.78554E-6	-3.14932E-10
1.95000E-1	-5.12444E-6	-2.82893E-10
2.00000E-1	5.11905E-6	-4.59669E-10
2.05000E-1	8.16441E-6	-1.34602E-10
2.10000E-1	-1.06615E-5	-3.06641E-10
2.15000E-1	7.33385E-6	-1.92821E-10
2.20000E-1	-8.72350E-6	-3.04397E-10
2.25000E-1	5.94960E-6	-2.65065E-10
2.30000E-1	-4.17972E-7	-1.43952E-10
2.35000E-1	4.28849E-6	-2.66873E-10
2.40000E-1	6.22645E-6	-2.16632E-10
2.45000E-1	-9.00035E-6	-1.49562E-10
2.50000E-1	-4.17972E-7	-3.55386E-10
2.55000E-1	-5.40129E-6	-1.31111E-10
2.60000E-1	1.42551E-5	-1.94504E-10
2.65000E-1	-1.34300E-5	-1.15154E-10
2.70000E-1	5.39590E-6	-2.53534E-10
2.75000E-1	-9.27720E-6	-3.28209E-10
2.80000E-1	9.27181E-6	-1.94105E-11
2.85000E-1	2.90424E-6	-2.53783E-10
2.90000E-1	-1.09383E-5	-2.56152E-10
2.95000E-1	3.18109E-6	-1.25813E-10
3.00000E-1	7.61071E-6	-2.11957E-10
3.05000E-1	7.88756E-6	-1.61094E-10
3.10000E-1	-4.84759E-6	-7.13340E-11
3.15000E-1	-1.41121E-7	-2.82830E-10
3.20000E-1	-1.80223E-6	-1.65956E-10
3.25000E-1	-1.80223E-6	-2.70775E-11
3.30000E-1	-3.18648E-6	-3.20666E-10
3.35000E-1	4.01164E-6	-3.45325E-12
3.40000E-1	2.90424E-6	-3.02527E-10
3.45000E-1	-1.52538E-6	2.95210E-11
3.50000E-1	-9.55405E-6	-1.66517E-10
3.55000E-1	2.35054E-6	-1.89268E-10
3.60000E-1	-1.52538E-6	1.96973E-12
