## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-01
Time	17:08:47
Note	

[Acquisition Settings]
Sampling time (s)	1.000E+1
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-2
Current Limit (A)	1.000E-2

[Waveform Settings]
V_HRS (V)	1.5000
V_LRS (V)	1.5000
V_READ (V)	0.0000
t_HRS (s)	0.2000
t_LRS (s)	0.2000
t_READ (s)	0.2000
d_HRS (s)	0.0500
d_LRS (s)	0.0500
d_READ (s)	0.0500
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	-4.88669E-5	-1.72767E-7
1.00000E-2	-1.41121E-7	-1.70247E-7
2.00000E-2	1.35730E-7	-1.73887E-7
3.00000E-2	4.12581E-7	-1.72767E-7
4.00000E-2	1.35730E-7	-1.69687E-7
5.00000E-2	1.49890E+0	-1.14805E-7
6.00000E-2	1.50000E+0	-1.64087E-7
7.00000E-2	1.50000E+0	-1.67167E-7
8.00000E-2	1.50000E+0	-1.66327E-7
9.00000E-2	1.50000E+0	-1.64367E-7
1.00000E-1	1.50000E+0	-1.67727E-7
1.10000E-1	1.50000E+0	-1.70247E-7
1.20000E-1	1.50000E+0	-1.64647E-7
1.30000E-1	1.50000E+0	-1.69127E-7
1.40000E-1	1.50000E+0	-1.71647E-7
1.50000E-1	1.50000E+0	-1.65207E-7
1.60000E-1	1.50000E+0	-1.69967E-7
1.70000E-1	1.50000E+0	-1.68847E-7
1.80000E-1	1.50000E+0	-1.69127E-7
1.90000E-1	1.50000E+0	-1.66607E-7
2.00000E-1	1.50000E+0	-1.69127E-7
2.10000E-1	1.50000E+0	-1.66047E-7
2.20000E-1	1.50000E+0	-1.70807E-7
2.30000E-1	1.50000E+0	-1.71367E-7
2.40000E-1	1.50000E+0	-1.66887E-7
2.50000E-1	1.10339E-3	-2.26529E-7
2.60000E-1	-4.17972E-7	-1.73047E-7
2.70000E-1	-4.17972E-7	-1.74167E-7
2.80000E-1	1.35730E-7	-1.75567E-7
2.90000E-1	1.35730E-7	-1.72487E-7
3.00000E-1	-2.69517E-9	-1.70527E-7
3.10000E-1	-1.41121E-7	-1.77247E-7
3.20000E-1	1.35730E-7	-1.69407E-7
3.30000E-1	-2.69517E-9	-1.71367E-7
3.40000E-1	-2.79546E-7	-1.76687E-7
3.50000E-1	-1.41121E-7	-1.71927E-7
3.60000E-1	2.74156E-7	-1.72487E-7
