## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-01
Time	17:09:24
Note	

[Acquisition Settings]
Sampling time (s)	5.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.5000
V_LRS (V)	1.5000
V_READ (V)	0.0000
t_HRS (s)	0.2000
t_LRS (s)	0.2000
t_READ (s)	0.2000
d_HRS (s)	0.0500
d_LRS (s)	0.0500
d_READ (s)	0.0500
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	1.61931E-5	4.52442E-9
5.00000E-3	-8.16980E-6	-3.28745E-11
1.00000E-2	2.35054E-6	-1.14656E-10
1.50000E-2	-7.06239E-6	-2.70675E-10
2.00000E-2	6.50330E-6	1.06964E-11
2.50000E-2	1.43861E+0	1.07525E-7
3.00000E-2	1.50001E+0	9.62446E-9
3.50000E-2	1.49999E+0	7.97225E-9
4.00000E-2	1.50000E+0	7.49640E-9
4.50000E-2	1.50001E+0	6.97499E-9
5.00000E-2	1.50000E+0	6.92419E-9
5.50000E-2	1.49999E+0	6.64456E-9
6.00000E-2	1.50001E+0	6.47314E-9
6.50000E-2	1.50000E+0	6.32859E-9
7.00000E-2	1.49999E+0	6.37597E-9
7.50000E-2	1.50001E+0	6.16036E-9
8.00000E-2	1.50000E+0	6.31993E-9
8.50000E-2	1.50000E+0	5.95160E-9
9.00000E-2	1.50000E+0	6.09921E-9
9.50000E-2	1.50000E+0	5.98595E-9
1.00000E-1	1.50000E+0	6.00483E-9
1.05000E-1	1.50000E+0	5.82631E-9
1.10000E-1	1.50000E+0	5.84981E-9
1.15000E-1	1.50000E+0	5.91408E-9
1.20000E-1	1.50000E+0	5.79558E-9
1.25000E-1	6.13467E-2	-1.02298E-7
1.30000E-1	-2.90963E-6	-4.12754E-9
1.35000E-1	7.61071E-6	-2.59202E-9
1.40000E-1	8.16441E-6	-1.88049E-9
