## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-01
Time	18:37:35
Note	

[Acquisition Settings]
Sampling time (s)	5.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.5000
V_LRS (V)	1.5000
V_READ (V)	0.0000
t_HRS (s)	0.0500
t_LRS (s)	0.2000
t_READ (s)	0.2000
d_HRS (s)	0.0500
d_LRS (s)	0.0500
d_READ (s)	0.0500
Cycles	1

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	1.17635E-5	4.24698E-9
5.00000E-3	-4.57074E-6	-7.42637E-11
1.00000E-2	8.44126E-6	-7.19324E-12
1.50000E-2	-1.01078E-5	-1.94006E-10
2.00000E-2	-2.90963E-6	-1.53427E-10
2.50000E-2	1.03792E-5	-2.47300E-10
3.00000E-2	-1.41121E-7	-1.06864E-10
3.50000E-2	-2.90963E-6	-9.24026E-11
4.00000E-2	-4.17972E-7	-5.34444E-11
4.50000E-2	1.09329E-5	-2.66748E-10
5.00000E-2	1.43836E+0	1.07286E-7
5.50000E-2	1.50001E+0	9.59846E-9
6.00000E-2	1.50000E+0	7.95729E-9
6.50000E-2	1.50000E+0	7.32468E-9
7.00000E-2	1.50000E+0	6.97916E-9
7.50000E-2	1.50001E+0	6.82844E-9
8.00000E-2	1.49999E+0	6.45980E-9
8.50000E-2	1.50000E+0	6.58385E-9
9.00000E-2	1.49999E+0	6.36830E-9
9.50000E-2	1.50000E+0	6.18922E-9
1.00000E-1	6.11496E-2	-1.01390E-7
1.05000E-1	1.79684E-6	-3.83307E-9
1.10000E-1	7.05700E-6	-2.12409E-9
1.15000E-1	-4.29388E-6	-1.50880E-9
1.20000E-1	-1.03846E-5	-1.21278E-9
1.25000E-1	4.12581E-7	-1.09285E-9
1.30000E-1	2.90424E-6	-9.53846E-10
1.35000E-1	9.27181E-6	-8.19394E-10
1.40000E-1	-1.03846E-5	-7.48832E-10
1.45000E-1	1.51999E-6	-7.74825E-10
1.50000E-1	2.07369E-6	-4.90212E-10
1.55000E-1	-6.94823E-7	-6.88058E-10
1.60000E-1	7.88756E-6	-4.73445E-10
1.65000E-1	1.35730E-7	-6.54273E-10
1.70000E-1	-1.06615E-5	-3.75769E-10
