## Header ##
[General info]
User	Giorgos_Psaltakis
Device	Sample
Cell area (cm2)	1
Test	Memristor
Date	2024-03-01
Time	18:38:37
Note	

[Acquisition Settings]
Sampling time (s)	5.000E+0
Voltage Range (V)	6.000E+0
Current Range (A)	1.000E-6
Current Limit (A)	1.000E-6

[Waveform Settings]
V_HRS (V)	1.0000
V_LRS (V)	1.0000
V_READ (V)	0.0000
t_HRS (s)	0.0500
t_LRS (s)	0.0500
t_READ (s)	0.0500
d_HRS (s)	0.0100
d_LRS (s)	0.0100
d_READ (s)	0.0100
Cycles	10

## Data ##
Time (s)	Voltage (V)	Current (A)
0.00000E+0	2.61597E-5	4.34316E-9
5.00000E-3	-5.95499E-6	-4.54034E-11
1.00000E-2	9.74833E-1	7.13583E-8
1.50000E-2	1.00002E+0	6.17494E-9
2.00000E-2	1.00000E+0	5.02870E-9
2.50000E-2	9.99997E-1	4.50572E-9
3.00000E-2	9.99995E-1	4.52754E-9
3.50000E-2	9.99994E-1	4.19805E-9
4.00000E-2	1.00002E+0	4.12867E-9
4.50000E-2	9.99995E-1	4.01342E-9
5.00000E-2	1.00000E+0	3.88732E-9
5.50000E-2	9.99994E-1	3.98150E-9
6.00000E-2	2.50934E-2	-6.78131E-8
6.50000E-2	1.35730E-7	-2.43862E-9
7.00000E-2	6.50330E-6	-1.29643E-9
7.50000E-2	6.89432E-7	-1.13443E-9
8.00000E-2	-2.35593E-6	-7.94336E-10
8.50000E-2	1.24313E-6	-5.71495E-10
9.00000E-2	9.66283E-7	-7.36740E-10
9.50000E-2	5.11905E-6	-5.10782E-10
1.00000E-1	4.12581E-7	-4.58111E-10
1.05000E-1	3.18109E-6	-4.14602E-10
1.10000E-1	2.62739E-6	-4.00079E-10
1.15000E-1	-7.06239E-6	-3.00969E-10
1.20000E-1	1.20403E-5	-4.59607E-10
1.25000E-1	-2.07908E-6	-1.88022E-10
1.30000E-1	9.74891E-1	7.12053E-8
1.35000E-1	9.99994E-1	5.81678E-9
1.40000E-1	1.00000E+0	4.84793E-9
1.45000E-1	9.99996E-1	4.30445E-9
1.50000E-1	1.00001E+0	4.20889E-9
1.55000E-1	1.00001E+0	4.15367E-9
1.60000E-1	9.99996E-1	3.94092E-9
1.65000E-1	9.99991E-1	3.90421E-9
1.70000E-1	9.99999E-1	3.76776E-9
1.75000E-1	9.99996E-1	3.74208E-9
1.80000E-1	2.51224E-2	-6.79412E-8
1.85000E-1	6.89432E-7	-2.66371E-9
1.90000E-1	-9.71673E-7	-1.44890E-9
1.95000E-1	3.18109E-6	-1.33321E-9
2.00000E-1	-9.71673E-7	-9.17257E-10
2.05000E-1	2.07369E-6	-6.82323E-10
2.10000E-1	5.11905E-6	-6.64184E-10
2.15000E-1	-1.06615E-5	-8.34665E-10
2.20000E-1	1.25940E-5	-6.21985E-10
2.25000E-1	-7.33925E-6	-5.21504E-10
2.30000E-1	-1.24852E-6	-5.04175E-10
2.35000E-1	1.86847E-5	-5.07042E-10
2.40000E-1	-3.74018E-6	-4.42964E-10
2.45000E-1	-1.03846E-5	-3.69536E-10
2.50000E-1	9.74954E-1	7.10275E-8
2.55000E-1	9.99998E-1	5.85542E-9
2.60000E-1	1.00000E+0	4.77700E-9
2.65000E-1	9.99992E-1	4.32876E-9
2.70000E-1	9.99991E-1	3.97471E-9
2.75000E-1	1.00001E+0	4.07195E-9
2.80000E-1	9.99999E-1	3.78303E-9
2.85000E-1	1.00001E+0	3.61168E-9
2.90000E-1	1.00000E+0	3.72774E-9
2.95000E-1	9.99996E-1	3.64983E-9
3.00000E-1	2.50648E-2	-6.79836E-8
3.05000E-1	-5.12444E-6	-2.50089E-9
3.10000E-1	4.01164E-6	-1.72865E-9
3.15000E-1	-9.00035E-6	-1.12738E-9
3.20000E-1	6.50330E-6	-1.07434E-9
3.25000E-1	-1.17689E-5	-9.22056E-10
3.30000E-1	2.07369E-6	-8.52118E-10
3.35000E-1	6.50330E-6	-6.18993E-10
3.40000E-1	-1.42605E-5	-6.06526E-10
3.45000E-1	1.48088E-5	-6.74656E-10
3.50000E-1	-1.14920E-5	-6.75092E-10
3.55000E-1	-3.18648E-6	-5.54353E-10
3.60000E-1	6.50330E-6	-4.24700E-10
3.65000E-1	-2.63278E-6	-4.76935E-10
3.70000E-1	9.74934E-1	7.08732E-8
3.75000E-1	1.00000E+0	5.76130E-9
3.80000E-1	9.99995E-1	4.71734E-9
3.85000E-1	1.00000E+0	4.30389E-9
3.90000E-1	1.00000E+0	3.78066E-9
3.95000E-1	1.00000E+0	4.03972E-9
4.00000E-1	9.99992E-1	3.71877E-9
4.05000E-1	1.00000E+0	3.71484E-9
4.10000E-1	1.00000E+0	3.63225E-9
4.15000E-1	9.99992E-1	3.41969E-9
4.20000E-1	2.50909E-2	-6.81161E-8
4.25000E-1	-2.90963E-6	-2.54159E-9
4.30000E-1	-2.63278E-6	-1.68614E-9
4.35000E-1	5.39590E-6	-1.34150E-9
4.40000E-1	-1.17689E-5	-1.08743E-9
4.45000E-1	-6.94823E-7	-9.59518E-10
4.50000E-1	-1.41121E-7	-8.59661E-10
4.55000E-1	3.73479E-6	-8.63151E-10
4.60000E-1	-5.67814E-6	-6.99714E-10
4.65000E-1	5.67275E-6	-5.25431E-10
4.70000E-1	7.33385E-6	-8.32795E-10
4.75000E-1	-4.84759E-6	-4.00390E-10
4.80000E-1	8.16441E-6	-5.83837E-10
4.85000E-1	-1.50911E-5	-6.12946E-10
4.90000E-1	9.74856E-1	7.10045E-8
4.95000E-1	9.99997E-1	5.49676E-9
5.00000E-1	1.00000E+0	4.64809E-9
5.05000E-1	9.99990E-1	4.25758E-9
5.10000E-1	1.00000E+0	4.02177E-9
5.15000E-1	1.00001E+0	3.69701E-9
5.20000E-1	9.99995E-1	3.64634E-9
5.25000E-1	1.00000E+0	3.60750E-9
5.30000E-1	1.00000E+0	3.70736E-9
5.35000E-1	1.00000E+0	3.28948E-9
5.40000E-1	2.49220E-2	-6.79100E-8
5.45000E-1	-1.61985E-5	-2.69306E-9
5.50000E-1	6.89432E-7	-1.77328E-9
5.55000E-1	1.01024E-5	-1.47938E-9
5.60000E-1	-1.09383E-5	-9.47737E-10
5.65000E-1	2.90424E-6	-1.00296E-9
5.70000E-1	5.94960E-6	-9.51041E-10
5.75000E-1	-7.06239E-6	-7.49705E-10
5.80000E-1	1.24313E-6	-8.82412E-10
5.85000E-1	-6.94823E-7	-6.56704E-10
5.90000E-1	-3.46333E-6	-6.40685E-10
5.95000E-1	-6.23184E-6	-6.50783E-10
6.00000E-1	1.06561E-5	-7.34745E-10
6.05000E-1	-4.84759E-6	-4.87719E-10
6.10000E-1	9.74903E-1	7.08728E-8
6.15000E-1	1.00000E+0	5.54469E-9
6.20000E-1	1.00000E+0	4.54075E-9
6.25000E-1	1.00001E+0	4.12611E-9
6.30000E-1	9.99995E-1	4.06522E-9
6.35000E-1	1.00000E+0	3.69302E-9
6.40000E-1	9.99997E-1	3.68760E-9
6.45000E-1	1.00000E+0	3.55315E-9
6.50000E-1	9.99998E-1	3.55246E-9
6.55000E-1	9.99990E-1	3.34196E-9
6.60000E-1	2.50513E-2	-6.80703E-8
6.65000E-1	5.39590E-6	-2.85899E-9
6.70000E-1	-9.00035E-6	-1.75352E-9
6.75000E-1	1.24313E-6	-1.44540E-9
6.80000E-1	-5.12444E-6	-1.08456E-9
6.85000E-1	8.44126E-6	-1.08057E-9
6.90000E-1	-2.63278E-6	-9.97542E-10
6.95000E-1	1.70236E-5	-9.26108E-10
7.00000E-1	-8.44665E-6	-5.78289E-10
7.05000E-1	-6.23184E-6	-7.57247E-10
7.10000E-1	1.24313E-6	-7.67719E-10
7.15000E-1	4.12581E-7	-6.91424E-10
7.20000E-1	1.24313E-6	-6.44051E-10
7.25000E-1	-7.06239E-6	-7.07381E-10
7.30000E-1	9.74829E-1	7.08973E-8
7.35000E-1	9.99993E-1	5.61507E-9
7.40000E-1	1.00000E+0	4.48995E-9
7.45000E-1	9.99990E-1	4.11945E-9
7.50000E-1	1.00000E+0	3.74694E-9
7.55000E-1	1.00000E+0	3.92634E-9
7.60000E-1	1.00000E+0	3.53775E-9
7.65000E-1	9.99992E-1	3.49250E-9
7.70000E-1	9.99998E-1	3.47099E-9
7.75000E-1	1.00000E+0	3.40405E-9
7.80000E-1	2.50230E-2	-6.80707E-8
7.85000E-1	-2.63278E-6	-2.86666E-9
7.90000E-1	5.94960E-6	-1.85562E-9
7.95000E-1	-1.52538E-6	-1.38457E-9
8.00000E-1	-1.06615E-5	-1.26408E-9
8.05000E-1	-1.52538E-6	-1.13754E-9
8.10000E-1	7.88756E-6	-9.82956E-10
8.15000E-1	-1.80223E-6	-9.60142E-10
8.20000E-1	8.44126E-6	-7.08752E-10
8.25000E-1	-4.17972E-7	-8.35974E-10
8.30000E-1	-1.01078E-5	-6.19491E-10
8.35000E-1	3.73479E-6	-8.85467E-10
8.40000E-1	-2.07908E-6	-5.31290E-10
8.45000E-1	-9.71673E-7	-8.58352E-10
8.50000E-1	9.74811E-1	7.09493E-8
8.55000E-1	1.00001E+0	5.34336E-9
8.60000E-1	1.00000E+0	4.65295E-9
8.65000E-1	1.00000E+0	4.10205E-9
8.70000E-1	9.99995E-1	3.82586E-9
8.75000E-1	9.99995E-1	3.61791E-9
8.80000E-1	1.00000E+0	3.60676E-9
8.85000E-1	1.00001E+0	3.44039E-9
8.90000E-1	1.00000E+0	3.50497E-9
8.95000E-1	9.99993E-1	3.31797E-9
9.00000E-1	2.49693E-2	-6.81041E-8
9.05000E-1	-8.44665E-6	-2.97363E-9
9.10000E-1	-5.12444E-6	-1.79142E-9
9.15000E-1	6.89432E-7	-1.50593E-9
9.20000E-1	1.45320E-5	-1.24550E-9
9.25000E-1	-7.06239E-6	-9.94924E-10
9.30000E-1	-5.67814E-6	-1.13212E-9
9.35000E-1	1.50857E-5	-9.03606E-10
9.40000E-1	-1.61985E-5	-8.40150E-10
9.45000E-1	7.88756E-6	-9.16758E-10
9.50000E-1	1.37014E-5	-7.41165E-10
9.55000E-1	-1.28763E-5	-6.83133E-10
9.60000E-1	-5.40129E-6	-7.07568E-10
9.65000E-1	3.45794E-6	-7.53258E-10
9.70000E-1	9.74880E-1	7.08276E-8
9.75000E-1	1.00000E+0	5.41242E-9
9.80000E-1	9.99992E-1	4.52299E-9
9.85000E-1	1.00000E+0	4.05256E-9
9.90000E-1	9.99994E-1	3.68667E-9
9.95000E-1	1.00002E+0	3.64123E-9
1.00000E+0	9.99995E-1	3.72444E-9
1.00500E+0	9.99990E-1	3.35618E-9
1.01000E+0	1.00001E+0	3.48988E-9
1.01500E+0	9.99999E-1	3.40517E-9
1.02000E+0	2.50978E-2	-6.84345E-8
1.02500E+0	-1.06615E-5	-2.73464E-9
1.03000E+0	-4.57074E-6	-2.03402E-9
1.03500E+0	7.05700E-6	-1.30902E-9
